label,user,collection_datetime,device_timestamp,rotvecgyro_x,rotvecgyro_y,rotvecgyro_z
1,ugur,2018-03-20 20:47:44,83979145324317,0.08402886,0.0062968456,-0.03458013
1,ugur,2018-03-20 20:47:44,83979091805359,0.0842407,0.006095928,-0.03484144
1,ugur,2018-03-20 20:47:44,83979038868849,0.08389325,0.0058584074,-0.03503026
1,ugur,2018-03-20 20:47:44,83978982347963,0.083854824,0.0059477887,-0.034894638
1,ugur,2018-03-20 20:47:44,83978927129630,0.08398362,0.0058903764,-0.034434415
1,ugur,2018-03-20 20:47:44,83978872454213,0.08390128,0.0057084877,-0.0339011
1,ugur,2018-03-20 20:47:44,83978817373432,0.08371706,0.0059957295,-0.03323793
1,ugur,2018-03-20 20:47:44,83978765253484,0.083423786,0.0060482724,-0.033148088
1,ugur,2018-03-20 20:47:44,83978713473849,0.08378746,0.0065717427,-0.033033352
1,ugur,2018-03-20 20:47:44,83978661703224,0.08483552,0.0066755665,-0.032705974
1,ugur,2018-03-20 20:47:44,83978608694526,0.08514613,0.0071629323,-0.03280766
1,ugur,2018-03-20 20:47:44,83978555062286,0.08575522,0.00794243,-0.032929525
1,ugur,2018-03-20 20:47:44,83978499345099,0.086315386,0.008541797,-0.033555195
1,ugur,2018-03-20 20:47:44,83978446027911,0.086601906,0.008800872,-0.03418843
1,ugur,2018-03-20 20:47:44,83978391063432,0.08734181,0.008132715,-0.03490129
1,ugur,2018-03-20 20:47:44,83978337502807,0.08746392,0.008050147,-0.03542432
1,ugur,2018-03-20 20:47:44,83978285335776,0.08765595,0.008006298,-0.03569208
1,ugur,2018-03-20 20:47:44,83978232611453,0.08755746,0.007702561,-0.035683837
1,ugur,2018-03-20 20:47:44,83978176739474,0.08755582,0.008262159,-0.035321813
1,ugur,2018-03-20 20:47:44,83978123589630,0.08725774,0.008203103,-0.034624368
1,ugur,2018-03-20 20:47:44,83978069218641,0.086625956,0.007947423,-0.0339317
1,ugur,2018-03-20 20:47:44,83978015728901,0.08611359,0.007879167,-0.03292354
1,ugur,2018-03-20 20:47:44,83977962198120,0.08581843,0.0073013133,-0.031947464
1,ugur,2018-03-20 20:47:44,83977908137287,0.08516003,0.0068277293,-0.030692462
1,ugur,2018-03-20 20:47:44,83977853822703,0.084976345,0.006850926,-0.029433878
1,ugur,2018-03-20 20:47:44,83977798510308,0.08406451,0.0073939934,-0.028550206
1,ugur,2018-03-20 20:47:44,83977746233276,0.08434303,0.007342747,-0.027277848
1,ugur,2018-03-20 20:47:44,83977693922860,0.08377592,0.0068921614,-0.02661083
1,ugur,2018-03-20 20:47:44,83977640512547,0.08355929,0.0067296852,-0.026229603
1,ugur,2018-03-20 20:47:44,83977587183901,0.08349542,0.0065266583,-0.026369631
1,ugur,2018-03-20 20:47:44,83977533410829,0.08319596,0.0057630828,-0.02710695
1,ugur,2018-03-20 20:47:44,83977478300204,0.08301539,0.005372219,-0.027977262
1,ugur,2018-03-20 20:47:44,83977424549787,0.08206278,0.0056709703,-0.029441824
1,ugur,2018-03-20 20:47:44,83977368549943,0.08169742,0.004883297,-0.030768013
1,ugur,2018-03-20 20:47:44,83977316284162,0.08082875,0.0058698743,-0.032598425
1,ugur,2018-03-20 20:47:44,83977263538797,0.08079554,0.004404024,-0.034867603
1,ugur,2018-03-20 20:47:44,83977210490777,0.08050422,0.0050532124,-0.036571197
1,ugur,2018-03-20 20:47:44,83977153542599,0.081096366,0.004716495,-0.038953744
1,ugur,2018-03-20 20:47:44,83977100738329,0.081715405,0.005373097,-0.039018087
1,ugur,2018-03-20 20:47:44,83977047075047,0.08238963,0.002287985,-0.039061625
1,ugur,2018-03-20 20:47:44,83976992622079,0.081742056,-0.0010774455,-0.038671914
1,ugur,2018-03-20 20:47:44,83976938263641,0.0804905,-0.0032598858,-0.037999198
1,ugur,2018-03-20 20:47:44,83976885434266,0.081849605,-0.008352489,-0.03432562
1,ugur,2018-03-20 20:47:44,83976833720256,0.0827857,-0.010604493,-0.03244869
1,ugur,2018-03-20 20:47:44,83976780743277,0.08328138,-0.011624521,-0.030212274
1,ugur,2018-03-20 20:47:44,83976726780673,0.08296042,-0.012488377,-0.027333505
1,ugur,2018-03-20 20:47:44,83976675166610,0.083480604,-0.013806439,-0.024675902
1,ugur,2018-03-20 20:47:44,83976623270464,0.08205341,-0.012211398,-0.021452198
1,ugur,2018-03-20 20:47:44,83976569604162,0.08275707,-0.011388983,-0.01889722
1,ugur,2018-03-20 20:47:44,83976516845621,0.08441641,-0.010815633,-0.016846254
1,ugur,2018-03-20 20:47:44,83976463219371,0.085072026,-0.010117654,-0.016293267
1,ugur,2018-03-20 20:47:44,83976410986610,0.086128615,-0.011021442,-0.016673952
1,ugur,2018-03-20 20:47:44,83976357883329,0.08861044,-0.011913822,-0.01730379
1,ugur,2018-03-20 20:47:44,83976303634579,0.08898013,-0.01255996,-0.019204943
1,ugur,2018-03-20 20:47:44,83976248696246,0.090699226,-0.012777306,-0.020681402
1,ugur,2018-03-20 20:47:44,83976196089839,0.0909462,-0.014417895,-0.022652036
1,ugur,2018-03-20 20:47:44,83976140740725,0.09333587,-0.017274989,-0.023358272
1,ugur,2018-03-20 20:47:44,83976087245204,0.09165845,-0.019491242,-0.024166096
1,ugur,2018-03-20 20:47:44,83976032951819,0.092993245,-0.022898111,-0.025986034
1,ugur,2018-03-20 20:47:44,83975979573121,0.08957972,-0.020966373,-0.030797347
1,ugur,2018-03-20 20:47:44,83975925293642,0.07669847,-0.019948302,-0.039481983
1,ugur,2018-03-20 20:47:44,83975872171558,0.074780226,-0.013579335,-0.051518988
1,ugur,2018-03-20 20:47:44,83975815986090,0.07712208,-0.012212828,-0.06418012
1,ugur,2018-03-20 20:47:44,83975764127235,0.08014588,-0.012142944,-0.06718182
1,ugur,2018-03-20 20:47:44,83975708850673,0.08143128,-0.0121079795,-0.071052864
1,ugur,2018-03-20 20:47:44,83975653307756,0.09150716,-0.014958135,-0.071633965
1,ugur,2018-03-20 20:47:44,83975597937652,0.10041853,-0.0164252,-0.06493588
1,ugur,2018-03-20 20:47:44,83975544156611,0.10257904,-0.014075536,-0.05513914
1,ugur,2018-03-20 20:47:44,83975490963538,0.09146866,-0.0065032504,-0.051393267
1,ugur,2018-03-20 20:47:44,83975437015933,0.088206924,-0.020934738,-0.05296885
1,ugur,2018-03-20 20:47:44,83975384299267,0.10704654,-0.009929095,-0.04043709
1,ugur,2018-03-20 20:47:44,83975331742079,0.11127047,-0.008236014,-0.03927594
1,ugur,2018-03-20 20:47:44,83975278297027,0.10820337,-0.0009984756,-0.036192764
1,ugur,2018-03-20 20:47:44,83975224889944,0.10361972,0.0041534766,-0.032525096
1,ugur,2018-03-20 20:47:44,83975171545361,0.10411795,0.01008393,-0.027094137
1,ugur,2018-03-20 20:47:44,83975118821038,0.107569374,0.0142943235,-0.020331312
1,ugur,2018-03-20 20:47:44,83975066871975,0.11152849,0.014783335,-0.016284231
1,ugur,2018-03-20 20:47:44,83975013577861,0.115319334,0.018377217,-0.013088626
1,ugur,2018-03-20 20:47:44,83974958889527,0.117735445,0.019013505,-0.012305989
1,ugur,2018-03-20 20:47:44,83974906223225,0.119432226,0.017076721,-0.015457651
1,ugur,2018-03-20 20:47:44,83974851768746,0.12113,0.020508057,-0.018778196
1,ugur,2018-03-20 20:47:44,83974797013121,0.116964646,0.025352066,-0.028403709
1,ugur,2018-03-20 20:47:44,83974744656975,0.10818029,0.021816596,-0.038305815
1,ugur,2018-03-20 20:47:44,83974688800830,0.10619623,0.011704071,-0.041862544
1,ugur,2018-03-20 20:47:44,83974635828850,0.11283744,0.0057378653,-0.04157749
1,ugur,2018-03-20 20:47:44,83974582271455,0.11348285,0.010167727,-0.04556218
1,ugur,2018-03-20 20:47:44,83974529481559,0.10988115,0.01127293,-0.052506242
1,ugur,2018-03-20 20:47:44,83974477050205,0.106542915,0.006954014,-0.06113117
1,ugur,2018-03-20 20:47:44,83974422836403,0.105107844,0.0030863811,-0.066951014
1,ugur,2018-03-20 20:47:44,83974369689215,0.10572336,0.000104651845,-0.068868324
1,ugur,2018-03-20 20:47:44,83974315323694,0.10643028,-0.0038181993,-0.06728923
1,ugur,2018-03-20 20:47:44,83974261682080,0.10443841,-0.0054072454,-0.06336613
1,ugur,2018-03-20 20:47:44,83974209849319,0.09882257,-0.006774076,-0.058356006
1,ugur,2018-03-20 20:47:44,83974156353590,0.09404996,-0.009431878,-0.05202863
1,ugur,2018-03-20 20:47:44,83974103653590,0.0898014,-0.016158676,-0.045535453
1,ugur,2018-03-20 20:47:44,83974051730517,0.0813959,-0.012946456,-0.04284566
1,ugur,2018-03-20 20:47:44,83973998655205,0.07847286,-0.011704273,-0.038386922
1,ugur,2018-03-20 20:47:44,83973945152392,0.08835535,-0.014950549,-0.029980496
1,ugur,2018-03-20 20:47:44,83973889374736,0.096344784,-0.008052015,-0.020636367
1,ugur,2018-03-20 20:47:44,83973836512028,0.09320121,-0.008337891,-0.020354783
1,ugur,2018-03-20 20:47:44,83973784238278,0.09260699,-0.0035565533,-0.017628204
1,ugur,2018-03-20 20:47:44,83973731758070,0.0932611,-0.0011431463,-0.016603066
1,ugur,2018-03-20 20:47:44,83973678059945,0.09689696,0.0026747426,-0.015401924
1,ugur,2018-03-20 20:47:44,83973622774736,0.098223366,0.006374605,-0.01830215
1,ugur,2018-03-20 20:47:44,83973570248851,0.09730869,0.00918758,-0.023946397
1,ugur,2018-03-20 20:47:44,83973516649320,0.094326615,0.004119844,-0.03223301
1,ugur,2018-03-20 20:47:44,83973463990518,0.09442076,0.0052812994,-0.03979584
1,ugur,2018-03-20 20:47:44,83973411555049,0.09113372,0.008909357,-0.04787505
1,ugur,2018-03-20 20:47:44,83973356832549,0.083913945,0.0079119075,-0.057789277
1,ugur,2018-03-20 20:47:44,83973304016611,0.0811837,0.0048974426,-0.062008724
1,ugur,2018-03-20 20:47:44,83973250482913,0.08576392,0.002657492,-0.06396199
1,ugur,2018-03-20 20:47:44,83973197003538,0.08967606,-0.00042547003,-0.069614045
1,ugur,2018-03-20 20:47:44,83973145432028,0.08936016,0.00021995374,-0.0745962
1,ugur,2018-03-20 20:47:44,83973092734164,0.08863375,0.0009562424,-0.081437565
1,ugur,2018-03-20 20:47:44,83973038801976,0.092068836,-0.00058307825,-0.0861705
1,ugur,2018-03-20 20:47:44,83972983962445,0.09625685,-0.0023171008,-0.08668478
1,ugur,2018-03-20 20:47:44,83972932441612,0.09923036,-0.006354288,-0.08290112
1,ugur,2018-03-20 20:47:44,83972878543539,0.09432694,-0.009478166,-0.078965455
1,ugur,2018-03-20 20:47:44,83972825035257,0.08935067,-0.01300551,-0.07367818
1,ugur,2018-03-20 20:47:44,83972771139893,0.084924065,-0.013329673,-0.067316495
1,ugur,2018-03-20 20:47:44,83972717141924,0.08152454,-0.015165062,-0.061823737
1,ugur,2018-03-20 20:47:44,83972663469476,0.06950554,-0.009289738,-0.06520743
1,ugur,2018-03-20 20:47:44,83972608999372,0.06722642,-0.014951144,-0.065911725
1,ugur,2018-03-20 20:47:44,83972554587028,0.08440782,-0.013561712,-0.058973048
1,ugur,2018-03-20 20:47:44,83972502378226,0.094498016,-0.005446946,-0.052978624
1,ugur,2018-03-20 20:47:44,83972447561508,0.0954984,-0.002997652,-0.048437733
1,ugur,2018-03-20 20:47:44,83972395880049,0.09574866,0.0021333122,-0.04234091
1,ugur,2018-03-20 20:47:44,83972342188018,0.097528666,0.004236426,-0.035810452
1,ugur,2018-03-20 20:47:44,83972288333903,0.0964434,0.008865792,-0.03295373
1,ugur,2018-03-20 20:47:44,83972235750362,0.09349062,0.012840947,-0.032197338
1,ugur,2018-03-20 20:47:44,83972183178591,0.09017545,0.009706545,-0.03444037
1,ugur,2018-03-20 20:47:44,83972128989424,0.08962749,0.006681407,-0.03661639
1,ugur,2018-03-20 20:47:44,83972074145466,0.0864881,0.010319383,-0.040823333
1,ugur,2018-03-20 20:47:44,83972020831508,0.07694908,0.01486932,-0.05013018
1,ugur,2018-03-20 20:47:44,83971966997862,0.06632378,0.008983264,-0.05830762
1,ugur,2018-03-20 20:47:44,83971914557081,0.069136634,0.002030897,-0.05980528
1,ugur,2018-03-20 20:47:44,83971860620883,0.08044341,0.006410352,-0.05721005
1,ugur,2018-03-20 20:47:44,83971805874997,0.07490962,0.0074890666,-0.06389222
1,ugur,2018-03-20 20:47:44,83971753235622,0.07115153,0.0065237437,-0.067195244
1,ugur,2018-03-20 20:47:44,83971699933018,0.0716803,0.0049158446,-0.06479631
1,ugur,2018-03-20 20:47:44,83971646225154,0.07504929,0.0037813166,-0.0562211
1,ugur,2018-03-20 20:47:44,83971594479268,0.07735534,0.0029798693,-0.04363096
1,ugur,2018-03-20 20:47:44,83971539977550,0.07532238,0.0029950365,-0.027926208
1,ugur,2018-03-20 20:47:44,83971485825935,0.0739737,0.000107382126,-0.007815054
1,ugur,2018-03-20 20:47:44,83971429991873,0.0703445,0.0024874238,0.014527902
1,ugur,2018-03-20 20:47:44,83971376255310,0.059617627,0.0033404652,0.030366158
1,ugur,2018-03-20 20:47:44,83971324332029,0.042902686,0.009636642,0.040595345
1,ugur,2018-03-20 20:47:44,83971271082914,0.04689558,0.016456865,0.06115631
1,ugur,2018-03-20 20:47:44,83971218717862,0.061020315,0.022021612,0.08639556
1,ugur,2018-03-20 20:47:44,83971164594529,0.06596624,0.03267119,0.11647699
1,ugur,2018-03-20 20:47:44,83971111113331,0.059552148,0.04063798,0.14356881
1,ugur,2018-03-20 20:47:44,83971057811456,0.0574628,0.049785115,0.17117839
1,ugur,2018-03-20 20:47:44,83971005110414,0.05821941,0.056632735,0.19985294
1,ugur,2018-03-20 20:47:44,83970952222706,0.06115075,0.063043505,0.2315892
1,ugur,2018-03-20 20:47:44,83970898739112,0.062547214,0.069147155,0.25867593
1,ugur,2018-03-20 20:47:44,83970845313904,0.064729795,0.07611055,0.28732625
1,ugur,2018-03-20 20:47:44,83970793183956,0.065611504,0.0769827,0.3108008
1,ugur,2018-03-20 20:47:44,83970740277967,0.06639176,0.076794334,0.33192196
1,ugur,2018-03-20 20:47:44,83970687101196,0.06250469,0.07575642,0.34830165
1,ugur,2018-03-20 20:47:44,83970633874060,0.060987912,0.077515185,0.36186662
1,ugur,2018-03-20 20:47:44,83970580567185,0.061326317,0.07022353,0.3748632
1,ugur,2018-03-20 20:47:44,83970526953071,0.070825145,0.070261136,0.38923943
1,ugur,2018-03-20 20:47:44,83970473655675,0.07858282,0.07746129,0.40249705
1,ugur,2018-03-20 20:47:44,83970419799842,0.07751023,0.06816009,0.40789908
1,ugur,2018-03-20 20:47:44,83970367817133,0.08036883,0.061719343,0.41604894
1,ugur,2018-03-20 20:47:44,83970313142029,0.08334601,0.057858247,0.42446166
1,ugur,2018-03-20 20:47:44,83970259915571,0.08885678,0.05488855,0.43307188
1,ugur,2018-03-20 20:47:44,83970208229738,0.09104884,0.051111225,0.44174346
1,ugur,2018-03-20 20:47:44,83970156606925,0.093119614,0.04629768,0.4487591
1,ugur,2018-03-20 20:47:44,83970104199113,0.09046058,0.043481223,0.45586458
1,ugur,2018-03-20 20:47:44,83970051951873,0.09118196,0.039920527,0.46394268
1,ugur,2018-03-20 20:47:44,83969999241873,0.09256845,0.035158027,0.47319716
1,ugur,2018-03-20 20:47:44,83969946486248,0.08749498,0.027927438,0.48123518
1,ugur,2018-03-20 20:47:44,83969892707342,0.08198515,0.013756968,0.48257717
1,ugur,2018-03-20 20:47:44,83969840503592,0.08428783,0.009559777,0.48543724
1,ugur,2018-03-20 20:47:44,83969786861456,0.09316781,0.012523671,0.48910865
1,ugur,2018-03-20 20:47:44,83969733771717,0.09177634,0.015786722,0.48838073
1,ugur,2018-03-20 20:47:44,83969680098488,0.08716919,0.014519472,0.48333418
1,ugur,2018-03-20 20:47:44,83969627854634,0.08404603,0.015193412,0.4744612
1,ugur,2018-03-20 20:47:44,83969575324686,0.08640243,0.015954217,0.46277294
1,ugur,2018-03-20 20:47:44,83969522147082,0.093058385,0.01706518,0.4485049
1,ugur,2018-03-20 20:47:44,83969468064269,0.10024911,0.013212711,0.43152377
1,ugur,2018-03-20 20:47:44,83969414969373,0.10626749,0.006542752,0.408154
1,ugur,2018-03-20 20:47:44,83969361207394,0.10883634,0.00069181045,0.37600124
1,ugur,2018-03-20 20:47:44,83969307270050,0.11118078,-0.0036446264,0.34107336
1,ugur,2018-03-20 20:47:44,83969255017550,0.110853985,0.00074809976,0.30096263
1,ugur,2018-03-20 20:47:44,83969201328071,0.10802218,0.0058960677,0.25018886
1,ugur,2018-03-20 20:47:44,83969148861978,0.10897439,-0.0036983117,0.19982463
1,ugur,2018-03-20 20:47:44,83969096763436,0.11350748,-0.008534933,0.15787132
1,ugur,2018-03-20 20:47:44,83969044885519,0.12178865,-0.013781075,0.11999156
1,ugur,2018-03-20 20:47:44,83968992801509,0.13143294,-0.0069537093,0.08371982
1,ugur,2018-03-20 20:47:44,83968940835676,0.13222264,-0.0038639104,0.049388204
1,ugur,2018-03-20 20:47:44,83968888403384,0.13322365,-0.0029492513,0.017914006
1,ugur,2018-03-20 20:47:44,83968836562811,0.1359183,-0.0035687226,-0.008185585
1,ugur,2018-03-20 20:47:44,83968784155728,0.13435568,-0.0083884485,-0.027173245
1,ugur,2018-03-20 20:47:44,83968732344321,0.13125896,-0.012645905,-0.039530072
1,ugur,2018-03-20 20:47:44,83968680150519,0.125208,-0.013757588,-0.046822626
1,ugur,2018-03-20 20:47:44,83968628352759,0.116318144,-0.017216317,-0.05209315
1,ugur,2018-03-20 20:47:44,83968576284582,0.10848127,-0.018009068,-0.050387513
1,ugur,2018-03-20 20:47:44,83968524541822,0.10202186,-0.025769616,-0.04738779
1,ugur,2018-03-20 20:47:44,83968472663228,0.090600364,-0.02212346,-0.047943417
1,ugur,2018-03-20 20:47:44,83968420685311,0.07897806,-0.023272788,-0.05425277
1,ugur,2018-03-20 20:47:44,83968368486249,0.08690219,-0.02504383,-0.051694497
1,ugur,2018-03-20 20:47:44,83968316967603,0.09763213,-0.01988623,-0.045853037
1,ugur,2018-03-20 20:47:44,83968264335155,0.09774075,-0.015555949,-0.045096736
1,ugur,2018-03-20 20:47:44,83968212579426,0.09400258,-0.010288294,-0.044849303
1,ugur,2018-03-20 20:47:44,83968158759634,0.09442557,-0.003407149,-0.04251197
1,ugur,2018-03-20 20:47:44,83968105206249,0.09685492,-0.0004948328,-0.04195166
1,ugur,2018-03-20 20:47:44,83968050697343,0.09567957,0.00063239614,-0.04347307
1,ugur,2018-03-20 20:47:44,83967996421197,0.09249812,3.8598697e-07,-0.04510208
1,ugur,2018-03-20 20:47:44,83967933159843,0.083619885,-0.0057582115,-0.05000744
1,ugur,2018-03-20 20:47:44,83967880383645,0.07728478,0.0007783284,-0.054129135
1,ugur,2018-03-20 20:47:44,83967826730363,0.06309382,0.010220328,-0.06877306
1,ugur,2018-03-20 20:47:44,83967773711561,0.051411014,0.010063842,-0.08000306
1,ugur,2018-03-20 20:47:44,83967721567343,0.05057498,-0.0035506575,-0.08295794
1,ugur,2018-03-20 20:47:44,83967668114270,0.057703048,-0.010018319,-0.08104345
1,ugur,2018-03-20 20:47:44,83967614588957,0.063705586,-0.013743961,-0.08088999
1,ugur,2018-03-20 20:47:44,83967560497499,0.061130583,-0.012693753,-0.08720358
1,ugur,2018-03-20 20:47:44,83967506446301,0.054114666,-0.016603027,-0.095707536
1,ugur,2018-03-20 20:47:44,83967453299322,0.053371172,-0.018589774,-0.09886842
1,ugur,2018-03-20 20:47:44,83967397729218,0.053172536,-0.018883316,-0.10159723
1,ugur,2018-03-20 20:47:44,83967344536509,0.05313375,-0.01890195,-0.10349873
1,ugur,2018-03-20 20:47:44,83967290986614,0.054624718,-0.016475886,-0.105236694
1,ugur,2018-03-20 20:47:44,83967234959895,0.05993359,-0.016586784,-0.104595125
1,ugur,2018-03-20 20:47:44,83967182338749,0.067699455,-0.015374299,-0.100733735
1,ugur,2018-03-20 20:47:44,83967129189478,0.07280117,-0.010732083,-0.0968647
1,ugur,2018-03-20 20:47:44,83967075562291,0.07412936,-0.00900188,-0.095142595
1,ugur,2018-03-20 20:47:44,83967022103489,0.07468121,-0.005072928,-0.09409837
1,ugur,2018-03-20 20:47:44,83966968803697,0.07195053,-0.005682208,-0.094961494
1,ugur,2018-03-20 20:47:44,83966914489010,0.070972964,-0.008188078,-0.09480903
1,ugur,2018-03-20 20:47:44,83966860449583,0.06821802,-0.013378433,-0.09603534
1,ugur,2018-03-20 20:47:44,83966807201093,0.06725705,-0.016163023,-0.10071167
1,ugur,2018-03-20 20:47:44,83966752965937,0.06915318,-0.016285272,-0.11178939
1,ugur,2018-03-20 20:47:44,83966700860885,0.07275525,-0.017057031,-0.12823227
1,ugur,2018-03-20 20:47:44,83966648597656,0.07758551,-0.024221303,-0.15216255
1,ugur,2018-03-20 20:47:44,83966594414687,0.08308624,-0.027454073,-0.17992885
1,ugur,2018-03-20 20:47:44,83966541198229,0.08531298,-0.033979874,-0.2140419
1,ugur,2018-03-20 20:47:44,83966487769895,0.088686004,-0.03967588,-0.2595021
1,ugur,2018-03-20 20:47:44,83966436265156,0.09167805,-0.045049388,-0.31047887
1,ugur,2018-03-20 20:47:44,83966382924999,0.09204296,-0.054605354,-0.3654063
1,ugur,2018-03-20 20:47:44,83966328222864,0.09002146,-0.064226024,-0.42766163
1,ugur,2018-03-20 20:47:44,83966275306718,0.08691102,-0.07304208,-0.4850612
1,ugur,2018-03-20 20:47:44,83966221995520,0.082592554,-0.08041755,-0.5453177
1,ugur,2018-03-20 20:47:44,83966167847968,0.07956317,-0.088016234,-0.59968305
1,ugur,2018-03-20 20:47:44,83966111377395,0.077867925,-0.09149058,-0.64388156
1,ugur,2018-03-20 20:47:44,83966057893229,0.07757957,-0.091352016,-0.6777086
1,ugur,2018-03-20 20:47:44,83966004457760,0.07316247,-0.08996656,-0.702159
1,ugur,2018-03-20 20:47:44,83965950665729,0.061081525,-0.0915987,-0.7214404
1,ugur,2018-03-20 20:47:44,83965896528125,0.0503915,-0.09105381,-0.7367294
1,ugur,2018-03-20 20:47:44,83965843927552,0.05326147,-0.082592495,-0.7471063
1,ugur,2018-03-20 20:47:44,83965790215937,0.05473036,-0.08730935,-0.7541682
1,ugur,2018-03-20 20:47:44,83965736296354,0.07405974,-0.10013084,-0.7499211
1,ugur,2018-03-20 20:47:44,83965683719739,0.08379805,-0.09905441,-0.7478791
1,ugur,2018-03-20 20:47:44,83965630377291,0.08095378,-0.095298946,-0.748729
1,ugur,2018-03-20 20:47:44,83965576535989,0.08801339,-0.090001784,-0.7425906
1,ugur,2018-03-20 20:47:44,83965523646094,0.087029375,-0.08829199,-0.7392308
1,ugur,2018-03-20 20:47:44,83965471172656,0.0933697,-0.08355835,-0.733598
1,ugur,2018-03-20 20:47:44,83965416099844,0.09692614,-0.07751209,-0.7312708
1,ugur,2018-03-20 20:47:44,83965362829844,0.09194997,-0.07409144,-0.73220545
1,ugur,2018-03-20 20:47:44,83965308863437,0.08548923,-0.073229745,-0.7331263
1,ugur,2018-03-20 20:47:44,83965254184323,0.08899277,-0.06868907,-0.7315731
1,ugur,2018-03-20 20:47:44,83965201941146,0.08881183,-0.06115272,-0.733674
1,ugur,2018-03-20 20:47:44,83965147013542,0.08309666,-0.052402254,-0.73766667
1,ugur,2018-03-20 20:47:44,83965094497708,0.078320995,-0.05518238,-0.7386388
1,ugur,2018-03-20 20:47:44,83965042896562,0.08414853,-0.060304504,-0.73590195
1,ugur,2018-03-20 20:47:44,83964990695052,0.08340435,-0.059748538,-0.7396265
1,ugur,2018-03-20 20:47:44,83964938220677,0.08502275,-0.05852794,-0.7432686
1,ugur,2018-03-20 20:47:44,83964884676198,0.08494736,-0.060798556,-0.74661136
1,ugur,2018-03-20 20:47:44,83964831698281,0.0874575,-0.06682521,-0.7470106
1,ugur,2018-03-20 20:47:44,83964776549792,0.090692975,-0.0726344,-0.7440126
1,ugur,2018-03-20 20:47:44,83964723420052,0.09110183,-0.07527057,-0.7403837
