label,user,collection_datetime,device_timestamp,rotvecall_x,rotvecall_y,rotvecall_z
1,ugur,2018-03-20 20:47:44,83979304526869,0.03055092,0.078199714,0.8891104
1,ugur,2018-03-20 20:47:44,83979252476036,0.029221445,0.078405336,0.89020133
1,ugur,2018-03-20 20:47:44,83979199966453,0.029094502,0.07887606,0.8898051
1,ugur,2018-03-20 20:47:44,83979146219265,0.029568315,0.078906365,0.88928086
1,ugur,2018-03-20 20:47:44,83979092787078,0.029882256,0.07899813,0.88890487
1,ugur,2018-03-20 20:47:44,83979037646505,0.029908367,0.07859954,0.88909566
1,ugur,2018-03-20 20:47:44,83978984720359,0.029790761,0.078609906,0.8892758
1,ugur,2018-03-20 20:47:44,83978925765724,0.029944368,0.07863337,0.8891345
1,ugur,2018-03-20 20:47:44,83978873802755,0.030192783,0.07848825,0.88877493
1,ugur,2018-03-20 20:47:44,83978820325672,0.029875696,0.07844265,0.88885945
1,ugur,2018-03-20 20:47:44,83978766152338,0.029771581,0.07816497,0.8886418
1,ugur,2018-03-20 20:47:44,83978714191245,0.029485896,0.078702666,0.8884621
1,ugur,2018-03-20 20:47:44,83978662277859,0.030063963,0.07961021,0.88723046
1,ugur,2018-03-20 20:47:44,83978609352026,0.029655745,0.080135554,0.8877189
1,ugur,2018-03-20 20:47:44,83978556664839,0.029263236,0.08099817,0.8873049
1,ugur,2018-03-20 20:47:44,83978501814266,0.028886093,0.08178571,0.8873748
1,ugur,2018-03-20 20:47:44,83978444779682,0.028732775,0.08216916,0.8872842
1,ugur,2018-03-20 20:47:44,83978393860932,0.029731063,0.08255043,0.8863441
1,ugur,2018-03-20 20:47:44,83978339347339,0.02993546,0.08257488,0.8857922
1,ugur,2018-03-20 20:47:44,83978286309891,0.03015518,0.0826942,0.88511205
1,ugur,2018-03-20 20:47:44,83978233843745,0.030529771,0.08242311,0.884338
1,ugur,2018-03-20 20:47:44,83978180792391,0.030024042,0.082759105,0.8847948
1,ugur,2018-03-20 20:47:44,83978122598901,0.029977994,0.08235608,0.8846851
1,ugur,2018-03-20 20:47:44,83978070961141,0.029900856,0.081689395,0.8852647
1,ugur,2018-03-20 20:47:44,83978017221610,0.029813146,0.08117147,0.8853743
1,ugur,2018-03-20 20:47:44,83977963502026,0.030195301,0.08066199,0.8859237
1,ugur,2018-03-20 20:47:44,83977909313849,0.030371012,0.079852685,0.88637996
1,ugur,2018-03-20 20:47:44,83977856049005,0.030227317,0.079671815,0.88727385
1,ugur,2018-03-20 20:47:44,83977801947599,0.029249579,0.07919645,0.88815534
1,ugur,2018-03-20 20:47:44,83977747148589,0.029435214,0.07938031,0.88867706
1,ugur,2018-03-20 20:47:44,83977694374006,0.02959097,0.07867835,0.88907623
1,ugur,2018-03-20 20:47:44,83977641655360,0.029649677,0.0784457,0.88965666
1,ugur,2018-03-20 20:47:44,83977588367808,0.029879194,0.078238845,0.88876134
1,ugur,2018-03-20 20:47:44,83977535023849,0.030375484,0.07766667,0.88883376
1,ugur,2018-03-20 20:47:44,83977480586245,0.030754644,0.07725785,0.88792884
1,ugur,2018-03-20 20:47:44,83977425739995,0.030075219,0.07656332,0.88726187
1,ugur,2018-03-20 20:47:44,83977370312547,0.030698605,0.07575777,0.8858559
1,ugur,2018-03-20 20:47:44,83977317095360,0.029600851,0.07546775,0.885036
1,ugur,2018-03-20 20:47:44,83977262639891,0.030852573,0.07480263,0.88379204
1,ugur,2018-03-20 20:47:44,83977211794318,0.030235548,0.07478152,0.8824373
1,ugur,2018-03-20 20:47:44,83977155992235,0.0308295,0.0752226,0.88127404
1,ugur,2018-03-20 20:47:44,83977101345256,0.030516794,0.07599345,0.8809221
1,ugur,2018-03-20 20:47:44,83977047982600,0.033587545,0.07526727,0.8808766
1,ugur,2018-03-20 20:47:44,83976991454006,0.03659502,0.07303137,0.8805195
1,ugur,2018-03-20 20:47:44,83976939877339,0.037885793,0.071091585,0.8807352
1,ugur,2018-03-20 20:47:44,83976886367756,0.043035902,0.07012156,0.8825057
1,ugur,2018-03-20 20:47:44,83976834574318,0.045138605,0.070077285,0.88395905
1,ugur,2018-03-20 20:47:44,83976781780725,0.046576753,0.07001089,0.88446
1,ugur,2018-03-20 20:47:44,83976727845725,0.047314066,0.069394216,0.88552797
1,ugur,2018-03-20 20:47:44,83976675825100,0.04869082,0.069201395,0.8865538
1,ugur,2018-03-20 20:47:44,83976621217027,0.046603013,0.06862973,0.8883522
1,ugur,2018-03-20 20:47:44,83976569041923,0.046021327,0.06971715,0.89040345
1,ugur,2018-03-20 20:47:44,83976517655673,0.04622861,0.07145645,0.89115566
1,ugur,2018-03-20 20:47:44,83976465294214,0.045812514,0.07239359,0.8917888
1,ugur,2018-03-20 20:47:44,83976411955464,0.047098417,0.07294758,0.8914378
1,ugur,2018-03-20 20:47:44,83976359070829,0.048942737,0.07464368,0.8905222
1,ugur,2018-03-20 20:47:44,83976304624735,0.049981855,0.074679516,0.8884708
1,ugur,2018-03-20 20:47:44,83976247428016,0.051129457,0.075995974,0.88644236
1,ugur,2018-03-20 20:47:44,83976196737444,0.052531704,0.075437285,0.8851781
1,ugur,2018-03-20 20:47:44,83976144142183,0.056533422,0.07624947,0.8837037
1,ugur,2018-03-20 20:47:44,83976088519892,0.057858314,0.07371292,0.8829908
1,ugur,2018-03-20 20:47:44,83976034747131,0.06156248,0.07336299,0.8816095
1,ugur,2018-03-20 20:47:44,83975981736142,0.05912963,0.07200871,0.8805649
1,ugur,2018-03-20 20:47:44,83975928128069,0.05223385,0.06027311,0.8771113
1,ugur,2018-03-20 20:47:44,83975870885048,0.04516817,0.06112541,0.87097573
1,ugur,2018-03-20 20:47:44,83975819016037,0.044709124,0.063318506,0.86398435
1,ugur,2018-03-20 20:47:44,83975762957340,0.0463902,0.0663367,0.86030364
1,ugur,2018-03-20 20:47:44,83975712078642,0.047259293,0.0674108,0.85725325
1,ugur,2018-03-20 20:47:44,83975657052808,0.054552633,0.07429504,0.85457337
1,ugur,2018-03-20 20:47:44,83975597106506,0.060218386,0.08202082,0.8550462
1,ugur,2018-03-20 20:47:44,83975545955777,0.059388556,0.08481498,0.858185
1,ugur,2018-03-20 20:47:44,83975489833433,0.04690924,0.07695803,0.86053985
1,ugur,2018-03-20 20:47:44,83975438880204,0.059255354,0.06861143,0.85796976
1,ugur,2018-03-20 20:47:44,83975385269319,0.058441952,0.09023351,0.8613373
1,ugur,2018-03-20 20:47:44,83975333188798,0.059173033,0.094175994,0.8609354
1,ugur,2018-03-20 20:47:44,83975279497913,0.05126208,0.095295146,0.8623697
1,ugur,2018-03-20 20:47:44,83975223933017,0.044684514,0.09358201,0.86400473
1,ugur,2018-03-20 20:47:44,83975170494215,0.03976467,0.096752286,0.8661321
1,ugur,2018-03-20 20:47:44,83975119804996,0.03772875,0.101744965,0.8687228
1,ugur,2018-03-20 20:47:44,83975067914267,0.03921078,0.10544983,0.87001556
1,ugur,2018-03-20 20:47:44,83975014624111,0.03787642,0.11006803,0.87074053
1,ugur,2018-03-20 20:47:44,83974960523746,0.038579036,0.112848595,0.8704058
1,ugur,2018-03-20 20:47:44,83974907167027,0.041071277,0.11317176,0.8683382
1,ugur,2018-03-20 20:47:44,83974852967809,0.03932141,0.116391085,0.8649494
1,ugur,2018-03-20 20:47:44,83974798703486,0.033385076,0.11492995,0.8592222
1,ugur,2018-03-20 20:47:44,83974745409840,0.032665882,0.1054129,0.8534639
1,ugur,2018-03-20 20:47:44,83974692844736,0.040394373,0.09857978,0.8496736
1,ugur,2018-03-20 20:47:44,83974637456767,0.049800362,0.10141565,0.84751815
1,ugur,2018-03-20 20:47:44,83974581575882,0.046517152,0.10400911,0.8439506
1,ugur,2018-03-20 20:47:44,83974528961507,0.043753523,0.10142276,0.8408195
1,ugur,2018-03-20 20:47:44,83974475486507,0.045793105,0.09645072,0.8371049
1,ugur,2018-03-20 20:47:44,83974424596403,0.048376255,0.09336446,0.83465445
1,ugur,2018-03-20 20:47:44,83974371015517,0.051282935,0.0924527,0.83354604
1,ugur,2018-03-20 20:47:44,83974313638746,0.055123154,0.09112311,0.83393097
1,ugur,2018-03-20 20:47:44,83974262905257,0.055639084,0.08854892,0.8356546
1,ugur,2018-03-20 20:47:44,83974210624424,0.05415558,0.08293949,0.83846563
1,ugur,2018-03-20 20:47:44,83974157564996,0.05422679,0.0774197,0.84168726
1,ugur,2018-03-20 20:47:44,83974104780413,0.058110133,0.07034633,0.8447041
1,ugur,2018-03-20 20:47:44,83974052625622,0.05134997,0.06446769,0.84548867
1,ugur,2018-03-20 20:47:44,83973999840830,0.048891198,0.062293928,0.8461799
1,ugur,2018-03-20 20:47:44,83973946347861,0.05694063,0.069195025,0.8485558
1,ugur,2018-03-20 20:47:44,83973892634319,0.05508707,0.07948464,0.852058
1,ugur,2018-03-20 20:47:44,83973837235622,0.053709228,0.076624446,0.8526221
1,ugur,2018-03-20 20:47:44,83973783428070,0.04877848,0.0787843,0.8543221
1,ugur,2018-03-20 20:47:44,83973732873695,0.047522757,0.08025291,0.85445267
1,ugur,2018-03-20 20:47:44,83973680147705,0.046132553,0.085252345,0.85414016
1,ugur,2018-03-20 20:47:44,83973621690934,0.04312515,0.08857537,0.85234356
1,ugur,2018-03-20 20:47:44,83973570828955,0.040449355,0.089288,0.8505028
1,ugur,2018-03-20 20:47:44,83973515406924,0.0438499,0.08347186,0.84460944
1,ugur,2018-03-20 20:47:44,83973463099736,0.04288554,0.08428525,0.8399842
1,ugur,2018-03-20 20:47:44,83973409520049,0.03824741,0.083197765,0.83487934
1,ugur,2018-03-20 20:47:44,83973358640934,0.035721723,0.076342046,0.82815593
1,ugur,2018-03-20 20:47:44,83973302512549,0.037105873,0.07237356,0.8246988
1,ugur,2018-03-20 20:47:44,83973251716924,0.04161212,0.07503962,0.8214257
1,ugur,2018-03-20 20:47:44,83973198843643,0.045928378,0.0772594,0.81857246
1,ugur,2018-03-20 20:47:44,83973146149007,0.045621987,0.07683698,0.81451654
1,ugur,2018-03-20 20:47:44,83973093639476,0.044556495,0.076626204,0.81106335
1,ugur,2018-03-20 20:47:44,83973037038955,0.047635194,0.07879022,0.808045
1,ugur,2018-03-20 20:47:44,83972985863539,0.05140847,0.08141203,0.8064002
1,ugur,2018-03-20 20:47:44,83972931370674,0.05669208,0.08168549,0.80799913
1,ugur,2018-03-20 20:47:44,83972880485309,0.056658033,0.0760084,0.81031555
1,ugur,2018-03-20 20:47:44,83972826719164,0.057181686,0.069878034,0.813258
1,ugur,2018-03-20 20:47:44,83972772437705,0.055228587,0.065875486,0.81682116
1,ugur,2018-03-20 20:47:44,83972716156455,0.05516616,0.06191062,0.8190933
1,ugur,2018-03-20 20:47:44,83972665034945,0.044001173,0.05460052,0.8171382
1,ugur,2018-03-20 20:47:44,83972610362549,0.047834404,0.04954591,0.81477493
1,ugur,2018-03-20 20:47:44,83972556648122,0.055806518,0.0647629,0.8159805
1,ugur,2018-03-20 20:47:44,83972500329737,0.05453757,0.07743793,0.81739473
1,ugur,2018-03-20 20:47:44,83972449117705,0.05300262,0.07949624,0.8185424
1,ugur,2018-03-20 20:47:44,83972395039372,0.048964392,0.08230944,0.8207126
1,ugur,2018-03-20 20:47:44,83972343696872,0.048322875,0.08456522,0.82352525
1,ugur,2018-03-20 20:47:44,83972289892133,0.044272907,0.08638506,0.82477486
1,ugur,2018-03-20 20:47:44,83972236547601,0.03888934,0.08598258,0.8252317
1,ugur,2018-03-20 20:47:44,83972184159216,0.0398727,0.08146162,0.82361585
1,ugur,2018-03-20 20:47:44,83972127183174,0.042268574,0.07931643,0.8215394
1,ugur,2018-03-20 20:47:44,83972076292289,0.03774117,0.07850022,0.8177314
1,ugur,2018-03-20 20:47:44,83972022769164,0.028958965,0.07282608,0.8115695
1,ugur,2018-03-20 20:47:44,83971968535518,0.027935274,0.06167271,0.80598223
1,ugur,2018-03-20 20:47:44,83971915706247,0.03599826,0.059060343,0.8021133
1,ugur,2018-03-20 20:47:44,83971862235883,0.038946822,0.07027335,0.8020499
1,ugur,2018-03-20 20:47:44,83971808114164,0.034718692,0.06679933,0.797981
1,ugur,2018-03-20 20:47:44,83971754411560,0.033555776,0.063080184,0.795415
1,ugur,2018-03-20 20:47:44,83971700991924,0.035292704,0.0625832,0.7958577
1,ugur,2018-03-20 20:47:44,83971648080935,0.038170137,0.06472816,0.80008805
1,ugur,2018-03-20 20:47:44,83971593478904,0.040206764,0.06615244,0.8065376
1,ugur,2018-03-20 20:47:44,83971538791612,0.039122317,0.06443504,0.81535846
1,ugur,2018-03-20 20:47:44,83971487099060,0.040918425,0.061626326,0.82564133
1,ugur,2018-03-20 20:47:44,83971433517966,0.037050966,0.059847817,0.83704746
1,ugur,2018-03-20 20:47:44,83971378131300,0.030496547,0.05133596,0.84490085
1,ugur,2018-03-20 20:47:44,83971324971508,0.016014382,0.040951736,0.85009027
1,ugur,2018-03-20 20:47:44,83971269825518,0.01252383,0.049319454,0.85871446
1,ugur,2018-03-20 20:47:44,83971217733643,0.016193692,0.06281874,0.86995536
1,ugur,2018-03-20 20:47:44,83971166817602,0.010342475,0.07288337,0.8828506
1,ugur,2018-03-20 20:47:44,83971112726196,0.0014569398,0.07202489,0.8928055
1,ugur,2018-03-20 20:47:44,83971059272498,-0.008253405,0.0755805,0.9052373
1,ugur,2018-03-20 20:47:44,83971004162862,-0.013357846,0.080114506,0.91626775
1,ugur,2018-03-20 20:47:44,83970953561144,-0.016770072,0.08621289,0.9273189
1,ugur,2018-03-20 20:47:44,83970900508123,-0.021002892,0.09084251,0.93682766
1,ugur,2018-03-20 20:47:44,83970847084164,-0.025414158,0.09662754,0.94576114
1,ugur,2018-03-20 20:47:44,83970793693956,-0.025554096,0.09786824,0.95280176
1,ugur,2018-03-20 20:47:44,83970741108279,-0.024915759,0.09840955,0.95885044
1,ugur,2018-03-20 20:47:44,83970689037237,-0.026201133,0.09465395,0.9634004
1,ugur,2018-03-20 20:47:44,83970635125050,-0.028371887,0.09446251,0.96655124
1,ugur,2018-03-20 20:47:44,83970581384269,-0.02198296,0.090603605,0.96967864
1,ugur,2018-03-20 20:47:44,83970528849269,-0.016383398,0.09980455,0.97242147
1,ugur,2018-03-20 20:47:44,83970475073331,-0.017657828,0.10892067,0.97397375
1,ugur,2018-03-20 20:47:44,83970421716248,-0.01142331,0.103288144,0.97538865
1,ugur,2018-03-20 20:47:44,83970366974373,-0.0034648061,0.10127399,0.9770942
1,ugur,2018-03-20 20:47:44,83970316004165,0.0014526857,0.1014496,0.9787067
1,ugur,2018-03-20 20:47:44,83970261683644,0.0070688147,0.10420323,0.9801039
1,ugur,2018-03-20 20:47:44,83970208828071,0.011535711,0.10377463,0.9815152
1,ugur,2018-03-20 20:47:44,83970157029060,0.016786743,0.10263012,0.98259187
1,ugur,2018-03-20 20:47:44,83970105146769,0.0175765,0.098817006,0.9840524
1,ugur,2018-03-20 20:47:44,83970052612446,0.020973897,0.097303115,0.98530954
1,ugur,2018-03-20 20:47:44,83970000486352,0.025680866,0.095632106,0.9867204
1,ugur,2018-03-20 20:47:44,83969948169790,0.02848267,0.088552654,0.9884469
1,ugur,2018-03-20 20:47:44,83969894584165,0.036709964,0.074586846,0.98959583
1,ugur,2018-03-20 20:47:44,83969841444217,0.041441906,0.0740162,0.9898738
1,ugur,2018-03-20 20:47:44,83969788963800,0.044256568,0.08293636,0.98952854
1,ugur,2018-03-20 20:47:44,83969734957342,0.04071794,0.08375062,0.98964614
1,ugur,2018-03-20 20:47:44,83969681548436,0.03904546,0.079276316,0.98938537
1,ugur,2018-03-20 20:47:44,83969629167186,0.03648887,0.07713588,0.98868245
1,ugur,2018-03-20 20:47:44,83969576413957,0.037309665,0.07954814,0.98666203
1,ugur,2018-03-20 20:47:44,83969520561040,0.04024881,0.08562194,0.983819
1,ugur,2018-03-20 20:47:44,83969467110467,0.04834534,0.08942648,0.97998035
1,ugur,2018-03-20 20:47:44,83969416095571,0.056309443,0.090359464,0.9753197
1,ugur,2018-03-20 20:47:44,83969359492238,0.062472038,0.08912391,0.9679228
1,ugur,2018-03-20 20:47:44,83969308267759,0.067480795,0.08843524,0.9581309
1,ugur,2018-03-20 20:47:44,83969254045780,0.0637619,0.090683974,0.9458839
1,ugur,2018-03-20 20:47:44,83969203084009,0.05838006,0.09117748,0.92949426
1,ugur,2018-03-20 20:47:44,83969149523071,0.0666554,0.086291105,0.9070817
1,ugur,2018-03-20 20:47:44,83969097370050,0.07346098,0.086949855,0.88717574
1,ugur,2018-03-20 20:47:44,83969045506717,0.08280806,0.090361595,0.86716515
1,ugur,2018-03-20 20:47:44,83968993746509,0.083013415,0.10213592,0.8476529
1,ugur,2018-03-20 20:47:44,83968940360051,0.08086176,0.10468585,0.8298519
1,ugur,2018-03-20 20:47:44,83968887928332,0.08070629,0.1060365,0.8121288
1,ugur,2018-03-20 20:47:44,83968837473592,0.08234283,0.10825307,0.79953057
1,ugur,2018-03-20 20:47:44,83968784974790,0.08521658,0.104211085,0.7885186
1,ugur,2018-03-20 20:47:44,83968732995624,0.08656838,0.09947235,0.78309953
1,ugur,2018-03-20 20:47:44,83968680747967,0.08372888,0.09410521,0.7807145
1,ugur,2018-03-20 20:47:44,83968628814582,0.08107292,0.08516744,0.78065413
1,ugur,2018-03-20 20:47:44,83968577296144,0.07699962,0.078508414,0.7840405
1,ugur,2018-03-20 20:47:44,83968524088280,0.07949865,0.06893836,0.7876275
1,ugur,2018-03-20 20:47:44,83968473358384,0.06971333,0.061950985,0.7908289
1,ugur,2018-03-20 20:47:44,83968419948332,0.064358905,0.051192053,0.78838396
1,ugur,2018-03-20 20:47:44,83968369446665,0.06984881,0.05744849,0.7904933
1,ugur,2018-03-20 20:47:44,83968317728697,0.07146002,0.06943312,0.795156
1,ugur,2018-03-20 20:47:44,83968265659478,0.067737,0.072159134,0.7973834
1,ugur,2018-03-20 20:47:44,83968213325259,0.061206795,0.07208372,0.79848427
1,ugur,2018-03-20 20:47:44,83968159645780,0.0557565,0.07628244,0.79979694
1,ugur,2018-03-20 20:47:44,83968106747915,0.054789104,0.0799239,0.8004704
1,ugur,2018-03-20 20:47:44,83968049204322,0.053109597,0.07958864,0.79916495
1,ugur,2018-03-20 20:47:44,83967997926509,0.05193566,0.076541424,0.79777205
1,ugur,2018-03-20 20:47:44,83967935157238,0.05213526,0.06613066,0.79400176
1,ugur,2018-03-20 20:47:44,83967878520520,0.04180962,0.063761845,0.78903204
1,ugur,2018-03-20 20:47:44,83967827533228,0.028899016,0.05841363,0.7804687
1,ugur,2018-03-20 20:47:44,83967772534738,0.021104734,0.047947507,0.77136105
1,ugur,2018-03-20 20:47:44,83967720572499,0.03194698,0.039367836,0.76720446
1,ugur,2018-03-20 20:47:44,83967669684009,0.0414369,0.041388303,0.7665102
1,ugur,2018-03-20 20:47:44,83967616151718,0.048061796,0.044015463,0.76451254
1,ugur,2018-03-20 20:47:44,83967558844947,0.04580261,0.04242876,0.759243
1,ugur,2018-03-20 20:47:44,83967508012186,0.04497479,0.03437042,0.7528517
1,ugur,2018-03-20 20:47:44,83967454141041,0.046124004,0.03265942,0.75146663
1,ugur,2018-03-20 20:47:44,83967400775937,0.04622489,0.032359827,0.7501265
1,ugur,2018-03-20 20:47:44,83967346429009,0.046213157,0.032323726,0.748955
1,ugur,2018-03-20 20:47:44,83967292780728,0.045094162,0.034954704,0.747905
1,ugur,2018-03-20 20:47:44,83967238870624,0.047689453,0.038741242,0.7488087
1,ugur,2018-03-20 20:47:44,83967183390780,0.05178642,0.04623582,0.7501204
1,ugur,2018-03-20 20:47:44,83967131174426,0.050971016,0.05307678,0.75233823
1,ugur,2018-03-20 20:47:44,83967077353020,0.05043695,0.055066403,0.75216204
1,ugur,2018-03-20 20:47:44,83967023389687,0.0477517,0.057643663,0.75068426
1,ugur,2018-03-20 20:47:44,83966969916614,0.046768505,0.054971572,0.74886525
1,ugur,2018-03-20 20:47:44,83966916240051,0.04832556,0.05292642,0.74819875
1,ugur,2018-03-20 20:47:44,83966862189062,0.050946593,0.047298275,0.74650437
1,ugur,2018-03-20 20:47:44,83966805873072,0.05271084,0.044791993,0.7422456
1,ugur,2018-03-20 20:47:44,83966752128906,0.053974953,0.04619607,0.7339566
1,ugur,2018-03-20 20:47:44,83966701477447,0.056791365,0.048569635,0.7214765
1,ugur,2018-03-20 20:47:44,83966649529687,0.06552673,0.04808773,0.702671
1,ugur,2018-03-20 20:47:44,83966596305156,0.07082549,0.050460555,0.6829498
1,ugur,2018-03-20 20:47:44,83966542845989,0.07814895,0.04822526,0.65306544
1,ugur,2018-03-20 20:47:44,83966489540416,0.08492638,0.04718995,0.61340386
1,ugur,2018-03-20 20:47:44,83966435248385,0.091321066,0.045768734,0.5648977
1,ugur,2018-03-20 20:47:44,83966383936614,0.09944333,0.039555974,0.50921744
1,ugur,2018-03-20 20:47:44,83966327383854,0.10601847,0.03144727,0.44409508
1,ugur,2018-03-20 20:47:44,83966276175052,0.11116007,0.023067497,0.38092035
1,ugur,2018-03-20 20:47:44,83966220469062,0.11432407,0.014782433,0.312003
1,ugur,2018-03-20 20:47:44,83966169165989,0.118405014,0.00757691,0.24686393
1,ugur,2018-03-20 20:47:44,83966113653958,0.11977325,0.004414141,0.19709389
1,ugur,2018-03-20 20:47:44,83966057043020,0.1197621,0.004562867,0.15176827
1,ugur,2018-03-20 20:47:44,83966005425052,0.115934454,0.002435506,0.12275585
1,ugur,2018-03-20 20:47:44,83965952203437,0.109820716,-0.007789987,0.09881738
1,ugur,2018-03-20 20:47:44,83965898379948,0.10288235,-0.01566278,0.079539254
1,ugur,2018-03-20 20:47:44,83965845142968,0.09793695,-0.008164424,0.06531639
1,ugur,2018-03-20 20:47:44,83965789192083,0.10259835,-0.009587226,0.05680023
1,ugur,2018-03-20 20:47:44,83965738066250,0.123146005,-0.003660253,0.061214954
1,ugur,2018-03-20 20:47:44,83965684520104,0.12956621,0.0068182643,0.06608507
1,ugur,2018-03-20 20:47:44,83965631985364,0.12481911,0.0074559436,0.07053077
1,ugur,2018-03-20 20:47:44,83965577453541,0.124787174,0.016578319,0.08202909
1,ugur,2018-03-20 20:47:44,83965524592969,0.12279018,0.017092666,0.0895917
1,ugur,2018-03-20 20:47:44,83965472606510,0.12273841,0.025202844,0.099349886
1,ugur,2018-03-20 20:47:44,83965418391302,0.120366864,0.031412113,0.10424528
1,ugur,2018-03-20 20:47:44,83965361950573,0.11418134,0.03011582,0.10602531
1,ugur,2018-03-20 20:47:44,83965310826406,0.10963268,0.025528012,0.1063706
1,ugur,2018-03-20 20:47:44,83965256903646,0.108030446,0.031101849,0.10924028
1,ugur,2018-03-20 20:47:44,83965201407500,0.101835236,0.035451155,0.107106425
1,ugur,2018-03-20 20:47:44,83965149965364,0.09210316,0.036327686,0.10305951
1,ugur,2018-03-20 20:47:44,83965095429323,0.0907621,0.030684123,0.10300508
1,ugur,2018-03-20 20:47:44,83965043470677,0.09833755,0.03236251,0.10607672
1,ugur,2018-03-20 20:47:44,83964991363750,0.09747753,0.032004736,0.09980711
1,ugur,2018-03-20 20:47:44,83964939408594,0.09726592,0.03420388,0.09699397
1,ugur,2018-03-20 20:47:44,83964886588854,0.09906298,0.033151835,0.094326526
1,ugur,2018-03-20 20:47:44,83964832870417,0.10532507,0.031953935,0.09582964
1,ugur,2018-03-20 20:47:44,83964775675417,0.11187788,0.03137375,0.101136215
1,ugur,2018-03-20 20:47:44,83964724690625,0.11417445,0.030486006,0.109015256
1,ugur,2018-03-20 20:47:44,83964671009323,0.11051723,0.028742848,0.114273824
1,ugur,2018-03-20 20:47:44,83964618901927,0.10745915,0.024965214,0.12233693
1,ugur,2018-03-20 20:47:44,83964568101042,0.10596368,0.017568424,0.13048762
1,ugur,2018-03-20 20:47:44,83964515756563,0.10144146,0.019557634,0.13526195
1,ugur,2018-03-20 20:47:44,83964462395104,0.089053966,0.01628198,0.13251947
1,ugur,2018-03-20 20:47:44,83964408686146,0.09193557,0.013812257,0.1327543
1,ugur,2018-03-20 20:47:44,83964354221459,0.09990852,0.02062011,0.13832171
1,ugur,2018-03-20 20:47:44,83964297230052,0.09395513,0.021489045,0.1399609
1,ugur,2018-03-20 20:47:44,83964246050990,0.09131584,0.026321607,0.14329705
1,ugur,2018-03-20 20:47:44,83964191809271,0.09200933,0.031597,0.14846438
1,ugur,2018-03-20 20:47:44,83964127791875,0.094895646,0.033678614,0.15039746
1,ugur,2018-03-20 20:47:44,83964077164896,0.096478045,0.039053366,0.15228523
