label,user,collection_datetime,device_timestamp,mag_x,mag_y,mag_z
1,ugur,2018-03-20 20:47:44,83980001464213,15.571594,-16.764832,-38.171387
1,ugur,2018-03-20 20:47:44,83979948170828,15.571594,-16.764832,-38.171387
1,ugur,2018-03-20 20:47:44,83979893369265,14.03656,-16.758728,-37.46338
1,ugur,2018-03-20 20:47:44,83979838943640,15.545654,-15.29541,-37.47711
1,ugur,2018-03-20 20:47:44,83979786094369,14.0563965,-18.217468,-37.44812
1,ugur,2018-03-20 20:47:44,83979731984578,12.519836,-16.78772,-38.887024
1,ugur,2018-03-20 20:47:44,83979678821401,14.027405,-16.029358,-37.47101
1,ugur,2018-03-20 20:47:44,83979623851192,14.833069,-18.23883,-38.867188
1,ugur,2018-03-20 20:47:44,83979571942338,14.033508,-16.041565,-38.182068
1,ugur,2018-03-20 20:47:44,83979518138640,14.804077,-17.47284,-36.74469
1,ugur,2018-03-20 20:47:44,83979465178380,14.804077,-17.47284,-36.74469
1,ugur,2018-03-20 20:47:44,83979411322078,14.013672,-16.004944,-36.050415
1,ugur,2018-03-20 20:47:44,83979355492286,15.5685425,-17.471313,-36.743164
1,ugur,2018-03-20 20:47:44,83979303230776,14.781189,-15.296936,-37.478638
1,ugur,2018-03-20 20:47:44,83979251220620,13.243103,-14.573669,-37.487793
1,ugur,2018-03-20 20:47:44,83979197762078,16.355896,-18.222046,-38.154602
1,ugur,2018-03-20 20:47:44,83979143971453,15.571594,-16.764832,-38.171387
1,ugur,2018-03-20 20:47:44,83979091523953,14.03656,-16.758728,-37.46338
1,ugur,2018-03-20 20:47:44,83979038541609,15.559387,-16.741943,-36.750793
1,ugur,2018-03-20 20:47:44,83978981287755,14.79187,-16.026306,-37.469482
1,ugur,2018-03-20 20:47:44,83978926814422,14.045715,-17.488098,-37.45575
1,ugur,2018-03-20 20:47:44,83978871190776,14.03656,-16.758728,-37.46338
1,ugur,2018-03-20 20:47:44,83978816882443,14.030457,-16.746521,-36.75232
1,ugur,2018-03-20 20:47:44,83978764974578,14.807129,-16.767883,-38.172913
1,ugur,2018-03-20 20:47:44,83978713332599,14.022827,-15.312195,-38.189697
1,ugur,2018-03-20 20:47:44,83978661487807,15.550232,-16.012573,-36.758423
1,ugur,2018-03-20 20:47:44,83978608017130,14.807129,-16.767883,-38.172913
1,ugur,2018-03-20 20:47:44,83978554556661,12.4938965,-15.316772,-38.19275
1,ugur,2018-03-20 20:47:44,83978499023797,13.252258,-15.30304,-37.480164
1,ugur,2018-03-20 20:47:44,83978445749057,14.819336,-16.792297,-39.593506
1,ugur,2018-03-20 20:47:44,83978390512807,14.801025,-16.755676,-37.461853
1,ugur,2018-03-20 20:47:44,83978337010099,14.822388,-17.50946,-38.874817
1,ugur,2018-03-20 20:47:44,83978284589734,13.298035,-18.232727,-38.15918
1,ugur,2018-03-20 20:47:44,83978232141609,15.5685425,-17.471313,-36.743164
1,ugur,2018-03-20 20:47:44,83978176253537,15.574646,-17.48352,-37.452698
1,ugur,2018-03-20 20:47:44,83978123252860,14.794922,-16.74347,-36.75232
1,ugur,2018-03-20 20:47:44,83978068777807,13.30719,-18.960571,-38.15155
1,ugur,2018-03-20 20:47:44,83978015377599,14.03656,-16.758728,-37.46338
1,ugur,2018-03-20 20:47:44,83977960909578,13.28125,-17.49115,-37.457275
1,ugur,2018-03-20 20:47:44,83977906959110,14.781189,-15.296936,-37.478638
1,ugur,2018-03-20 20:47:44,83977853289422,14.778137,-14.579773,-38.1958
1,ugur,2018-03-20 20:47:44,83977797998901,14.039612,-16.053772,-38.8916
1,ugur,2018-03-20 20:47:44,83977746066297,13.262939,-16.03241,-37.472534
1,ugur,2018-03-20 20:47:44,83977692988172,14.801025,-18.179321,-35.31494
1,ugur,2018-03-20 20:47:44,83977640211141,14.807129,-18.191528,-36.026
1,ugur,2018-03-20 20:47:44,83977586613172,13.252258,-15.30304,-37.480164
1,ugur,2018-03-20 20:47:44,83977533019162,12.507629,-16.763306,-37.46643
1,ugur,2018-03-20 20:47:44,83977477808276,14.030457,-16.746521,-36.75232
1,ugur,2018-03-20 20:47:44,83977422016974,14.033508,-17.463684,-36.035156
1,ugur,2018-03-20 20:47:44,83977368236454,14.022827,-15.312195,-38.189697
1,ugur,2018-03-20 20:47:44,83977316120308,14.794922,-16.74347,-36.75232
1,ugur,2018-03-20 20:47:44,83977263245256,13.28125,-17.49115,-37.457275
1,ugur,2018-03-20 20:47:44,83977209977599,14.781189,-15.296936,-37.478638
1,ugur,2018-03-20 20:47:44,83977153151454,15.553284,-16.729736,-36.039734
1,ugur,2018-03-20 20:47:44,83977099544579,13.261414,-14.608765,-39.619446
1,ugur,2018-03-20 20:47:44,83977046150568,13.262939,-16.03241,-37.472534
1,ugur,2018-03-20 20:47:44,83976992283329,14.033508,-16.041565,-38.182068
1,ugur,2018-03-20 20:47:44,83976937575047,14.001465,-14.558411,-36.776733
1,ugur,2018-03-20 20:47:44,83976885144266,13.265991,-16.749573,-36.753845
1,ugur,2018-03-20 20:47:44,83976833524839,13.294983,-18.937683,-36.730957
1,ugur,2018-03-20 20:47:44,83976779584006,12.522888,-17.504883,-38.168335
1,ugur,2018-03-20 20:47:44,83976726460673,13.2873535,-17.503357,-38.16681
1,ugur,2018-03-20 20:47:44,83976674537339,11.761475,-16.802979,-39.598083
1,ugur,2018-03-20 20:47:44,83976621608537,12.52594,-18.222046,-37.449646
1,ugur,2018-03-20 20:47:44,83976569452131,11.743164,-16.766357,-37.46643
1,ugur,2018-03-20 20:47:44,83976516563016,12.507629,-16.763306,-37.46643
1,ugur,2018-03-20 20:47:44,83976462719318,12.498474,-17.45758,-35.32715
1,ugur,2018-03-20 20:47:44,83976410811298,13.30719,-18.960571,-38.15155
1,ugur,2018-03-20 20:47:44,83976356907183,11.013794,-18.969727,-38.154602
1,ugur,2018-03-20 20:47:44,83976302596558,11.761475,-18.225098,-37.45117
1,ugur,2018-03-20 20:47:44,83976248402131,11.784363,-20.401001,-36.717224
1,ugur,2018-03-20 20:47:44,83976195174214,11.772156,-18.954468,-37.443542
1,ugur,2018-03-20 20:47:44,83976140414214,12.522888,-17.504883,-38.168335
1,ugur,2018-03-20 20:47:44,83976086626298,13.304138,-18.243408,-38.87024
1,ugur,2018-03-20 20:47:44,83976032460725,13.278198,-18.196106,-36.027527
1,ugur,2018-03-20 20:47:44,83975979393537,12.495422,-16.740417,-36.04431
1,ugur,2018-03-20 20:47:44,83975924676246,12.484741,-14.587402,-38.20038
1,ugur,2018-03-20 20:47:44,83975871889162,14.048767,-16.783142,-38.883972
1,ugur,2018-03-20 20:47:44,83975815471402,13.25531,-16.020203,-36.761475
1,ugur,2018-03-20 20:47:44,83975763541663,10.974121,-16.052246,-38.186646
1,ugur,2018-03-20 20:47:44,83975708273069,13.25531,-16.020203,-36.761475
1,ugur,2018-03-20 20:47:44,83975652007913,12.507629,-16.763306,-37.46643
1,ugur,2018-03-20 20:47:44,83975597651819,13.269043,-16.044617,-38.183594
1,ugur,2018-03-20 20:47:44,83975543676142,14.033508,-17.463684,-36.035156
1,ugur,2018-03-20 20:47:44,83975490643850,11.746216,-16.061401,-38.89618
1,ugur,2018-03-20 20:47:44,83975436730777,11.738586,-16.049194,-38.18512
1,ugur,2018-03-20 20:47:44,83975384007392,13.2873535,-17.503357,-38.16681
1,ugur,2018-03-20 20:47:44,83975331421506,14.033508,-17.463684,-36.035156
1,ugur,2018-03-20 20:47:44,83975277126246,11.767578,-18.237305,-38.16223
1,ugur,2018-03-20 20:47:44,83975224609736,15.606689,-18.965149,-38.858032
1,ugur,2018-03-20 20:47:44,83975171253069,13.2751465,-17.478943,-36.746216
1,ugur,2018-03-20 20:47:44,83975118506402,14.797974,-17.462158,-36.03363
1,ugur,2018-03-20 20:47:44,83975066517913,14.0625,-18.229675,-38.157654
1,ugur,2018-03-20 20:47:44,83975012534059,14.833069,-19.66095,-36.720276
1,ugur,2018-03-20 20:47:44,83974958610309,14.826965,-19.648743,-36.009216
1,ugur,2018-03-20 20:47:44,83974905254267,14.826965,-19.648743,-36.009216
1,ugur,2018-03-20 20:47:44,83974849856455,14.833069,-18.23883,-38.867188
1,ugur,2018-03-20 20:47:44,83974796639059,15.5685425,-17.471313,-36.743164
1,ugur,2018-03-20 20:47:44,83974744503017,14.0625,-18.229675,-38.157654
1,ugur,2018-03-20 20:47:44,83974688302236,14.019775,-14.595032,-38.908386
1,ugur,2018-03-20 20:47:44,83974635458746,11.764526,-17.520142,-38.879395
1,ugur,2018-03-20 20:47:44,83974582015100,14.045715,-16.065979,-39.60266
1,ugur,2018-03-20 20:47:44,83974529306663,14.033508,-16.041565,-38.182068
1,ugur,2018-03-20 20:47:44,83974476104423,13.270569,-15.338135,-39.611816
1,ugur,2018-03-20 20:47:44,83974422180205,14.7872925,-15.309143,-38.18817
1,ugur,2018-03-20 20:47:44,83974367588642,13.264465,-15.325928,-38.900757
1,ugur,2018-03-20 20:47:44,83974314621351,12.484741,-14.587402,-38.20038
1,ugur,2018-03-20 20:47:44,83974261310517,13.270569,-13.916016,-41.758728
1,ugur,2018-03-20 20:47:44,83974209547340,12.528992,-16.09497,-41.026306
1,ugur,2018-03-20 20:47:44,83974156036090,12.481689,-13.870239,-38.91754
1,ugur,2018-03-20 20:47:44,83974103487653,10.215759,-14.64386,-41.044617
1,ugur,2018-03-20 20:47:44,83974051578382,11.7126465,-13.156128,-39.637756
1,ugur,2018-03-20 20:47:44,83973998338694,10.948181,-13.15918,-39.639282
1,ugur,2018-03-20 20:47:44,83973943785465,10.203552,-14.619446,-39.624023
1,ugur,2018-03-20 20:47:44,83973889087965,9.434509,-13.905334,-40.34424
1,ugur,2018-03-20 20:47:44,83973836276715,10.958862,-13.88855,-39.631653
1,ugur,2018-03-20 20:47:44,83973784042340,10.964966,-13.899231,-40.341187
1,ugur,2018-03-20 20:47:44,83973731154736,10.203552,-14.619446,-39.624023
1,ugur,2018-03-20 20:47:44,83973677554476,12.483215,-13.165283,-40.34729
1,ugur,2018-03-20 20:47:44,83973622299215,10.174561,-12.431335,-39.648438
1,ugur,2018-03-20 20:47:44,83973569544945,10.951233,-13.876343,-38.920593
1,ugur,2018-03-20 20:47:44,83973516293799,11.723328,-13.885498,-39.630127
1,ugur,2018-03-20 20:47:44,83973463448486,11.697388,-12.414551,-38.935852
1,ugur,2018-03-20 20:47:44,83973410599684,12.471008,-13.140869,-38.926697
1,ugur,2018-03-20 20:47:44,83973356238591,11.671448,-10.9436035,-38.24005
1,ugur,2018-03-20 20:47:44,83973303092341,10.964966,-13.899231,-40.341187
1,ugur,2018-03-20 20:47:44,83973249978278,10.926819,-12.4053955,-38.22632
1,ugur,2018-03-20 20:47:44,83973196734476,11.694336,-11.697388,-39.653015
1,ugur,2018-03-20 20:47:44,83973145241507,10.932922,-12.417603,-38.935852
1,ugur,2018-03-20 20:47:44,83973091745414,10.926819,-12.4053955,-38.22632
1,ugur,2018-03-20 20:47:44,83973037739059,10.174561,-12.431335,-39.648438
1,ugur,2018-03-20 20:47:44,83972983477341,11.691284,-12.402344,-38.224792
1,ugur,2018-03-20 20:47:44,83972932113174,10.939026,-12.42981,-39.64691
1,ugur,2018-03-20 20:47:44,83972878256664,10.174561,-12.431335,-39.648438
1,ugur,2018-03-20 20:47:44,83972824534893,11.668396,-10.22644,-38.95874
1,ugur,2018-03-20 20:47:44,83972769865882,8.607483,-10.942078,-37.535095
1,ugur,2018-03-20 20:47:44,83972716774737,8.622742,-11.683655,-38.237
1,ugur,2018-03-20 20:47:44,83972662789320,9.3811035,-10.246277,-39.67285
1,ugur,2018-03-20 20:47:44,83972608394997,9.402466,-11.000061,-41.085815
1,ugur,2018-03-20 20:47:44,83972554105570,10.177612,-13.148499,-38.92975
1,ugur,2018-03-20 20:47:44,83972501746716,9.422302,-13.88092,-38.923645
1,ugur,2018-03-20 20:47:44,83972447184008,9.397888,-12.409973,-38.227844
1,ugur,2018-03-20 20:47:44,83972395732133,10.165405,-13.12561,-37.509155
1,ugur,2018-03-20 20:47:44,83972340924268,9.422302,-13.88092,-38.923645
1,ugur,2018-03-20 20:47:44,83972287988487,10.165405,-13.12561,-37.509155
1,ugur,2018-03-20 20:47:44,83972235565310,10.179138,-14.572144,-36.782837
1,ugur,2018-03-20 20:47:44,83972182195778,11.688232,-13.1073,-36.79657
1,ugur,2018-03-20 20:47:44,83972127872028,11.694336,-13.119507,-37.506104
1,ugur,2018-03-20 20:47:44,83972073719476,13.226318,-12.409973,-38.9328
1,ugur,2018-03-20 20:47:44,83972019519008,11.697388,-12.414551,-38.935852
1,ugur,2018-03-20 20:47:44,83971966684060,10.903931,-10.229492,-38.960266
1,ugur,2018-03-20 20:47:44,83971913944008,10.925293,-10.9817505,-40.37323
1,ugur,2018-03-20 20:47:44,83971860313904,11.697388,-12.414551,-38.935852
1,ugur,2018-03-20 20:47:44,83971805356404,10.952759,-15.298462,-36.77368
1,ugur,2018-03-20 20:47:44,83971752041716,10.900879,-10.934448,-37.532043
1,ugur,2018-03-20 20:47:44,83971699738227,11.694336,-11.697388,-39.653015
1,ugur,2018-03-20 20:47:44,83971645746716,12.461853,-12.411499,-38.934326
1,ugur,2018-03-20 20:47:44,83971594169320,13.241577,-13.150024,-39.634705
1,ugur,2018-03-20 20:47:44,83971539699372,13.235474,-13.139343,-38.92517
1,ugur,2018-03-20 20:47:44,83971485524685,13.241577,-13.150024,-39.634705
1,ugur,2018-03-20 20:47:44,83971429407393,10.2127075,-15.348816,-39.616394
1,ugur,2018-03-20 20:47:44,83971375763175,14.796448,-14.616394,-40.327454
1,ugur,2018-03-20 20:47:44,83971324038383,12.486267,-12.460327,-41.775513
1,ugur,2018-03-20 20:47:44,83971270768748,14.035034,-13.912964,-41.757202
1,ugur,2018-03-20 20:47:44,83971218426664,13.282776,-15.362549,-41.03241
1,ugur,2018-03-20 20:47:44,83971164021873,13.293457,-16.091919,-41.02478
1,ugur,2018-03-20 20:47:44,83971110784893,13.299561,-17.526245,-39.587402
1,ugur,2018-03-20 20:47:44,83971057458175,15.592957,-17.518616,-39.58435
1,ugur,2018-03-20 20:47:44,83971004914164,13.328552,-19.714355,-39.564514
1,ugur,2018-03-20 20:47:44,83970951766977,14.128113,-21.911621,-40.249634
1,ugur,2018-03-20 20:47:44,83970898425102,14.112854,-21.170044,-39.54773
1,ugur,2018-03-20 20:47:44,83970844655362,11.831665,-22.625732,-38.824463
1,ugur,2018-03-20 20:47:44,83970792547602,11.0672,-22.627258,-38.82599
1,ugur,2018-03-20 20:47:44,83970740118071,9.538269,-22.633362,-38.827515
1,ugur,2018-03-20 20:47:44,83970686623696,8.79364,-24.093628,-38.81378
1,ugur,2018-03-20 20:47:44,83970633085883,9.567261,-23.397827,-40.951538
1,ugur,2018-03-20 20:47:44,83970580183644,9.55658,-22.668457,-40.959167
1,ugur,2018-03-20 20:47:44,83970526395935,7.270813,-24.111938,-39.526367
1,ugur,2018-03-20 20:47:44,83970473283904,7.295227,-24.15924,-42.367554
1,ugur,2018-03-20 20:47:44,83970419526925,6.52771,-23.44513,-43.08777
1,ugur,2018-03-20 20:47:44,83970367324529,4.2373657,-24.169922,-42.37213
1,ugur,2018-03-20 20:47:44,83970312638852,5.0109863,-23.474121,-44.509888
1,ugur,2018-03-20 20:47:44,83970259488331,3.4698486,-23.45581,-43.092346
1,ugur,2018-03-20 20:47:44,83970208082654,2.670288,-21.258545,-42.4057
1,ugur,2018-03-20 20:47:44,83970155987654,2.7008057,-22.740173,-43.811035
1,ugur,2018-03-20 20:47:44,83970103914529,2.7069092,-22.75238,-44.522095
1,ugur,2018-03-20 20:47:44,83970051815519,1.121521,-19.804382,-42.42401
1,ugur,2018-03-20 20:47:44,83969998902446,2.6748657,-19.847107,-45.26367
1,ugur,2018-03-20 20:47:44,83969946207186,1.145935,-19.85321,-45.266724
1,ugur,2018-03-20 20:47:44,83969892135519,1.1581421,-19.876099,-46.687317
1,ugur,2018-03-20 20:47:44,83969840212967,-0.40283203,-18.399048,-45.285034
1,ugur,2018-03-20 20:47:44,83969786323071,-1.1322021,-20.602417,-45.97168
1,ugur,2018-03-20 20:47:44,83969732594477,-0.42419434,-17.645264,-43.87207
1,ugur,2018-03-20 20:47:44,83969679791717,2.6489258,-16.95404,-46.71631
1,ugur,2018-03-20 20:47:44,83969627221717,0.36621094,-19.11316,-44.56482
1,ugur,2018-03-20 20:47:44,83969575104477,1.1260986,-18.39447,-45.281982
1,ugur,2018-03-20 20:47:44,83969521837707,4.18396,-18.38379,-45.277405
1,ugur,2018-03-20 20:47:44,83969467769634,2.6748657,-19.847107,-45.26367
1,ugur,2018-03-20 20:47:44,83969413631144,3.4332275,-19.833374,-44.552612
1,ugur,2018-03-20 20:47:44,83969360840155,3.4301758,-19.114685,-45.2713
1,ugur,2018-03-20 20:47:44,83969306718800,4.96521,-19.122314,-45.97931
1,ugur,2018-03-20 20:47:44,83969254699321,5.709839,-17.660522,-45.993042
1,ugur,2018-03-20 20:47:44,83969200931561,9.513855,-16.189575,-46.003723
1,ugur,2018-03-20 20:47:44,83969148077863,9.529114,-16.929626,-46.705627
1,ugur,2018-03-20 20:47:44,83969096033019,11.0321045,-14.031982,-48.155212
1,ugur,2018-03-20 20:47:44,83969044229425,11.799622,-14.746094,-47.436523
1,ugur,2018-03-20 20:47:44,83968992530676,13.328552,-14.741516,-47.43347
1,ugur,2018-03-20 20:47:44,83968940654790,16.351318,-12.530518,-46.74225
1,ugur,2018-03-20 20:47:44,83968888214113,17.89093,-13.25531,-46.731567
1,ugur,2018-03-20 20:47:44,83968836124530,18.63861,-11.088562,-48.17505
1,ugur,2018-03-20 20:47:44,83968783991040,17.845154,-10.325623,-46.054077
1,ugur,2018-03-20 20:47:44,83968731816926,20.141602,-9.611511,-47.479248
1,ugur,2018-03-20 20:47:44,83968679499738,21.652222,-8.148193,-47.491455
1,ugur,2018-03-20 20:47:44,83968628047186,23.205566,-9.613037,-48.184204
1,ugur,2018-03-20 20:47:44,83968576029947,24.731445,-8.891296,-48.89984
1,ugur,2018-03-20 20:47:44,83968524381405,25.498962,-8.183289,-50.328064
1,ugur,2018-03-20 20:47:44,83968472063801,30.09491,-8.895874,-50.312805
1,ugur,2018-03-20 20:47:44,83968420522811,30.0766,-7.4386597,-50.328064
1,ugur,2018-03-20 20:47:44,83968368206405,30.917358,-13.270569,-50.263977
1,ugur,2018-03-20 20:47:44,83968316783645,30.187988,-15.472412,-50.95215
1,ugur,2018-03-20 20:47:44,83968263968592,30.204773,-17.636108,-49.50714
1,ugur,2018-03-20 20:47:44,83968212209374,28.67279,-18.347168,-48.080444
1,ugur,2018-03-20 20:47:44,83968158201093,27.919006,-19.07959,-48.07434
1,ugur,2018-03-20 20:47:44,83968104012290,27.160645,-20.516968,-46.63849
1,ugur,2018-03-20 20:47:44,83968049796561,27.13623,-19.04602,-45.944214
1,ugur,2018-03-20 20:47:44,83967996144009,26.358032,-17.60254,-46.67206
1,ugur,2018-03-20 20:47:44,83967932586041,23.327637,-18.377686,-48.799133
1,ugur,2018-03-20 20:47:44,83967879967551,22.531128,-16.897583,-47.395325
1,ugur,2018-03-20 20:47:44,83967826577603,23.242188,-13.2369995,-46.723938
1,ugur,2018-03-20 20:47:44,83967773435780,20.188904,-11.836243,-49.586487
1,ugur,2018-03-20 20:47:44,83967721271145,20.155334,-11.05957,-46.75293
1,ugur,2018-03-20 20:47:44,83967667830259,20.202637,-13.282776,-48.86017
1,ugur,2018-03-20 20:47:44,83967614261561,16.366577,-11.849976,-49.59259
1,ugur,2018-03-20 20:47:44,83967560200103,17.112732,-11.810303,-47.45941
1,ugur,2018-03-20 20:47:44,83967506101718,16.31012,-8.895874,-47.49298
1,ugur,2018-03-20 20:47:44,83967452718332,16.32843,-8.932495,-49.623108
1,ugur,2018-03-20 20:47:44,83967397253384,15.576172,-10.380554,-48.898315
1,ugur,2018-03-20 20:47:44,83967343972968,14.811707,-10.383606,-48.89984
1,ugur,2018-03-20 20:47:44,83967290662916,16.31012,-8.895874,-47.49298
1,ugur,2018-03-20 20:47:44,83967234483645,16.334534,-10.366821,-48.187256
1,ugur,2018-03-20 20:47:44,83967181992082,17.851257,-10.33783,-46.76361
1,ugur,2018-03-20 20:47:44,83967128908020,17.880249,-11.102295,-48.887634
1,ugur,2018-03-20 20:47:44,83967075074322,17.121887,-12.539673,-47.451782
1,ugur,2018-03-20 20:47:44,83967020909791,17.86499,-11.784363,-46.037292
1,ugur,2018-03-20 20:47:44,83966968249843,17.868042,-11.079407,-47.46704
1,ugur,2018-03-20 20:47:44,83966914186301,15.557861,-10.345459,-46.766663
1,ugur,2018-03-20 20:47:44,83966859855260,16.348267,-11.8133545,-47.460938
1,ugur,2018-03-20 20:47:44,83966806889895,17.118835,-11.82251,-48.17047
1,ugur,2018-03-20 20:47:44,83966752675676,15.536499,-9.591675,-45.355225
1,ugur,2018-03-20 20:47:44,83966700523072,17.106628,-11.798096,-46.749878
1,ugur,2018-03-20 20:47:44,83966648436562,16.32843,-10.354614,-47.476196
1,ugur,2018-03-20 20:47:44,83966593916562,15.541077,-8.181763,-48.21167
1,ugur,2018-03-20 20:47:44,83966540890051,14.782715,-8.195496,-48.924255
1,ugur,2018-03-20 20:47:44,83966487253020,13.996887,-7.444763,-47.51129
1,ugur,2018-03-20 20:47:44,83966435779426,13.218689,-6.0012817,-48.239136
1,ugur,2018-03-20 20:47:44,83966381265624,12.408447,-1.651001,-49.708557
1,ugur,2018-03-20 20:47:44,83966327937291,11.637878,-1.6418457,-48.999023
1,ugur,2018-03-20 20:47:44,83966274646614,7.8033447,-0.20904541,-49.731445
1,ugur,2018-03-20 20:47:44,83966221015781,7.774353,1.979065,-49.75586
1,ugur,2018-03-20 20:47:44,83966165474843,4.737854,1.2145996,-51.1734
1,ugur,2018-03-20 20:47:44,83966110990364,4.6798706,4.168701,-49.07379
1,ugur,2018-03-20 20:47:44,83966057602343,2.3834229,4.878235,-49.795532
1,ugur,2018-03-20 20:47:44,83966004307812,0.8605957,4.86145,-50.508118
1,ugur,2018-03-20 20:47:44,83965950251666,-0.71258545,6.362915,-47.68524
1,ugur,2018-03-20 20:47:44,83965896032812,-2.2354126,7.7682495,-50.54474
1,ugur,2018-03-20 20:47:44,83965843237656,-1.4541626,5.606079,-49.098206
1,ugur,2018-03-20 20:47:44,83965789814166,-0.7217407,7.0907593,-47.69287
1,ugur,2018-03-20 20:47:44,83965735983489,1.6067505,4.899597,-48.37494
1,ugur,2018-03-20 20:47:44,83965683504218,-1.4312744,3.4301758,-48.364258
1,ugur,2018-03-20 20:47:44,83965629845312,2.355957,5.6427,-47.67151
1,ugur,2018-03-20 20:47:44,83965575857916,2.3590088,4.925537,-46.954346
1,ugur,2018-03-20 20:47:44,83965523326562,1.6036987,5.6167603,-49.093628
1,ugur,2018-03-20 20:47:44,83965469887604,3.9123535,4.8828125,-49.79248
1,ugur,2018-03-20 20:47:44,83965415606875,3.1021118,5.682373,-45.539856
1,ugur,2018-03-20 20:47:44,83965362519739,3.100586,7.104492,-47.686768
1,ugur,2018-03-20 20:47:44,83965308205156,3.0944824,7.116699,-46.975708
1,ugur,2018-03-20 20:47:44,83965253672500,4.649353,5.6518555,-47.668457
1,ugur,2018-03-20 20:47:44,83965201744167,6.161499,6.3980103,-46.9635
1,ugur,2018-03-20 20:47:44,83965146511927,5.366516,7.878113,-45.559692
1,ugur,2018-03-20 20:47:44,83965094219271,3.8116455,9.342957,-44.866943
1,ugur,2018-03-20 20:47:44,83965042749948,4.598999,7.170105,-44.132996
1,ugur,2018-03-20 20:47:44,83964990469271,5.357361,7.183838,-43.42041
1,ugur,2018-03-20 20:47:44,83964937807708,3.8375854,7.8720093,-45.562744
1,ugur,2018-03-20 20:47:44,83964884151823,3.0563354,8.610535,-44.86084
1,ugur,2018-03-20 20:47:44,83964830465000,3.8146973,8.625793,-44.14978
1,ugur,2018-03-20 20:47:44,83964776238229,3.8665771,5.683899,-45.53833
1,ugur,2018-03-20 20:47:44,83964723048906,3.0975342,6.399536,-46.258545
1,ugur,2018-03-20 20:47:44,83964671551406,1.5670776,5.6884766,-44.83185
1,ugur,2018-03-20 20:47:44,83964619600729,1.5319824,7.888794,-44.145203
1,ugur,2018-03-20 20:47:44,83964567120990,3.0670166,6.4590454,-42.7063
1,ugur,2018-03-20 20:47:44,83964513273386,3.831482,7.8842163,-44.851685
1,ugur,2018-03-20 20:47:44,83964460892344,3.831482,7.8842163,-44.851685
1,ugur,2018-03-20 20:47:44,83964406204219,3.0670166,7.8811646,-44.85321
1,ugur,2018-03-20 20:47:44,83964351996875,1.5441895,6.4422607,-43.418884
1,ugur,2018-03-20 20:47:44,83964297832709,3.0578613,7.1884155,-42.71393
1,ugur,2018-03-20 20:47:44,83964243079479,4.58374,7.911682,-43.429565
1,ugur,2018-03-20 20:47:44,83964182369896,3.8375854,6.44989,-43.415833
1,ugur,2018-03-20 20:47:44,83964128312657,4.5898438,6.47583,-41.993713
1,ugur,2018-03-20 20:47:44,83964076132969,3.831482,7.8842163,-44.851685
1,ugur,2018-03-20 20:47:44,83964023436979,5.3726196,6.4437866,-44.12384
1,ugur,2018-03-20 20:47:44,83963967137032,1.5533447,7.13501,-45.558167
1,ugur,2018-03-20 20:47:44,83963914530625,3.831482,6.462097,-42.704773
1,ugur,2018-03-20 20:47:44,83963858829896,4.5700073,9.358215,-44.155884
1,ugur,2018-03-20 20:47:44,83963805915677,4.5959473,7.887268,-44.85016
1,ugur,2018-03-20 20:47:44,83963752592188,3.8253784,7.8964233,-44.14215
1,ugur,2018-03-20 20:47:44,83963700361667,2.3025513,7.8796387,-44.854736
