label,user,collection_datetime,device_timestamp,linaccel_x,linaccel_y,linaccel_z
1,ugur,2018-03-23 10:46:59,654478222092,-1.3233048,-0.32546854,-3.093564
1,ugur,2018-03-23 10:46:59,654424810894,-1.360537,-0.7034373,-3.3354416
1,ugur,2018-03-23 10:46:59,654370393134,0.07184875,-1.0868815,-1.3457642
1,ugur,2018-03-23 10:46:59,654316315999,1.4029803,-0.47656476,-0.48861027
1,ugur,2018-03-23 10:46:59,654263200738,0.42552757,-1.1780962,2.8023825
1,ugur,2018-03-23 10:46:59,654212248967,0.56795,-0.8003254,5.0191736
1,ugur,2018-03-23 10:46:59,654159092770,0.37305617,0.96246874,1.720828
1,ugur,2018-03-23 10:46:59,654107577613,0.36680925,0.3698423,2.5598774
1,ugur,2018-03-23 10:46:59,654052607405,-0.43973672,0.67792153,-0.2740383
1,ugur,2018-03-23 10:46:59,653997136520,-0.20917022,0.36837363,-1.1260347
1,ugur,2018-03-23 10:46:59,653945067718,-0.14578736,0.096755266,-1.8336258
1,ugur,2018-03-23 10:46:59,653890220999,-0.3319186,0.29072726,-3.585021
1,ugur,2018-03-23 10:46:59,653836873082,-0.4255674,-0.2423414,-2.789095
1,ugur,2018-03-23 10:46:59,653784657093,-0.29413807,-0.8044189,-0.6282978
1,ugur,2018-03-23 10:46:59,653730676572,-0.21288413,-0.83248866,-0.045452118
1,ugur,2018-03-23 10:46:59,653677280113,-0.1166442,-0.6667727,0.558115
1,ugur,2018-03-23 10:46:59,653626275374,-0.8833509,-0.34587252,0.6655159
1,ugur,2018-03-23 10:46:59,653573277093,0.13163465,-0.734831,4.3201246
1,ugur,2018-03-23 10:46:59,653517499801,0.82515115,0.49488866,2.0426311
1,ugur,2018-03-23 10:46:59,653463699332,0.064224124,0.6160661,2.3682528
1,ugur,2018-03-23 10:46:59,653411116520,0.031713247,0.86728597,0.3894081
1,ugur,2018-03-23 10:46:59,653358770374,-0.018012881,0.85494304,-0.9708338
1,ugur,2018-03-23 10:46:59,653305721155,-0.61574936,0.50559807,-2.0660868
1,ugur,2018-03-23 10:46:59,653254720426,-0.5232638,0.45239973,-2.744916
1,ugur,2018-03-23 10:46:59,653200782145,-0.91439533,-0.1992855,-2.105709
1,ugur,2018-03-23 10:46:59,653146772405,-0.6724429,-0.35306287,-1.8992615
1,ugur,2018-03-23 10:46:59,653090389176,-0.3223604,-0.5698029,-1.7675686
1,ugur,2018-03-23 10:46:59,653034932822,1.5436239,-0.58586353,-0.10541153
1,ugur,2018-03-23 10:46:59,652983580687,0.52080727,-0.3841107,0.37961197
1,ugur,2018-03-23 10:46:59,652929940530,0.15185118,-1.2533959,5.348913
1,ugur,2018-03-23 10:46:59,652876043291,0.38151443,0.65843976,2.9410782
1,ugur,2018-03-23 10:46:59,652822285062,-0.7337222,1.245493,1.3798981
1,ugur,2018-03-23 10:46:59,652767790426,-0.39933068,0.90642786,0.8238735
1,ugur,2018-03-23 10:46:59,652714321780,-0.57698345,0.9183742,-0.6987877
1,ugur,2018-03-23 10:46:59,652662439124,-0.2064833,0.7200862,-1.4976873
1,ugur,2018-03-23 10:46:59,652609437718,0.14699459,0.48591924,-2.0303288
1,ugur,2018-03-23 10:46:59,652557301468,-0.16132143,0.082683444,-2.3705626
1,ugur,2018-03-23 10:46:59,652499222406,-0.071350664,-0.33455217,-2.5026445
1,ugur,2018-03-23 10:46:59,652447616156,0.09789455,-1.2433113,-0.292284
1,ugur,2018-03-23 10:46:59,652389198135,0.7023034,-1.0205555,0.21500015
1,ugur,2018-03-23 10:46:59,652333422458,0.49771792,-0.25839114,-1.1259966
1,ugur,2018-03-23 10:46:59,652281036051,0.61399984,-1.2316563,2.6141844
1,ugur,2018-03-23 10:46:59,652229686156,1.5073662,-1.1293259,5.92441
1,ugur,2018-03-23 10:46:59,652173357093,1.4948821,1.1376419,1.1627645
1,ugur,2018-03-23 10:46:59,652120098708,0.3609392,0.8151994,1.0429049
1,ugur,2018-03-23 10:46:59,652069021989,0.44000515,1.1874374,-0.87622166
1,ugur,2018-03-23 10:46:59,652013456468,0.4541645,1.0651604,-1.4377747
1,ugur,2018-03-23 10:46:59,651958722093,0.19195628,0.3711053,-0.91891
1,ugur,2018-03-23 10:46:59,651903524177,0.19586492,-0.1005739,-1.3124771
1,ugur,2018-03-23 10:46:59,651849091208,0.17422915,-0.24869406,-2.5998516
1,ugur,2018-03-23 10:46:59,651794173448,0.31702816,-0.76115465,-2.113573
1,ugur,2018-03-23 10:46:59,651741120791,1.0821958,-0.86656547,-1.7354822
1,ugur,2018-03-23 10:46:59,651688848760,2.2356555,-1.4146736,0.375
1,ugur,2018-03-23 10:46:59,651635676468,1.6088543,-0.7873069,1.6440372
1,ugur,2018-03-23 10:46:59,651584429489,0.7168344,-0.9240632,3.7407732
1,ugur,2018-03-23 10:46:59,651529966052,1.0254933,-0.43767178,3.5925493
1,ugur,2018-03-23 10:46:59,651476795010,0.064459115,0.64129746,0.29681396
1,ugur,2018-03-23 10:46:59,651423431781,0.44132003,0.104629636,0.58732414
1,ugur,2018-03-23 10:46:59,651368876052,-0.075787365,0.14634669,-1.2877827
1,ugur,2018-03-23 10:46:59,651317171833,0.11963192,-0.09196365,-1.6223993
1,ugur,2018-03-23 10:46:59,651261524281,0.116271496,-0.28796947,-1.9569197
1,ugur,2018-03-23 10:46:59,651208551312,0.2604543,-0.19020808,-2.448287
1,ugur,2018-03-23 10:46:59,651154866312,0.030611694,-0.6564907,-1.4065638
1,ugur,2018-03-23 10:46:59,651102375896,0.70474684,-1.2883009,0.7326393
1,ugur,2018-03-23 10:46:59,651051518031,0.1010077,-0.9614328,-0.36592007
1,ugur,2018-03-23 10:46:59,650995781104,-0.5692349,-0.44811773,-1.3028803
1,ugur,2018-03-23 10:46:59,650943374073,-0.37720525,-0.95580876,0.8676748
1,ugur,2018-03-23 10:46:59,650891452094,0.6713357,-0.5260961,3.0331259
1,ugur,2018-03-23 10:46:59,650839593812,1.7694799,-0.58268285,4.0938053
1,ugur,2018-03-23 10:46:59,650783545687,0.4570024,0.44967735,1.0732327
1,ugur,2018-03-23 10:46:59,650732708448,0.36910176,0.21646714,0.13178825
1,ugur,2018-03-23 10:46:59,650676999594,0.12366772,0.13396299,-0.5190401
1,ugur,2018-03-23 10:46:59,650626187615,-0.45101202,-0.069529295,-1.0617886
1,ugur,2018-03-23 10:46:59,650572829125,-0.6973343,-0.090857506,-1.761796
1,ugur,2018-03-23 10:46:59,650520662875,-0.9175545,-0.22233641,-1.7814512
1,ugur,2018-03-23 10:46:59,650466619021,-1.1086409,0.010459423,-2.6015692
1,ugur,2018-03-23 10:46:59,650413170844,-0.7151971,-0.289248,-1.0999947
1,ugur,2018-03-23 10:46:59,650359348656,0.34346223,-0.5334077,1.2240906
1,ugur,2018-03-23 10:46:59,650307476261,-0.2771629,0.13886839,-0.1378479
1,ugur,2018-03-23 10:46:59,650253221052,-0.48982775,-1.2069578,3.6890974
1,ugur,2018-03-23 10:46:59,650195187146,-0.30133653,-0.28419232,3.4155254
1,ugur,2018-03-23 10:46:59,650141669802,0.06460655,0.58832145,0.065603256
1,ugur,2018-03-23 10:46:59,650090705584,-0.4072106,-0.22157252,1.0055265
1,ugur,2018-03-23 10:46:59,650037517459,-0.644112,-0.045912504,-0.8385172
1,ugur,2018-03-23 10:46:59,649983402459,-0.9374132,-0.27884042,-1.3503113
1,ugur,2018-03-23 10:46:59,649931430792,-1.0123888,-0.38920712,-1.8387632
1,ugur,2018-03-23 10:46:59,649877123604,-1.4682739,-0.6775353,-1.3421335
1,ugur,2018-03-23 10:46:59,649823894907,-1.3670503,-0.6113218,-1.3045473
1,ugur,2018-03-23 10:46:59,649772531938,-1.1463157,-1.0503603,0.56159973
1,ugur,2018-03-23 10:46:59,649719413136,-1.4541638,-0.91048706,0.62107277
1,ugur,2018-03-23 10:46:59,649666281365,-2.1036727,-0.5790194,-0.5542803
1,ugur,2018-03-23 10:46:59,649611921365,-1.7557971,-0.934188,0.36285782
1,ugur,2018-03-23 10:46:59,649559747667,-0.24282324,-1.0078882,3.105732
1,ugur,2018-03-23 10:46:59,649507610896,0.4380585,-0.2413789,3.7524252
1,ugur,2018-03-23 10:46:59,649454351365,-0.6350961,0.095626354,1.3996668
1,ugur,2018-03-23 10:46:59,649402061834,-1.0230001,-0.12337375,0.2630167
1,ugur,2018-03-23 10:46:59,649345470896,-1.0509515,-0.14372873,-0.7796364
1,ugur,2018-03-23 10:46:59,649294373188,-1.2011982,-0.32403588,-1.1520061
1,ugur,2018-03-23 10:46:59,649235341678,-1.1548367,-0.052601576,-2.1794357
1,ugur,2018-03-23 10:46:59,649183145063,-1.2102687,-0.08109558,-2.4514961
1,ugur,2018-03-23 10:46:59,649130766938,-1.4581369,-0.45715332,-1.5435886
1,ugur,2018-03-23 10:46:59,649077686469,-0.6358886,-0.665661,-0.30214024
1,ugur,2018-03-23 10:46:59,649025178344,0.72350335,-0.3989787,0.21191311
1,ugur,2018-03-23 10:46:59,648974371678,-0.61890376,0.013615012,-1.3302317
1,ugur,2018-03-23 10:46:59,648918268553,0.4433936,-1.9093015,6.5358057
1,ugur,2018-03-23 10:46:59,648864131313,-0.20920563,0.31043005,3.017171
1,ugur,2018-03-23 10:46:59,648809338032,-0.9521265,0.61141145,2.1901426
1,ugur,2018-03-23 10:46:59,648758292720,-0.8750503,0.7427063,0.052578926
1,ugur,2018-03-23 10:46:59,648702476313,-0.39077854,0.7835969,-1.4752846
1,ugur,2018-03-23 10:46:59,648648398605,-0.36038995,0.33095288,-1.8146086
1,ugur,2018-03-23 10:46:59,648594759751,-0.6074611,0.24595678,-2.4391375
1,ugur,2018-03-23 10:46:59,648540840688,-0.8223015,-0.28862786,-1.3094568
1,ugur,2018-03-23 10:46:59,648489605428,-0.92300034,-1.1170322,0.10996914
1,ugur,2018-03-23 10:46:59,648435596001,-1.4249384,-0.6785468,-0.8948078
1,ugur,2018-03-23 10:46:59,648383817459,-1.0714958,-0.07189751,-2.6274967
1,ugur,2018-03-23 10:46:59,648332036574,-0.5129816,-0.68242824,-0.39061737
1,ugur,2018-03-23 10:46:59,648281012720,0.027459323,-0.8986348,3.6152296
1,ugur,2018-03-23 10:46:59,648229284751,0.8876673,-0.13866174,4.5428905
1,ugur,2018-03-23 10:46:59,648175415428,-0.31076622,0.84549415,2.6211681
1,ugur,2018-03-23 10:46:59,648123295845,-0.3290934,0.70948935,0.85213757
1,ugur,2018-03-23 10:46:59,648070423709,-0.23220181,0.62799954,-0.31968498
1,ugur,2018-03-23 10:46:59,648015292511,-0.7519884,0.25479186,-1.9749136
1,ugur,2018-03-23 10:46:59,647963848032,-0.7069298,0.4889425,-3.368885
1,ugur,2018-03-23 10:46:59,647910330741,-1.0541024,-0.21384704,-2.1044245
1,ugur,2018-03-23 10:46:59,647857152564,-1.2880641,-0.45542383,-2.4474058
1,ugur,2018-03-23 10:46:59,647799689699,-0.70532894,-1.1292405,-0.4046316
1,ugur,2018-03-23 10:46:59,647747511001,1.4794097,-0.51545966,0.066991806
1,ugur,2018-03-23 10:46:59,647689969803,-0.2684796,-0.78228813,1.3722963
1,ugur,2018-03-23 10:46:59,647636633710,0.8571762,-0.9291075,5.4043865
1,ugur,2018-03-23 10:46:59,647585106262,0.09661925,0.70520914,2.3632765
1,ugur,2018-03-23 10:46:59,647527868970,0.02699083,0.92652535,1.8674173
1,ugur,2018-03-23 10:46:59,647476860324,-0.3135031,0.8603219,0.5062685
1,ugur,2018-03-23 10:46:59,647419746626,-0.48994684,0.9505323,-1.3068275
1,ugur,2018-03-23 10:46:59,647367029335,-0.12721324,0.6543871,-1.892539
1,ugur,2018-03-23 10:46:59,647315988241,-0.24812251,-0.059670806,-1.3052711
1,ugur,2018-03-23 10:46:59,647263259335,-0.28594762,0.036649704,-2.3989506
1,ugur,2018-03-23 10:46:59,647207400168,0.025482267,-0.68490064,-1.2604198
1,ugur,2018-03-23 10:46:59,647153734022,-0.06703091,-0.99325764,-0.41265678
1,ugur,2018-03-23 10:46:59,647101354335,-0.27182424,-0.91891766,-0.37355804
1,ugur,2018-03-23 10:46:59,647048894543,-0.6129146,-0.5954015,-0.60205746
1,ugur,2018-03-23 10:46:59,646995404231,-0.050170593,-1.3257312,3.4143877
1,ugur,2018-03-23 10:46:59,646938208137,0.70489824,-0.035510898,2.9061975
1,ugur,2018-03-23 10:46:59,646884330272,0.63350576,0.6570709,2.37667
1,ugur,2018-03-23 10:46:59,646828911522,0.45666707,1.1242465,0.054115295
1,ugur,2018-03-23 10:46:59,646775198554,0.52363193,0.7531556,0.011111259
1,ugur,2018-03-23 10:46:59,646724321002,0.5484959,0.71226835,-1.0149422
1,ugur,2018-03-23 10:46:59,646669245637,0.38589162,0.39938498,-1.1698866
1,ugur,2018-03-23 10:46:59,646615249491,0.28540993,0.4900657,-2.6659431
1,ugur,2018-03-23 10:46:59,646560627252,0.18907702,0.041380048,-2.0041828
1,ugur,2018-03-23 10:46:59,646507109595,0.045268238,-0.5893066,-1.9265709
1,ugur,2018-03-23 10:46:59,646456280637,1.2469984,-1.4618775,0.18544674
1,ugur,2018-03-23 10:46:59,646401593970,1.8743035,-1.1002089,0.23421669
1,ugur,2018-03-23 10:46:59,646349988866,0.36612535,-1.0698903,1.1390276
1,ugur,2018-03-23 10:46:59,646293706887,1.6305127,-0.81364226,4.445814
1,ugur,2018-03-23 10:46:59,646240257512,0.41961807,0.765131,1.1511049
1,ugur,2018-03-23 10:46:59,646187655481,-0.114577234,0.8434459,0.87655926
1,ugur,2018-03-23 10:46:59,646134188971,-0.37666947,0.6542444,0.60289955
1,ugur,2018-03-23 10:46:59,646083220325,-0.74211484,0.4238057,-0.7272816
1,ugur,2018-03-23 10:46:59,646030302929,-0.20040101,0.42435074,-1.9262009
1,ugur,2018-03-23 10:46:59,645979515898,-0.52208954,-0.1910342,-1.5780592
1,ugur,2018-03-23 10:46:59,645926313554,-0.42630118,-0.28872943,-2.2679405
1,ugur,2018-03-23 10:46:59,645873080429,-0.3665434,-0.99303496,-0.86345387
1,ugur,2018-03-23 10:46:59,645819826783,-0.12718916,-1.1506631,-0.38781643
1,ugur,2018-03-23 10:46:59,645763725273,-0.5175176,-0.98803294,-0.89683247
1,ugur,2018-03-23 10:46:59,645708970169,-0.79492956,-0.43057907,-1.7223568
1,ugur,2018-03-23 10:46:59,645655684075,0.04766172,-0.9952667,3.277172
1,ugur,2018-03-23 10:46:59,645603453606,0.9787549,-0.4580016,5.653201
1,ugur,2018-03-23 10:46:59,645552506054,0.46053874,1.1365026,2.1527662
1,ugur,2018-03-23 10:46:59,645500135846,-0.3848617,1.0894089,1.3845482
1,ugur,2018-03-23 10:46:59,645447370377,-0.09034765,1.2555271,-0.565711
1,ugur,2018-03-23 10:46:59,645389757825,-0.14625382,0.9554204,-1.7336998
1,ugur,2018-03-23 10:46:59,645338484127,-0.42555082,0.5589893,-1.7887564
1,ugur,2018-03-23 10:46:59,645282857565,0.016830444,0.19661272,-2.4624119
1,ugur,2018-03-23 10:46:59,645230860533,-0.24272788,-0.3548149,-1.6156454
1,ugur,2018-03-23 10:46:59,645175593763,-0.29549754,-0.53460824,-2.6927204
1,ugur,2018-03-23 10:46:59,645122125065,0.15878212,-1.1782135,-0.6136322
1,ugur,2018-03-23 10:46:59,645069006210,0.10603881,-0.6756134,-0.7534342
1,ugur,2018-03-23 10:46:59,645017678606,0.65537226,-0.56449795,1.6413326
1,ugur,2018-03-23 10:46:59,644962007408,-0.00095260143,-0.06381798,2.6830025
1,ugur,2018-03-23 10:46:59,644910686575,-0.18361413,0.623606,2.5559359
1,ugur,2018-03-23 10:46:59,644857044544,-0.5195254,1.5938237,0.6477289
1,ugur,2018-03-23 10:46:59,644802193554,-0.3490994,1.1649326,1.0268526
1,ugur,2018-03-23 10:46:59,644750151054,-0.33859378,1.4065168,0.06296635
1,ugur,2018-03-23 10:46:59,644698584336,-0.39071548,1.2277095,0.0348711
1,ugur,2018-03-23 10:46:59,644644347565,-0.17709291,1.4016501,-1.2828121
1,ugur,2018-03-23 10:46:59,644591267304,-0.3250413,1.0896122,-1.0394392
1,ugur,2018-03-23 10:46:59,644539077982,-0.6416986,0.8923261,-0.98635006
1,ugur,2018-03-23 10:46:59,644487092304,-0.22588122,0.50796163,0.11535835
1,ugur,2018-03-23 10:46:59,644433749388,-0.00920248,0.5565045,0.44477367
1,ugur,2018-03-23 10:46:59,644383022513,-0.21423036,0.99193096,-1.607276
1,ugur,2018-03-23 10:46:59,644328063971,0.15659869,0.040433288,0.12782288
1,ugur,2018-03-23 10:46:59,644275880794,0.26752508,0.18354923,0.18999672
1,ugur,2018-03-23 10:46:59,644222071523,-0.07577181,0.075665295,1.3225565
1,ugur,2018-03-23 10:46:59,644170642461,-0.10235548,0.75716656,0.14308548
1,ugur,2018-03-23 10:46:59,644114916836,-0.9676806,0.8818921,-0.629961
1,ugur,2018-03-23 10:46:59,644061329023,-1.3144785,0.550267,-0.3209734
1,ugur,2018-03-23 10:46:59,644010650221,-0.5741364,0.4920626,0.45793247
1,ugur,2018-03-23 10:46:59,643955050586,-0.93167436,0.504403,-0.2644806
1,ugur,2018-03-23 10:46:59,643901521003,-0.7021624,-0.16917115,1.2825203
1,ugur,2018-03-23 10:46:59,643849185951,-0.7349622,-0.43104714,0.8461714
1,ugur,2018-03-23 10:46:59,643794014596,-0.14432979,-0.5415936,0.011006355
1,ugur,2018-03-23 10:46:59,643742952409,0.19593835,-0.6659322,-1.0441227
1,ugur,2018-03-23 10:46:59,643687569909,0.30810475,-1.322851,-1.3343716
1,ugur,2018-03-23 10:46:59,643633298451,1.2483933,-1.8242338,-1.3629808
1,ugur,2018-03-23 10:46:59,643581080378,1.4923271,-2.2534814,-0.6955595
1,ugur,2018-03-23 10:46:59,643528842149,2.2558625,-1.6940453,-1.5574846
1,ugur,2018-03-23 10:46:59,643477982357,2.1443086,-1.7292902,0.5697756
1,ugur,2018-03-23 10:46:59,643426339336,0.3338877,-1.6303926,0.94362736
1,ugur,2018-03-23 10:46:59,643371384753,0.12786782,-1.8038664,3.1103487
1,ugur,2018-03-23 10:46:59,643317772305,2.2304153,-1.3539686,5.021864
1,ugur,2018-03-23 10:46:59,643264308347,-0.8122562,0.4075426,0.94592
1,ugur,2018-03-23 10:46:59,643211921680,0.28711975,0.30145395,0.31080914
1,ugur,2018-03-23 10:46:59,643158104232,0.048623204,0.7078084,-1.242135
1,ugur,2018-03-23 10:46:59,643104563607,0.26111358,0.29884756,-1.5856991
1,ugur,2018-03-23 10:46:59,643053103972,0.4076172,-0.17453003,-1.5673714
1,ugur,2018-03-23 10:46:59,642999109545,0.028615832,-0.85650027,-1.7174082
1,ugur,2018-03-23 10:46:59,642943323138,-0.070375085,-1.2165629,-1.4475822
1,ugur,2018-03-23 10:46:59,642892353607,0.10524297,-1.6311386,-0.54187965
1,ugur,2018-03-23 10:46:59,642837681159,0.06325549,-1.4110761,-0.69556236
1,ugur,2018-03-23 10:46:59,642784226784,-0.08156717,-1.1275557,-0.9739065
1,ugur,2018-03-23 10:46:59,642728945795,-0.5403713,-1.3735031,-0.011149406
1,ugur,2018-03-23 10:46:59,642677830066,0.2506559,-1.655575,4.3870735
1,ugur,2018-03-23 10:46:59,642621856368,2.2117786,0.219087,3.8213634
1,ugur,2018-03-23 10:46:59,642569648086,0.26056278,0.79466724,2.0088825
1,ugur,2018-03-23 10:46:59,642518389961,-0.30140114,0.70803714,0.7788162
1,ugur,2018-03-23 10:46:59,642465182878,-0.37159383,0.47801232,0.41063404
1,ugur,2018-03-23 10:46:59,642408433243,-0.59694064,0.52094173,-1.7359562
1,ugur,2018-03-23 10:46:59,642357550639,-0.7408643,0.3116939,-2.9237814
1,ugur,2018-03-23 10:46:59,642301098243,-1.1365219,-0.398561,-2.603074
1,ugur,2018-03-23 10:46:59,642247050274,-0.9665352,-0.78908277,-1.7332916
1,ugur,2018-03-23 10:46:59,642193705587,-0.350793,-1.2881643,-0.107390404
1,ugur,2018-03-23 10:46:59,642142569128,1.783923,-1.2899616,0.65318775
1,ugur,2018-03-23 10:46:59,642088421680,0.37575495,-0.32258046,-0.07346821
1,ugur,2018-03-23 10:46:59,642032442149,0.5643432,-0.47664118,4.2704296
1,ugur,2018-03-23 10:46:59,641976120274,1.1498998,0.20805454,4.311949
1,ugur,2018-03-23 10:46:59,641925106733,-0.6493882,1.226502,1.0147686
1,ugur,2018-03-23 10:46:59,641868923295,-0.5564468,0.53359044,0.8768387
1,ugur,2018-03-23 10:46:59,641815030326,-0.906062,0.5799744,-1.1653347
1,ugur,2018-03-23 10:46:59,641761573816,-0.61428297,0.1714884,-1.787797
1,ugur,2018-03-23 10:46:59,641708887462,-0.5871588,-0.16229212,-2.1317253
1,ugur,2018-03-23 10:46:59,641657664962,-0.56747186,-0.4667884,-2.688983
1,ugur,2018-03-23 10:46:59,641601565431,-0.5727408,-0.92100716,-1.6485071
1,ugur,2018-03-23 10:46:59,641548858504,-0.40317452,-1.3872764,0.23544025
1,ugur,2018-03-23 10:46:59,641493650587,-0.3478768,-0.84750426,0.0077371597
1,ugur,2018-03-23 10:46:59,641441235587,-0.7756938,-0.34419298,-0.9579191
1,ugur,2018-03-23 10:46:59,641387324024,-0.49414176,-0.40102148,0.18957138
1,ugur,2018-03-23 10:46:59,641333782774,0.4906137,-0.3956442,2.4779215
1,ugur,2018-03-23 10:46:59,641278403399,0.53230214,-0.10369122,3.8970633
1,ugur,2018-03-23 10:46:59,641223603712,0.17896307,0.7391708,1.8528156
1,ugur,2018-03-23 10:46:59,641171596629,-0.5777246,1.2029576,0.5281677
1,ugur,2018-03-23 10:46:59,641115676941,-0.5750754,1.2319639,0.178195
1,ugur,2018-03-23 10:46:59,641063533660,-0.43110633,1.3122724,-0.7196779
1,ugur,2018-03-23 10:46:59,641012860431,-0.4582852,1.0584993,-0.6303005
1,ugur,2018-03-23 10:46:59,640955163243,-0.5451015,0.86329806,-0.9888716
1,ugur,2018-03-23 10:46:59,640904120848,-0.15346503,0.8231908,-1.0934353
1,ugur,2018-03-23 10:46:59,640849672931,0.23642421,1.0265566,-1.2178144
1,ugur,2018-03-23 10:46:59,640798897879,0.0750978,0.84596217,-0.4308653
1,ugur,2018-03-23 10:46:59,640739961629,0.4041431,0.69828165,0.6092291
1,ugur,2018-03-23 10:46:59,640686302046,0.30428457,0.5874128,1.0607281
1,ugur,2018-03-23 10:46:59,640632381733,0.15761423,0.42683613,0.58227444
1,ugur,2018-03-23 10:46:59,640580626056,-0.58754873,0.04212594,-0.47329712
1,ugur,2018-03-23 10:46:59,640528503973,-0.21079934,-0.032717943,-1.2623014
1,ugur,2018-03-23 10:46:59,640473829129,0.07426536,-0.43722296,-0.5195751
