label,user,collection_datetime,device_timestamp,rotvecmag_x,rotvecmag_y,rotvecmag_z
1,ugur,2018-03-23 10:46:59,650250787771,0.07967069,0.01196881,0.80522853
1,ugur,2018-03-23 10:46:59,650197435636,0.08720736,0.023827193,0.788073
1,ugur,2018-03-23 10:46:59,650143910584,0.07752806,0.029272841,0.7959719
1,ugur,2018-03-23 10:46:59,650090504490,0.06973635,0.03174791,0.8033669
1,ugur,2018-03-23 10:46:59,650038705219,0.061956584,0.03329865,0.8092528
1,ugur,2018-03-23 10:46:59,649986132875,0.056406077,0.032864198,0.81273705
1,ugur,2018-03-23 10:46:59,649932638240,0.049949586,0.033343695,0.816251
1,ugur,2018-03-23 10:46:59,649879700688,0.04764418,0.032198347,0.8153101
1,ugur,2018-03-23 10:46:59,649825938605,0.046751413,0.03161918,0.81369364
1,ugur,2018-03-23 10:46:59,649772179698,0.049039025,0.03566376,0.80548936
1,ugur,2018-03-23 10:46:59,649718997719,0.056034364,0.03878406,0.7960077
1,ugur,2018-03-23 10:46:59,649666823084,0.06369039,0.035375614,0.78995377
1,ugur,2018-03-23 10:46:59,649613514646,0.07722933,0.03108325,0.7831051
1,ugur,2018-03-23 10:46:59,649561005584,0.08395094,0.03697759,0.7720281
1,ugur,2018-03-23 10:46:59,649508921625,0.08569069,0.04813046,0.7594336
1,ugur,2018-03-23 10:46:59,649456514490,0.08194733,0.049406644,0.7554652
1,ugur,2018-03-23 10:46:59,649401445063,0.08375081,0.04670177,0.7492187
1,ugur,2018-03-23 10:46:59,649347930480,0.081589766,0.042818416,0.74686015
1,ugur,2018-03-23 10:46:59,649293529646,0.08121534,0.036880173,0.7423738
1,ugur,2018-03-23 10:46:59,649241229751,0.079575546,0.03069743,0.740586
1,ugur,2018-03-23 10:46:59,649184140115,0.07498024,0.021040626,0.74399114
1,ugur,2018-03-23 10:46:59,649132138396,0.076979354,0.012353267,0.7386672
1,ugur,2018-03-23 10:46:59,649079801730,0.07853105,0.011073032,0.73007494
1,ugur,2018-03-23 10:46:59,649026577615,0.07290425,0.017809428,0.71394736
1,ugur,2018-03-23 10:46:59,648973941990,0.07263295,0.018772645,0.70443416
1,ugur,2018-03-23 10:46:59,648920830636,0.08635774,0.03016625,0.66215724
1,ugur,2018-03-23 10:46:59,648866539178,0.09319444,0.03895101,0.6304071
1,ugur,2018-03-23 10:46:59,648813235897,0.09230229,0.038174264,0.62499046
1,ugur,2018-03-23 10:46:59,648757655480,0.09155638,0.03719642,0.61722004
1,ugur,2018-03-23 10:46:59,648703857251,0.08077169,0.033286005,0.6236776
1,ugur,2018-03-23 10:46:59,648651465584,0.070568144,0.031706266,0.62577385
1,ugur,2018-03-23 10:46:59,648596642199,0.06767925,0.030263228,0.621508
1,ugur,2018-03-23 10:46:59,648543622928,0.061511077,0.025752664,0.62256926
1,ugur,2018-03-23 10:46:59,648489239334,0.066715956,0.025675766,0.59809583
1,ugur,2018-03-23 10:46:59,648436541470,0.07338979,0.023005996,0.5856413
1,ugur,2018-03-23 10:46:59,648384951365,0.076244265,0.014489834,0.58023906
1,ugur,2018-03-23 10:46:59,648333135636,0.07740821,0.010298526,0.57598954
1,ugur,2018-03-23 10:46:59,648281330116,0.08838234,0.012973729,0.5556575
1,ugur,2018-03-23 10:46:59,648228929855,0.097263224,0.01628291,0.53255814
1,ugur,2018-03-23 10:46:59,648177006470,0.09757375,0.020438509,0.51218915
1,ugur,2018-03-23 10:46:59,648123641991,0.09668017,0.016846465,0.51669216
1,ugur,2018-03-23 10:46:59,648069902511,0.092859134,0.014844663,0.5272092
1,ugur,2018-03-23 10:46:59,648017287980,0.08544883,0.0128060905,0.54672045
1,ugur,2018-03-23 10:46:59,647963663553,0.07225496,0.0074191377,0.5789127
1,ugur,2018-03-23 10:46:59,647909730376,0.06833657,0.002838729,0.59620285
1,ugur,2018-03-23 10:46:59,647856536678,0.06783651,-0.0037374431,0.6131175
1,ugur,2018-03-23 10:46:59,647803085376,0.07273784,-0.0062628845,0.613753
1,ugur,2018-03-23 10:46:59,647748215949,0.071619056,0.0019066333,0.6079896
1,ugur,2018-03-23 10:46:59,647692354699,0.06811458,0.011212332,0.61345065
1,ugur,2018-03-23 10:46:59,647639028553,0.0840652,0.026272165,0.58976096
1,ugur,2018-03-23 10:46:59,647584040064,0.0849283,0.03557229,0.59415746
1,ugur,2018-03-23 10:46:59,647530536157,0.08068082,0.034790073,0.6121648
1,ugur,2018-03-23 10:46:59,647476247564,0.074670695,0.035629474,0.63515544
1,ugur,2018-03-23 10:46:59,647422626939,0.06841614,0.03218664,0.6534373
1,ugur,2018-03-23 10:46:59,647368759335,0.05866952,0.027645385,0.6855734
1,ugur,2018-03-23 10:46:59,647316358762,0.05220172,0.025362022,0.70743334
1,ugur,2018-03-23 10:46:59,647262798970,0.04790767,0.021960225,0.7237473
1,ugur,2018-03-23 10:46:59,647209407981,0.04643581,0.022120353,0.73100525
1,ugur,2018-03-23 10:46:59,647155604178,0.05008559,0.026358984,0.73113585
1,ugur,2018-03-23 10:46:59,647102598397,0.05519063,0.027701821,0.73134774
1,ugur,2018-03-23 10:46:59,647050435064,0.06676551,0.026601803,0.7351027
1,ugur,2018-03-23 10:46:59,646998007981,0.08713634,0.031404223,0.7269966
1,ugur,2018-03-23 10:46:59,646940605481,0.09961362,0.03784745,0.7246395
1,ugur,2018-03-23 10:46:59,646886879856,0.10254487,0.03924843,0.7329889
1,ugur,2018-03-23 10:46:59,646833463658,0.10237301,0.034560602,0.75307757
1,ugur,2018-03-23 10:46:59,646777832564,0.10096914,0.031189024,0.77258354
1,ugur,2018-03-23 10:46:59,646724092929,0.09859382,0.029256962,0.7859567
1,ugur,2018-03-23 10:46:59,646672030949,0.095224574,0.025708264,0.80484974
1,ugur,2018-03-23 10:46:59,646617309908,0.089059465,0.019577222,0.8259636
1,ugur,2018-03-23 10:46:59,646563970793,0.08642636,0.015659818,0.8346847
1,ugur,2018-03-23 10:46:59,646509368814,0.086920716,0.014309053,0.8455467
1,ugur,2018-03-23 10:46:59,646456078866,0.08541942,0.025694853,0.8436792
1,ugur,2018-03-23 10:46:59,646403328293,0.0802236,0.036882434,0.8439176
1,ugur,2018-03-23 10:46:59,646349545064,0.084652066,0.04813349,0.8372852
1,ugur,2018-03-23 10:46:59,646296280793,0.08851797,0.0635817,0.8274488
1,ugur,2018-03-23 10:46:59,646242274023,0.08239261,0.07275315,0.8313072
1,ugur,2018-03-23 10:46:59,646189012200,0.07656114,0.06803234,0.8402592
1,ugur,2018-03-23 10:46:59,646136364231,0.07347785,0.06487687,0.8449753
1,ugur,2018-03-23 10:46:59,646083049543,0.07279639,0.05600413,0.8506093
1,ugur,2018-03-23 10:46:59,646031500533,0.06757289,0.049892034,0.85578465
1,ugur,2018-03-23 10:46:59,645979314648,0.06445647,0.044352993,0.86065185
1,ugur,2018-03-23 10:46:59,645927559231,0.061135367,0.035979208,0.86662763
1,ugur,2018-03-23 10:46:59,645875335950,0.061765622,0.034724437,0.8644782
1,ugur,2018-03-23 10:46:59,645819482721,0.06533857,0.036776617,0.85739815
1,ugur,2018-03-23 10:46:59,645765785221,0.07187275,0.037893202,0.84988374
1,ugur,2018-03-23 10:46:59,645712225012,0.07686252,0.035496145,0.84531856
1,ugur,2018-03-23 10:46:59,645657976471,0.09063557,0.03570685,0.8320949
1,ugur,2018-03-23 10:46:59,645604760429,0.104653664,0.04867869,0.8112334
1,ugur,2018-03-23 10:46:59,645552834387,0.10286329,0.056057774,0.8064139
1,ugur,2018-03-23 10:46:59,645499853658,0.106269285,0.05126722,0.8122186
1,ugur,2018-03-23 10:46:59,645447028867,0.103066325,0.04365814,0.82800347
1,ugur,2018-03-23 10:46:59,645392442460,0.09578194,0.035261918,0.8468065
1,ugur,2018-03-23 10:46:59,645338041783,0.091166176,0.028761107,0.85749716
1,ugur,2018-03-23 10:46:59,645285045533,0.08466828,0.021804484,0.8701627
1,ugur,2018-03-23 10:46:59,645231594960,0.081618525,0.01833302,0.8756673
1,ugur,2018-03-23 10:46:59,645177651992,0.07822461,0.015650835,0.87785625
1,ugur,2018-03-23 10:46:59,645124306731,0.076537274,0.020436838,0.873922
1,ugur,2018-03-23 10:46:59,645071093919,0.07398951,0.027150122,0.8700028
1,ugur,2018-03-23 10:46:59,645018162981,0.07363883,0.039241515,0.85931724
1,ugur,2018-03-23 10:46:59,644965269283,0.07963421,0.055331558,0.8431535
1,ugur,2018-03-23 10:46:59,644910845846,0.084328786,0.060460344,0.8368903
1,ugur,2018-03-23 10:46:59,644858306888,0.082305886,0.06364334,0.84855705
1,ugur,2018-03-23 10:46:59,644804890273,0.084025115,0.06286023,0.85189146
1,ugur,2018-03-23 10:46:59,644751536054,0.08438842,0.060585592,0.8594297
1,ugur,2018-03-23 10:46:59,644697682513,0.08473708,0.055168867,0.8659294
1,ugur,2018-03-23 10:46:59,644645035690,0.0825333,0.050468102,0.8753618
1,ugur,2018-03-23 10:46:59,644592455950,0.07580527,0.04174915,0.8926444
1,ugur,2018-03-23 10:46:59,644540266732,0.07479935,0.031980887,0.8968653
1,ugur,2018-03-23 10:46:59,644488394232,0.073852755,0.026821883,0.8981418
1,ugur,2018-03-23 10:46:59,644435787409,0.07168034,0.021294607,0.9006048
1,ugur,2018-03-23 10:46:59,644382409284,0.0658385,0.010037396,0.91180044
1,ugur,2018-03-23 10:46:59,644329308867,0.0652418,0.00834272,0.9167753
1,ugur,2018-03-23 10:46:59,644276975377,0.06301324,0.00845059,0.9221595
1,ugur,2018-03-23 10:46:59,644224867721,0.06424953,0.008282838,0.92494655
1,ugur,2018-03-23 10:46:59,644170237148,0.062130943,0.0049083405,0.93805665
1,ugur,2018-03-23 10:46:59,644116986471,0.063589215,-0.0070838933,0.94742113
1,ugur,2018-03-23 10:46:59,644063444544,0.07187841,-0.018270094,0.9524571
1,ugur,2018-03-23 10:46:59,644010290430,0.07458863,-0.023299659,0.9591521
1,ugur,2018-03-23 10:46:59,643957454805,0.08092387,-0.032223217,0.96590906
1,ugur,2018-03-23 10:46:59,643903783555,0.08797611,-0.03503165,0.96770793
1,ugur,2018-03-23 10:46:59,643849828607,0.09869135,-0.039249666,0.9690533
1,ugur,2018-03-23 10:46:59,643796048555,0.106195666,-0.0408801,0.9721533
1,ugur,2018-03-23 10:46:59,643742724492,0.10805846,-0.040929176,0.9752659
1,ugur,2018-03-23 10:46:59,643690689909,0.11132282,-0.03546535,0.9797099
1,ugur,2018-03-23 10:46:59,643635930690,0.10750632,-0.021722876,0.9851702
1,ugur,2018-03-23 10:46:59,643582180794,0.10347275,-0.008346662,0.9888525
1,ugur,2018-03-23 10:46:59,643529985534,0.08589173,0.010661492,0.99522
1,ugur,2018-03-23 10:46:59,643478282409,0.07272594,0.023471214,0.9970731
1,ugur,2018-03-23 10:46:59,643425672409,-0.06590486,-0.037781145,-0.9965144
1,ugur,2018-03-23 10:46:59,643372750638,-0.06848983,-0.05621681,-0.994895
1,ugur,2018-03-23 10:46:59,643320514857,-0.052457575,-0.0879058,-0.99085045
1,ugur,2018-03-23 10:46:59,643266618399,-0.059119694,-0.088449456,-0.99098307
1,ugur,2018-03-23 10:46:59,643213323815,-0.05907371,-0.08907492,-0.98927504
1,ugur,2018-03-23 10:46:59,643160414805,-0.058177426,-0.08243871,-0.9890756
1,ugur,2018-03-23 10:46:59,643106898242,-0.056775503,-0.06849509,-0.98878956
1,ugur,2018-03-23 10:46:59,643052472826,-0.05441143,-0.057579253,-0.98827416
1,ugur,2018-03-23 10:46:59,642998583711,-0.051387552,-0.052765213,-0.98719275
1,ugur,2018-03-23 10:46:59,642945720170,-0.049386576,-0.0513578,-0.9855621
1,ugur,2018-03-23 10:46:59,642891329753,-0.0469764,-0.0555563,-0.9838744
1,ugur,2018-03-23 10:46:59,642839008138,-0.04486425,-0.059203636,-0.9830064
1,ugur,2018-03-23 10:46:59,642786000899,-0.044481304,-0.06469143,-0.9812123
1,ugur,2018-03-23 10:46:59,642731673399,-0.048703272,-0.06805068,-0.98029345
1,ugur,2018-03-23 10:46:59,642677432097,-0.053114027,-0.088002145,-0.97664636
1,ugur,2018-03-23 10:46:59,642623784441,-0.039574016,-0.10291639,-0.9674328
1,ugur,2018-03-23 10:46:59,642571112566,-0.034482773,-0.099667326,-0.96494734
1,ugur,2018-03-23 10:46:59,642518969389,-0.03511619,-0.09707867,-0.96320885
1,ugur,2018-03-23 10:46:59,642464744180,-0.04005425,-0.09334948,-0.9642663
1,ugur,2018-03-23 10:46:59,642411046993,-0.042867657,-0.08731648,-0.9652639
1,ugur,2018-03-23 10:46:59,642356605691,-0.050349236,-0.07551122,-0.96682686
1,ugur,2018-03-23 10:46:59,642303234232,-0.05827402,-0.066844,-0.96786433
1,ugur,2018-03-23 10:46:59,642249419597,-0.062497407,-0.06680291,-0.96751016
1,ugur,2018-03-23 10:46:59,642196098139,-0.06614027,-0.071686596,-0.96650904
1,ugur,2018-03-23 10:46:59,642141820535,-0.04673251,-0.08227725,-0.9562839
1,ugur,2018-03-23 10:46:59,642088090118,-0.035274837,-0.08209489,-0.95191056
1,ugur,2018-03-23 10:46:59,642034161889,-0.024003634,-0.09308755,-0.9432578
1,ugur,2018-03-23 10:46:59,641978135795,-0.006785246,-0.10411064,-0.93200225
1,ugur,2018-03-23 10:46:59,641924630170,-0.004876964,-0.09541976,-0.93239266
1,ugur,2018-03-23 10:46:59,641871122878,-0.005091089,-0.092309795,-0.9329829
1,ugur,2018-03-23 10:46:59,641817210951,-0.015739754,-0.08488163,-0.9403086
1,ugur,2018-03-23 10:46:59,641763981837,-0.024318647,-0.07479284,-0.944331
1,ugur,2018-03-23 10:46:59,641710381108,-0.028608525,-0.069230795,-0.9473676
1,ugur,2018-03-23 10:46:59,641657295951,-0.033124633,-0.06284647,-0.9471641
1,ugur,2018-03-23 10:46:59,641603710483,-0.03634364,-0.06405093,-0.94559014
1,ugur,2018-03-23 10:46:59,641550676941,-0.036064584,-0.069491915,-0.94288623
1,ugur,2018-03-23 10:46:59,641498020483,-0.03500214,-0.07656843,-0.93858194
1,ugur,2018-03-23 10:46:59,641442321420,-0.039113764,-0.079930864,-0.93743014
1,ugur,2018-03-23 10:46:59,641388536472,-0.046609256,-0.08787442,-0.9363718
1,ugur,2018-03-23 10:46:59,641332527670,-0.0444531,-0.10205269,-0.9290542
1,ugur,2018-03-23 10:46:59,641278012462,-0.03796172,-0.117836356,-0.91878206
1,ugur,2018-03-23 10:46:59,641225739858,-0.036037326,-0.12283008,-0.91411585
1,ugur,2018-03-23 10:46:59,641172138504,-0.047618534,-0.12238493,-0.92184126
1,ugur,2018-03-23 10:46:59,641118254129,-0.059223935,-0.11896718,-0.9312152
1,ugur,2018-03-23 10:46:59,641064655900,-0.06546388,-0.11356052,-0.9372217
1,ugur,2018-03-23 10:46:59,641010572566,-0.075105324,-0.106976874,-0.94584286
1,ugur,2018-03-23 10:46:59,640957681577,-0.08427949,-0.09901145,-0.95506173
1,ugur,2018-03-23 10:46:59,640903486889,-0.087792605,-0.09347035,-0.95892406
1,ugur,2018-03-23 10:46:59,640850938920,-0.089373164,-0.08186468,-0.9636003
1,ugur,2018-03-23 10:46:59,640795895014,-0.09196607,-0.07149281,-0.9696008
1,ugur,2018-03-23 10:46:59,640739587983,-0.09255885,-0.067221075,-0.97351444
1,ugur,2018-03-23 10:46:59,640686628973,-0.09278372,-0.05506101,-0.97892684
1,ugur,2018-03-23 10:46:59,640633633608,-0.09400585,-0.043919515,-0.9840407
1,ugur,2018-03-23 10:46:59,640581708348,-0.09648104,-0.038922515,-0.9875797
1,ugur,2018-03-23 10:46:59,640529767566,-0.099475674,-0.027255265,-0.99104744
1,ugur,2018-03-23 10:46:59,640477507202,-0.09950852,-0.019742243,-0.9932134
1,ugur,2018-03-23 10:46:59,640420480483,-0.09401599,-0.01016112,-0.9951166
1,ugur,2018-03-23 10:46:59,640366900796,-0.08304584,0.0016094046,-0.9965417
1,ugur,2018-03-23 10:46:59,640314105691,0.07612694,-0.0068614767,0.99693626
1,ugur,2018-03-23 10:46:59,640261149389,0.060666524,-0.014463372,0.9973431
1,ugur,2018-03-23 10:46:59,640207584962,0.05083024,-0.019380331,0.9958803
1,ugur,2018-03-23 10:46:59,640154074077,0.04656386,-0.020376472,0.99320954
