label,user,collection_datetime,device_timestamp,orient_x,orient_y,orient_z
1,ugur,2018-03-23 10:46:59,655219308602,251.28952,-14.931508,7.532436
1,ugur,2018-03-23 10:46:59,655165451727,251.1809,-14.254366,6.678164
1,ugur,2018-03-23 10:46:59,655112606415,251.69385,-12.96935,6.3586636
1,ugur,2018-03-23 10:46:59,655060681988,252.52135,-11.384117,5.624786
1,ugur,2018-03-23 10:46:59,655008307353,253.46872,-9.775178,4.794035
1,ugur,2018-03-23 10:46:59,654955191571,254.3154,-8.019843,4.193754
1,ugur,2018-03-23 10:46:59,654901801936,255.00635,-5.9736576,4.3628917
1,ugur,2018-03-23 10:46:59,654849481780,255.1741,-5.700359,5.953142
1,ugur,2018-03-23 10:46:59,654796156467,254.92961,-6.9698853,6.1942883
1,ugur,2018-03-23 10:46:59,654744305738,255.14444,-7.954468,5.7016563
1,ugur,2018-03-23 10:46:59,654692332509,255.9703,-8.35705,5.933143
1,ugur,2018-03-23 10:46:59,654638450113,256.98425,-8.969002,6.4960327
1,ugur,2018-03-23 10:46:59,654584609332,257.37875,-10.242575,7.0359287
1,ugur,2018-03-23 10:46:59,654532405165,257.15118,-11.20265,7.6019235
1,ugur,2018-03-23 10:46:59,654478576936,256.59183,-11.273126,8.117924
1,ugur,2018-03-23 10:46:59,654424960947,255.64713,-10.949848,9.104276
1,ugur,2018-03-23 10:46:59,654373033811,254.7901,-10.308715,10.353314
1,ugur,2018-03-23 10:46:59,654319044124,254.01526,-8.86629,10.182072
1,ugur,2018-03-23 10:46:59,654265004072,254.63934,-6.7293153,9.625363
1,ugur,2018-03-23 10:46:59,654212396832,255.09964,-6.760905,9.385182
1,ugur,2018-03-23 10:46:59,654160358238,254.64355,-8.729613,8.939951
1,ugur,2018-03-23 10:46:59,654107165426,254.38843,-9.180284,8.355442
1,ugur,2018-03-23 10:46:59,654054582040,253.83157,-9.723254,7.6023493
1,ugur,2018-03-23 10:46:59,653999845895,253.12708,-10.261182,7.479236
1,ugur,2018-03-23 10:46:59,653946462561,252.72845,-10.469467,6.96381
1,ugur,2018-03-23 10:46:59,653893480061,252.92732,-10.468918,6.318072
1,ugur,2018-03-23 10:46:59,653839386884,253.82133,-9.409191,5.9345026
1,ugur,2018-03-23 10:46:59,653785970166,255.11374,-8.415275,5.9718957
1,ugur,2018-03-23 10:46:59,653733983655,256.54187,-7.9983897,5.6364255
1,ugur,2018-03-23 10:46:59,653679389593,258.1439,-7.314778,4.7663054
1,ugur,2018-03-23 10:46:59,653626544853,259.61618,-6.485982,4.099617
1,ugur,2018-03-23 10:46:59,653573437770,260.74747,-6.154488,4.953268
1,ugur,2018-03-23 10:46:59,653521181728,261.3684,-7.5932918,5.3180203
1,ugur,2018-03-23 10:46:59,653466458499,262.49304,-7.539685,5.593648
1,ugur,2018-03-23 10:46:59,653412692249,263.43237,-7.6393337,5.968609
1,ugur,2018-03-23 10:46:59,653360176780,264.13327,-7.926876,6.251229
1,ugur,2018-03-23 10:46:59,653308125895,264.54022,-8.35956,6.257493
1,ugur,2018-03-23 10:46:59,653254390947,264.39642,-8.79367,6.817651
1,ugur,2018-03-23 10:46:59,653201065530,263.8737,-8.383442,7.508123
1,ugur,2018-03-23 10:46:59,653147043812,262.8342,-7.9431,8.316332
1,ugur,2018-03-23 10:46:59,653093065947,261.44812,-7.2005553,8.8431225
1,ugur,2018-03-23 10:46:59,653039339176,260.35284,-5.9030333,9.33201
1,ugur,2018-03-23 10:46:59,652983788603,260.3669,-3.9525137,8.058331
1,ugur,2018-03-23 10:46:59,652931619541,261.02087,-2.8068671,7.576429
1,ugur,2018-03-23 10:46:59,652878476468,260.22092,-5.4042807,6.8255987
1,ugur,2018-03-23 10:46:59,652824980478,258.98798,-6.357842,5.506396
1,ugur,2018-03-23 10:46:59,652771158239,257.90714,-6.4461517,4.786561
1,ugur,2018-03-23 10:46:59,652716702510,256.3858,-6.700898,3.951018
1,ugur,2018-03-23 10:46:59,652662745478,254.466,-6.9268017,3.2790918
1,ugur,2018-03-23 10:46:59,652609593968,252.73318,-7.219287,2.7701297
1,ugur,2018-03-23 10:46:59,652557453603,251.21974,-7.315605,2.1219313
1,ugur,2018-03-23 10:46:59,652502051989,249.40652,-7.0087676,1.7002215
1,ugur,2018-03-23 10:46:59,652447758864,248.10602,-6.50744,1.8770835
1,ugur,2018-03-23 10:46:59,652395508656,246.7266,-6.1381717,1.4094665
1,ugur,2018-03-23 10:46:59,652336287145,245.19989,-5.4450965,0.32397553
1,ugur,2018-03-23 10:46:59,652282404906,244.6424,-3.7808216,0.32818663
1,ugur,2018-03-23 10:46:59,652230118291,243.5889,-4.2739344,0.53671014
1,ugur,2018-03-23 10:46:59,652176129958,241.68442,-6.6943736,-0.5270082
1,ugur,2018-03-23 10:46:59,652122247718,240.77628,-6.616443,-0.5977372
1,ugur,2018-03-23 10:46:59,652068862197,239.49878,-6.802071,0.15696757
1,ugur,2018-03-23 10:46:59,652016016989,237.9781,-7.0404086,0.8549654
1,ugur,2018-03-23 10:46:59,651961212302,236.30597,-7.3380036,1.3406414
1,ugur,2018-03-23 10:46:59,651907889125,234.17155,-7.82332,1.6844552
1,ugur,2018-03-23 10:46:59,651852193760,230.88837,-8.249358,1.9913646
1,ugur,2018-03-23 10:46:59,651797835739,227.91667,-8.01889,2.329259
1,ugur,2018-03-23 10:46:59,651742616885,224.44978,-7.6520615,2.7117584
1,ugur,2018-03-23 10:46:59,651690278968,221.71745,-7.1338854,3.4925604
1,ugur,2018-03-23 10:46:59,651638229073,219.07304,-6.084051,2.9615114
1,ugur,2018-03-23 10:46:59,651584622979,217.22037,-5.9682164,2.8107116
1,ugur,2018-03-23 10:46:59,651532249385,214.69962,-8.452369,3.3404584
1,ugur,2018-03-23 10:46:59,651478817510,212.0181,-10.197982,2.6599033
1,ugur,2018-03-23 10:46:59,651425900739,210.19385,-10.285514,2.7447956
1,ugur,2018-03-23 10:46:59,651371981364,208.16048,-10.666077,2.752877
1,ugur,2018-03-23 10:46:59,651317441416,206.31128,-10.854798,2.9478934
1,ugur,2018-03-23 10:46:59,651264310114,205.04106,-10.867441,3.0112705
1,ugur,2018-03-23 10:46:59,651210202823,204.00682,-10.753558,3.232291
1,ugur,2018-03-23 10:46:59,651157352198,203.4379,-9.9442,3.4641433
1,ugur,2018-03-23 10:46:59,651104149594,203.21024,-9.45853,4.2497654
1,ugur,2018-03-23 10:46:59,651051660896,202.908,-9.654134,3.610772
1,ugur,2018-03-23 10:46:59,650998670427,203.06993,-9.354357,3.264996
1,ugur,2018-03-23 10:46:59,650944595740,203.62549,-8.528828,4.0178447
1,ugur,2018-03-23 10:46:59,650892684437,203.67526,-8.69423,5.132212
1,ugur,2018-03-23 10:46:59,650839970219,203.83308,-10.1744,6.672257
1,ugur,2018-03-23 10:46:59,650785662771,204.03702,-10.897007,6.765465
1,ugur,2018-03-23 10:46:59,650732939333,205.06146,-10.524573,7.6951947
1,ugur,2018-03-23 10:46:59,650680289490,206.10509,-10.129206,8.48648
1,ugur,2018-03-23 10:46:59,650626354021,207.31448,-10.068541,8.920251
1,ugur,2018-03-23 10:46:59,650573841677,208.44923,-10.261854,9.4629345
1,ugur,2018-03-23 10:46:59,650522135063,209.43182,-10.051558,10.086687
1,ugur,2018-03-23 10:46:59,650469714177,210.29857,-9.357303,10.761701
1,ugur,2018-03-23 10:46:59,650415450115,211.39758,-7.9307523,11.875026
1,ugur,2018-03-23 10:46:59,650361807823,212.29897,-6.7186375,12.596666
1,ugur,2018-03-23 10:46:59,650307124698,213.924,-5.4464803,11.677502
1,ugur,2018-03-23 10:46:59,650251489177,216.28021,-4.4555845,11.718021
1,ugur,2018-03-23 10:46:59,650197827042,217.37672,-6.6732383,11.681211
1,ugur,2018-03-23 10:46:59,650144264646,217.35846,-9.10646,11.194614
1,ugur,2018-03-23 10:46:59,650090850688,218.1913,-9.570935,10.960048
1,ugur,2018-03-23 10:46:59,650038940844,219.06635,-10.110855,10.894101
1,ugur,2018-03-23 10:46:59,649985864594,220.37347,-10.154059,10.807277
1,ugur,2018-03-23 10:46:59,649932820948,222.09087,-10.239979,10.834474
1,ugur,2018-03-23 10:46:59,649880186000,223.5469,-9.815729,10.591458
1,ugur,2018-03-23 10:46:59,649826301365,226.5197,-9.472793,10.419851
1,ugur,2018-03-23 10:46:59,649772799594,230.01344,-9.006232,9.987621
1,ugur,2018-03-23 10:46:59,649719256261,234.0514,-9.288536,9.016823
1,ugur,2018-03-23 10:46:59,649666551261,238.10121,-9.415249,7.783047
1,ugur,2018-03-23 10:46:59,649613754021,241.7315,-9.16319,7.7641153
1,ugur,2018-03-23 10:46:59,649561211834,245.17172,-9.645666,8.90576
1,ugur,2018-03-23 10:46:59,649508778344,247.89267,-11.340643,9.58791
1,ugur,2018-03-23 10:46:59,649456888865,249.92807,-12.275544,8.828881
1,ugur,2018-03-23 10:46:59,649401790584,253.16098,-12.178308,8.692028
1,ugur,2018-03-23 10:46:59,649347614855,256.10812,-12.361741,8.97695
1,ugur,2018-03-23 10:46:59,649294050376,258.63852,-12.485467,8.941528
1,ugur,2018-03-23 10:46:59,649241558084,260.4263,-12.505797,8.699787
1,ugur,2018-03-23 10:46:59,649184309751,261.9962,-11.830274,8.485643
1,ugur,2018-03-23 10:46:59,649132403188,263.44046,-10.678636,8.558485
1,ugur,2018-03-23 10:46:59,649079556782,264.2832,-9.712449,8.794076
1,ugur,2018-03-23 10:46:59,649026765792,264.9246,-9.13721,8.959426
1,ugur,2018-03-23 10:46:59,648974190428,265.98444,-7.4718347,7.886675
1,ugur,2018-03-23 10:46:59,648921955115,267.65112,-6.391826,9.069867
1,ugur,2018-03-23 10:46:59,648866887980,268.01468,-9.024762,9.090365
1,ugur,2018-03-23 10:46:59,648813436782,268.1081,-9.744272,8.517832
1,ugur,2018-03-23 10:46:59,648758096313,268.5492,-9.7408695,7.9618883
1,ugur,2018-03-23 10:46:59,648703684386,268.81335,-10.023918,7.675767
1,ugur,2018-03-23 10:46:59,648651117876,269.29898,-10.192635,7.2582393
1,ugur,2018-03-23 10:46:59,648597419803,270.3859,-10.276837,6.60171
1,ugur,2018-03-23 10:46:59,648543971834,271.82028,-9.74535,6.170067
1,ugur,2018-03-23 10:46:59,648489879178,273.85464,-9.667263,6.117671
1,ugur,2018-03-23 10:46:59,648436714126,275.29062,-9.962269,5.24827
1,ugur,2018-03-23 10:46:59,648385124490,276.68143,-10.297824,4.9353685
1,ugur,2018-03-23 10:46:59,648333319334,278.29996,-8.716057,4.2142653
1,ugur,2018-03-23 10:46:59,648281178501,280.0212,-8.350996,4.6111054
1,ugur,2018-03-23 10:46:59,648229121834,281.2491,-9.671883,5.4257755
1,ugur,2018-03-23 10:46:59,648177307251,282.19928,-10.081924,4.9546247
1,ugur,2018-03-23 10:46:59,648123112563,283.27676,-9.656276,5.3512793
1,ugur,2018-03-23 10:46:59,648070743293,283.84686,-9.779084,6.176454
1,ugur,2018-03-23 10:46:59,648017655324,284.04514,-10.453373,6.624423
1,ugur,2018-03-23 10:46:59,647963992251,283.9735,-10.825742,6.8877144
1,ugur,2018-03-23 10:46:59,647911272251,283.9994,-9.89194,7.008971
1,ugur,2018-03-23 10:46:59,647856883501,283.84082,-9.565972,7.373691
1,ugur,2018-03-23 10:46:59,647803615324,283.17792,-8.689561,7.479556
1,ugur,2018-03-23 10:46:59,647747806574,282.2605,-8.021389,7.419618
1,ugur,2018-03-23 10:46:59,647693569699,282.37207,-5.7044177,5.918294
1,ugur,2018-03-23 10:46:59,647638743085,282.24176,-5.227327,6.2082253
1,ugur,2018-03-23 10:46:59,647585511782,280.79987,-7.502623,5.832054
1,ugur,2018-03-23 10:46:59,647530886835,279.0323,-7.9578424,5.2137995
1,ugur,2018-03-23 10:46:59,647476592355,277.43335,-7.9098926,4.625207
1,ugur,2018-03-23 10:46:59,647423116158,275.8662,-7.893327,3.9316878
1,ugur,2018-03-23 10:46:59,647369009439,274.39304,-8.073557,3.7520819
1,ugur,2018-03-23 10:46:59,647316173293,273.19254,-8.0119505,3.2892942
1,ugur,2018-03-23 10:46:59,647263636991,271.97186,-8.3088255,2.8363867
1,ugur,2018-03-23 10:46:59,647209710741,271.15485,-8.0868845,2.6644175
1,ugur,2018-03-23 10:46:59,647155959283,270.66394,-7.8615613,2.1846824
1,ugur,2018-03-23 10:46:59,647102807147,270.29718,-7.384538,1.1659346
1,ugur,2018-03-23 10:46:59,647050638137,269.98212,-6.720263,0.22927554
1,ugur,2018-03-23 10:46:59,646997732408,269.4243,-6.16932,0.4400856
1,ugur,2018-03-23 10:46:59,646941017043,267.9355,-7.8359838,0.6033602
1,ugur,2018-03-23 10:46:59,646886533554,266.3249,-8.387536,0.27614093
1,ugur,2018-03-23 10:46:59,646833647147,264.9427,-8.293276,0.5385487
1,ugur,2018-03-23 10:46:59,646777547981,263.19925,-7.943856,1.4174562
1,ugur,2018-03-23 10:46:59,646724467720,261.2842,-8.532293,2.134018
1,ugur,2018-03-23 10:46:59,646671702460,259.07513,-9.100678,2.713506
1,ugur,2018-03-23 10:46:59,646617686574,256.4767,-9.742225,3.1729202
1,ugur,2018-03-23 10:46:59,646563489700,254.08911,-9.570587,3.5612001
1,ugur,2018-03-23 10:46:59,646509089022,252.0571,-9.533425,4.0904756
1,ugur,2018-03-23 10:46:59,646456437460,249.97449,-9.399237,4.8804607
1,ugur,2018-03-23 10:46:59,646404115116,248.3059,-9.363186,4.7457433
1,ugur,2018-03-23 10:46:59,646350751835,247.32831,-8.390594,4.433242
1,ugur,2018-03-23 10:46:59,646296681210,246.38907,-8.7607765,5.1879706
1,ugur,2018-03-23 10:46:59,646242629700,244.70557,-10.989698,4.9012446
1,ugur,2018-03-23 10:46:59,646189197408,243.61642,-11.344737,4.887326
1,ugur,2018-03-23 10:46:59,646136731939,242.69272,-11.249781,4.972255
1,ugur,2018-03-23 10:46:59,646083352148,241.90402,-11.576753,5.0391645
1,ugur,2018-03-23 10:46:59,646031688189,240.99048,-11.973484,5.2059345
1,ugur,2018-03-23 10:46:59,645979703971,240.20056,-11.757206,4.935021
1,ugur,2018-03-23 10:46:59,645927405950,239.85542,-11.5109,4.750479
1,ugur,2018-03-23 10:46:59,645875683450,239.88484,-10.973486,4.712214
1,ugur,2018-03-23 10:46:59,645820743658,240.11546,-10.77231,4.519542
1,ugur,2018-03-23 10:46:59,645766080429,240.47401,-10.202511,3.7166884
1,ugur,2018-03-23 10:46:59,645712632408,241.1065,-8.982556,3.1646054
1,ugur,2018-03-23 10:46:59,645657706887,242.01158,-7.0740266,4.27559
1,ugur,2018-03-23 10:46:59,645604964752,242.24797,-7.731519,5.7393403
1,ugur,2018-03-23 10:46:59,645552661992,242.01193,-9.070142,5.137555
1,ugur,2018-03-23 10:46:59,645500298502,242.27203,-8.824796,5.0601397
1,ugur,2018-03-23 10:46:59,645447742512,242.21887,-9.135602,5.6937256
1,ugur,2018-03-23 10:46:59,645392897044,241.82498,-9.833223,6.4124603
1,ugur,2018-03-23 10:46:59,645338753919,241.08667,-10.259483,6.8843107
1,ugur,2018-03-23 10:46:59,645285440065,240.15393,-10.625154,7.6231847
1,ugur,2018-03-23 10:46:59,645231314440,239.22063,-9.981138,7.770081
1,ugur,2018-03-23 10:46:59,645178028502,238.23495,-9.488435,8.246818
1,ugur,2018-03-23 10:46:59,645124075117,237.40419,-7.950549,8.697833
1,ugur,2018-03-23 10:46:59,645071295585,236.69095,-6.2222676,8.655683
1,ugur,2018-03-23 10:46:59,645017971315,236.41458,-3.9495544,8.283861
1,ugur,2018-03-23 10:46:59,644966011158,236.23724,-3.7510266,7.2309294
1,ugur,2018-03-23 10:46:59,644910519440,235.52432,-4.637298,6.5632243
1,ugur,2018-03-23 10:46:59,644858499492,233.8623,-5.5124564,5.7580857
1,ugur,2018-03-23 10:46:59,644805502252,232.47656,-5.1964583,5.3925366
1,ugur,2018-03-23 10:46:59,644751385846,230.87283,-5.4252048,5.3321724
1,ugur,2018-03-23 10:46:59,644698102617,229.20837,-5.729985,5.28447
1,ugur,2018-03-23 10:46:59,644644761367,227.73093,-6.5953884,5.5447717
1,ugur,2018-03-23 10:46:59,644592628086,226.71301,-6.6147666,5.72008
1,ugur,2018-03-23 10:46:59,644540464023,226.33495,-6.700927,6.1483793
1,ugur,2018-03-23 10:46:59,644488606679,226.30461,-6.83915,6.8030963
1,ugur,2018-03-23 10:46:59,644436209752,226.62895,-6.982449,6.8084655
1,ugur,2018-03-23 10:46:59,644382752409,227.54868,-6.4646106,5.9072275
1,ugur,2018-03-23 10:46:59,644329533190,229.15407,-4.854362,5.7279854
1,ugur,2018-03-23 10:46:59,644277160065,230.78111,-4.1536574,6.1247005
1,ugur,2018-03-23 10:46:59,644224600690,232.1496,-3.619096,6.690237
1,ugur,2018-03-23 10:46:59,644170925117,232.55978,-3.9275155,7.339524
1,ugur,2018-03-23 10:46:59,644117333346,232.6973,-3.8026578,8.132396
1,ugur,2018-03-23 10:46:59,644063832200,232.38718,-2.8223,8.7373705
1,ugur,2018-03-23 10:46:59,644010504492,231.52943,-2.4613025,9.785099
1,ugur,2018-03-23 10:46:59,643957798398,230.14575,-1.9025451,9.907552
1,ugur,2018-03-23 10:46:59,643904207565,228.12592,-1.2744236,10.477408
1,ugur,2018-03-23 10:46:59,643849480638,224.75009,-1.5371875,10.4767065
1,ugur,2018-03-23 10:46:59,643796394857,220.64381,-2.3130436,10.021667
1,ugur,2018-03-23 10:46:59,643743097253,216.05818,-3.1756353,9.342965
1,ugur,2018-03-23 10:46:59,643689998190,210.72481,-3.636224,8.431967
1,ugur,2018-03-23 10:46:59,643635405274,205.0821,-4.1573615,8.084224
1,ugur,2018-03-23 10:46:59,643582367721,199.7238,-4.349397,7.71729
1,ugur,2018-03-23 10:46:59,643530530065,194.21649,-4.768494,7.742402
1,ugur,2018-03-23 10:46:59,643478131940,188.9285,-3.8898623,7.116396
1,ugur,2018-03-23 10:46:59,643426051836,184.54501,-3.8674684,6.7367024
1,ugur,2018-03-23 10:46:59,643372967722,180.6884,-4.2146606,6.9712157
1,ugur,2018-03-23 10:46:59,643320226003,175.18317,-6.975979,8.340898
1,ugur,2018-03-23 10:46:59,643266351263,169.71472,-8.635559,6.298528
1,ugur,2018-03-23 10:46:59,643213164701,165.36334,-9.48283,6.230549
1,ugur,2018-03-23 10:46:59,643160828242,161.3858,-10.498301,5.922838
1,ugur,2018-03-23 10:46:59,643107240951,157.80798,-11.202176,5.948166
1,ugur,2018-03-23 10:46:59,643053642618,154.9931,-11.700272,6.1545906
1,ugur,2018-03-23 10:46:59,642999450430,153.16028,-11.712844,6.2797456
1,ugur,2018-03-23 10:46:59,642946077878,151.69623,-11.532531,6.483483
1,ugur,2018-03-23 10:46:59,642891587565,150.85144,-11.223222,6.577178
1,ugur,2018-03-23 10:46:59,642838825326,150.52151,-10.649007,5.7689176
1,ugur,2018-03-23 10:46:59,642786364545,150.83502,-9.725902,4.6526494
1,ugur,2018-03-23 10:46:59,642732903243,151.83154,-8.246582,4.4460306
1,ugur,2018-03-23 10:46:59,642678096888,151.98422,-7.646038,5.943099
1,ugur,2018-03-23 10:46:59,642624129753,151.01324,-9.523653,7.2417173
1,ugur,2018-03-23 10:46:59,642570969389,150.60455,-9.7349,6.929742
1,ugur,2018-03-23 10:46:59,642518695899,150.94543,-9.197243,7.496867
1,ugur,2018-03-23 10:46:59,642465469389,151.1048,-9.27568,8.194142
1,ugur,2018-03-23 10:46:59,642410774909,150.67819,-10.192913,8.280627
1,ugur,2018-03-23 10:46:59,642356979805,150.0957,-10.786264,8.351319
1,ugur,2018-03-23 10:46:59,642303636368,149.48676,-10.207642,8.490346
1,ugur,2018-03-23 10:46:59,642250263972,148.46582,-9.541148,9.208108
1,ugur,2018-03-23 10:46:59,642195829753,146.63437,-8.639545,9.863119
1,ugur,2018-03-23 10:46:59,642142224180,144.5846,-8.538891,10.6323595
1,ugur,2018-03-23 10:46:59,642088945066,143.21155,-7.0019784,9.011687
1,ugur,2018-03-23 10:46:59,642034384024,142.93826,-5.868921,8.950585
1,ugur,2018-03-23 10:46:59,641978531316,141.96136,-7.6549177,9.124783
1,ugur,2018-03-23 10:46:59,641925392201,140.70828,-9.588048,7.750904
1,ugur,2018-03-23 10:46:59,641871498347,140.331,-9.869969,6.999707
1,ugur,2018-03-23 10:46:59,641817601368,140.01337,-10.456842,6.4182653
1,ugur,2018-03-23 10:46:59,641763696264,139.58353,-10.975702,6.3694234
1,ugur,2018-03-23 10:46:59,641710599597,139.45819,-11.124754,6.276464
1,ugur,2018-03-23 10:46:59,641657958816,139.29364,-10.8816595,6.3254523
1,ugur,2018-03-23 10:46:59,641604407149,139.35703,-9.981643,6.647355
1,ugur,2018-03-23 10:46:59,641550393399,139.37354,-9.378412,7.213724
1,ugur,2018-03-23 10:46:59,641497656889,139.11264,-8.570453,6.6389995
1,ugur,2018-03-23 10:46:59,641440930379,139.48242,-7.3840213,5.791673
1,ugur,2018-03-23 10:46:59,641388724024,140.28381,-5.3967943,5.7980943
1,ugur,2018-03-23 10:46:59,641334336837,140.62476,-4.9193363,7.2797213
1,ugur,2018-03-23 10:46:59,641278231889,140.39551,-5.498954,8.364009
1,ugur,2018-03-23 10:46:59,641226119181,140.05612,-6.6694636,8.839496
1,ugur,2018-03-23 10:46:59,641171865899,140.40149,-6.628807,9.379581
1,ugur,2018-03-23 10:46:59,641118634702,140.78339,-6.1854167,10.397644
1,ugur,2018-03-23 10:46:59,641065017618,140.92328,-6.179225,11.056733
1,ugur,2018-03-23 10:46:59,641013027358,141.1225,-6.100609,11.278724
1,ugur,2018-03-23 10:46:59,640958027827,141.55045,-6.220636,11.32606
1,ugur,2018-03-23 10:46:59,640903848191,141.86243,-6.3091974,11.394152
1,ugur,2018-03-23 10:46:59,640850793764,142.18066,-6.3376746,11.508877
1,ugur,2018-03-23 10:46:59,640796659129,142.99048,-5.8803797,11.713872
1,ugur,2018-03-23 10:46:59,640740460691,143.99078,-5.7123466,12.224604
1,ugur,2018-03-23 10:46:59,640686034702,145.04803,-5.8132825,12.431296
1,ugur,2018-03-23 10:46:59,640633492046,146.18268,-6.2370358,12.413586
1,ugur,2018-03-23 10:46:59,640581892358,147.60034,-6.669367,12.02326
1,ugur,2018-03-23 10:46:59,640529978921,148.99774,-7.0877967,11.869242
1,ugur,2018-03-23 10:46:59,640476472931,150.52237,-7.143979,11.73876
1,ugur,2018-03-23 10:46:59,640420879441,152.0282,-7.102105,11.449393
1,ugur,2018-03-23 10:46:59,640367475900,154.1623,-6.615953,11.018926
1,ugur,2018-03-23 10:46:59,640314291056,157.00854,-6.1542006,10.874751
1,ugur,2018-03-23 10:46:59,640262227202,160.6305,-6.236648,10.41063
1,ugur,2018-03-23 10:46:59,640207930796,166.10345,-5.878693,10.101518
1,ugur,2018-03-23 10:46:59,640153742410,172.31763,-5.6843376,9.778739
1,ugur,2018-03-23 10:46:59,640100468504,178.86847,-5.802437,9.243951
1,ugur,2018-03-23 10:46:59,640047675587,185.31204,-5.7609673,8.8501
1,ugur,2018-03-23 10:46:59,639995227462,192.03052,-5.707771,8.719938
1,ugur,2018-03-23 10:46:59,639942282098,199.14108,-5.353184,8.487235
1,ugur,2018-03-23 10:46:59,639889962983,207.2291,-4.77768,8.871655
1,ugur,2018-03-23 10:46:59,639835904546,215.42245,-4.8140774,9.249083
1,ugur,2018-03-23 10:46:59,639782466265,222.49548,-5.643827,9.463512
1,ugur,2018-03-23 10:46:59,639728490848,229.40251,-6.7072487,9.671319
1,ugur,2018-03-23 10:46:59,639676272098,237.51357,-7.499496,9.816272
1,ugur,2018-03-23 10:46:59,639624097775,245.1353,-7.498323,9.666902
1,ugur,2018-03-23 10:46:59,639569960379,254.12962,-8.057329,10.07841
1,ugur,2018-03-23 10:46:59,639517112515,263.0698,-9.215635,9.635068
1,ugur,2018-03-23 10:46:59,639465126421,270.06348,-10.293772,9.7770605
1,ugur,2018-03-23 10:46:59,639413219598,278.20285,-11.255096,9.505483
1,ugur,2018-03-23 10:46:59,639359551890,285.05865,-12.000354,9.343182
