user,label,collection_datetime,device_timestamp,orient_x,orient_y,orient_z
ugur,1,2018-03-29 22:04:55,1639712114425,143.32538,-6.828315,8.1321745
ugur,1,2018-03-29 22:04:55,1639659400258,143.67377,-6.489145,9.122596
ugur,1,2018-03-29 22:04:55,1639604593643,143.08917,-5.805127,10.128336
ugur,1,2018-03-29 22:04:55,1639550806821,143.38568,-4.9773164,10.341362
ugur,1,2018-03-29 22:04:55,1639497964737,145.32135,-3.580464,10.502258
ugur,1,2018-03-29 22:04:55,1639444486560,145.68182,-4.847527,10.369149
ugur,1,2018-03-29 22:04:55,1639390669060,145.35971,-7.368504,10.301147
ugur,1,2018-03-29 22:04:55,1639336290675,146.7976,-7.772681,10.150981
ugur,1,2018-03-29 22:04:55,1639283625206,147.10468,-7.727504,9.054683
ugur,1,2018-03-29 22:04:55,1639230787862,147.86884,-7.8090124,8.859792
ugur,1,2018-03-29 22:04:55,1639177688748,149.56393,-7.9261065,8.147581
ugur,1,2018-03-29 22:04:55,1639124092029,151.07446,-7.680791,7.438727
ugur,1,2018-03-29 22:04:55,1639071042706,153.07361,-7.1648703,7.448943
ugur,1,2018-03-29 22:04:55,1639017123592,154.76257,-6.7801156,7.7470326
ugur,1,2018-03-29 22:04:55,1638963206404,156.54865,-6.4356,7.1296415
ugur,1,2018-03-29 22:04:55,1638909876612,158.62262,-5.616378,6.452733
ugur,1,2018-03-29 22:04:55,1638856173331,160.56482,-4.9105654,6.943165
ugur,1,2018-03-29 22:04:55,1638803360519,161.8883,-5.76761,8.080581
ugur,1,2018-03-29 22:04:55,1638752086769,162.58545,-7.232157,8.0260315
ugur,1,2018-03-29 22:04:55,1638698537394,163.61523,-7.2925124,8.217888
ugur,1,2018-03-29 22:04:55,1638644541352,164.85742,-7.3773804,8.525851
ugur,1,2018-03-29 22:04:55,1638590439790,165.46277,-7.8772745,9.044546
ugur,1,2018-03-29 22:04:55,1638535504269,165.33215,-8.488619,9.343254
ugur,1,2018-03-29 22:04:55,1638479720675,164.46252,-8.5658865,9.920983
ugur,1,2018-03-29 22:04:55,1638425943696,163.37378,-8.341689,10.434626
ugur,1,2018-03-29 22:04:55,1638371068904,161.58966,-7.9195466,11.317944
ugur,1,2018-03-29 22:04:55,1638316839633,159.53339,-7.5270467,11.737725
ugur,1,2018-03-29 22:04:55,1638264045988,159.2901,-6.2072206,11.09774
ugur,1,2018-03-29 22:04:55,1638210969946,159.47119,-6.4440107,11.20286
ugur,1,2018-03-29 22:04:55,1638156887029,158.552,-8.933167,10.952834
ugur,1,2018-03-29 22:04:55,1638102400727,158.25488,-9.854322,10.461842
ugur,1,2018-03-29 22:04:55,1638049112602,158.27039,-9.865793,9.734119
ugur,1,2018-03-29 22:04:55,1637996722915,158.36182,-10.195398,9.345213
ugur,1,2018-03-29 22:04:55,1637939975154,158.71136,-10.435786,9.255917
ugur,1,2018-03-29 22:04:55,1637886604425,159.1239,-10.562344,8.65643
ugur,1,2018-03-29 22:04:55,1637833665571,159.82587,-10.146822,8.318202
ugur,1,2018-03-29 22:04:55,1637780168227,161.20514,-9.296496,9.021797
ugur,1,2018-03-29 22:04:55,1637726707863,162.64459,-8.477917,9.411683
ugur,1,2018-03-29 22:04:55,1637673400988,163.7522,-8.052247,8.345159
ugur,1,2018-03-29 22:04:55,1637618699269,165.33014,-7.0229774,7.618042
ugur,1,2018-03-29 22:04:55,1637565437186,166.43604,-6.8059916,8.571459
ugur,1,2018-03-29 22:04:55,1637512465623,166.37488,-8.064623,9.239467
ugur,1,2018-03-29 22:04:55,1637458294217,166.68243,-8.570616,9.470379
ugur,1,2018-03-29 22:04:55,1637405356248,167.41382,-8.429971,9.021909
ugur,1,2018-03-29 22:04:55,1637352087967,168.31934,-8.421212,9.27421
ugur,1,2018-03-29 22:04:55,1637296707967,168.80396,-8.650876,9.388988
ugur,1,2018-03-29 22:04:55,1637243193540,168.57605,-8.977282,9.716791
ugur,1,2018-03-29 22:04:55,1637188982342,167.73413,-8.776772,10.101864
ugur,1,2018-03-29 22:04:55,1637132281665,166.52808,-8.33144,10.425988
ugur,1,2018-03-29 22:04:55,1637077117551,165.17206,-7.7053432,11.638288
ugur,1,2018-03-29 22:04:55,1637023305884,163.45215,-6.629655,11.0954895
ugur,1,2018-03-29 22:04:55,1636970338905,163.18219,-4.7354503,10.903637
ugur,1,2018-03-29 22:04:55,1636917513072,162.56604,-5.0504675,11.291791
ugur,1,2018-03-29 22:04:55,1636863478019,161.15417,-6.5162835,10.783437
ugur,1,2018-03-29 22:04:55,1636808249530,160.85767,-6.585722,10.045005
ugur,1,2018-03-29 22:04:55,1636753855311,160.85986,-6.6801734,9.161444
ugur,1,2018-03-29 22:04:55,1636702214217,160.86755,-6.9633074,8.698273
ugur,1,2018-03-29 22:04:55,1636650389426,161.20447,-6.9772935,8.370012
ugur,1,2018-03-29 22:04:55,1636596591770,161.7113,-6.7016163,8.307761
ugur,1,2018-03-29 22:04:55,1636543131249,162.50635,-5.999091,9.106815
ugur,1,2018-03-29 22:04:55,1636490245259,163.11816,-5.3292975,9.904774
ugur,1,2018-03-29 22:04:55,1636435115363,163.63477,-4.3259597,9.330834
ugur,1,2018-03-29 22:04:55,1636383293593,164.53534,-2.8097765,8.443884
ugur,1,2018-03-29 22:04:55,1636329976353,165.89954,-1.1676822,10.19494
ugur,1,2018-03-29 22:04:55,1636276918645,166.2594,-1.2107344,11.8868065
ugur,1,2018-03-29 22:04:55,1636222653645,165.49554,-2.249306,12.383351
ugur,1,2018-03-29 22:04:55,1636167044218,164.81561,-2.4864419,12.808063
ugur,1,2018-03-29 22:04:55,1636113872291,164.52173,-2.1317332,12.839551
ugur,1,2018-03-29 22:04:55,1636060452186,164.54773,-1.9029288,13.254697
ugur,1,2018-03-29 22:04:55,1636008125468,164.71143,-2.1703727,13.229949
ugur,1,2018-03-29 22:04:55,1635954545832,164.82166,-2.6918516,13.069124
ugur,1,2018-03-29 22:04:55,1635901708749,165.14758,-3.4050505,12.685359
ugur,1,2018-03-29 22:04:55,1635847460103,165.58899,-3.7907987,12.498368
ugur,1,2018-03-29 22:04:55,1635793738437,166.11975,-4.076038,12.596478
ugur,1,2018-03-29 22:04:55,1635739854166,166.2041,-5.0098457,12.87857
ugur,1,2018-03-29 22:04:55,1635687543541,166.40857,-5.568286,12.934415
ugur,1,2018-03-29 22:04:55,1635634093853,167.00702,-5.571718,13.088425
ugur,1,2018-03-29 22:04:55,1635580367447,167.60175,-5.594388,13.4103
ugur,1,2018-03-29 22:04:55,1635527318645,168.22668,-5.8212066,13.297862
ugur,1,2018-03-29 22:04:55,1635475154530,169.8136,-5.636151,12.943343
ugur,1,2018-03-29 22:04:55,1635422236458,172.76556,-5.393179,12.29482
ugur,1,2018-03-29 22:04:55,1635369150572,176.50482,-5.5355463,12.651273
ugur,1,2018-03-29 22:04:55,1635315656822,181.16328,-5.7981467,11.864272
ugur,1,2018-03-29 22:04:55,1635261973124,185.77211,-5.904739,11.27471
ugur,1,2018-03-29 22:04:55,1635208115885,191.83812,-5.87038,10.579722
ugur,1,2018-03-29 22:04:55,1635156293385,198.22409,-5.868509,10.627791
ugur,1,2018-03-29 22:04:55,1635101850572,205.7027,-6.0502167,11.018143
ugur,1,2018-03-29 22:04:55,1635048311718,212.88527,-6.496556,10.963389
ugur,1,2018-03-29 22:04:55,1634995888437,220.71512,-7.1393666,10.673446
ugur,1,2018-03-29 22:04:55,1634942804895,227.88612,-7.6614385,10.410376
ugur,1,2018-03-29 22:04:55,1634889254739,236.11917,-7.6231275,10.507486
ugur,1,2018-03-29 22:04:55,1634837139374,244.1629,-7.500362,10.997835
ugur,1,2018-03-29 22:04:55,1634785251145,252.72067,-7.849543,10.434308
ugur,1,2018-03-29 22:04:55,1634733479114,262.82727,-8.186126,10.4607525
ugur,1,2018-03-29 22:04:55,1634680534010,272.8785,-8.848332,10.620132
ugur,1,2018-03-29 22:04:55,1634625738072,282.01215,-9.013734,11.082467
ugur,1,2018-03-29 22:04:55,1634569757656,291.201,-9.192922,10.889295
ugur,1,2018-03-29 22:04:55,1634516285000,298.95944,-9.311037,10.507422
ugur,1,2018-03-29 22:04:55,1634463830156,306.79297,-9.565935,10.153742
ugur,1,2018-03-29 22:04:55,1634409589635,313.15527,-9.629094,9.907705
ugur,1,2018-03-29 22:04:55,1634357598489,318.8388,-10.057413,10.069336
ugur,1,2018-03-29 22:04:55,1634304956145,322.64395,-10.074002,9.552992
ugur,1,2018-03-29 22:04:55,1634251755052,325.41876,-9.020085,9.100977
ugur,1,2018-03-29 22:04:55,1634198431666,327.7942,-7.6983156,9.206718
ugur,1,2018-03-29 22:04:55,1634145713281,329.30518,-6.5507393,8.173322
ugur,1,2018-03-29 22:04:55,1634092058073,330.01205,-5.1825213,8.223978
ugur,1,2018-03-29 22:04:55,1634039207083,329.34183,-4.4754276,8.298085
ugur,1,2018-03-29 22:04:55,1633986961510,328.08304,-3.6196125,8.895002
ugur,1,2018-03-29 22:04:55,1633932634010,326.8295,-3.0449502,8.759952
ugur,1,2018-03-29 22:04:55,1633876851875,326.01996,-3.0487077,7.587951
ugur,1,2018-03-29 22:04:55,1633825309948,325.64886,-3.6548522,7.423193
ugur,1,2018-03-29 22:04:55,1633772809948,325.44983,-4.215889,7.616923
ugur,1,2018-03-29 22:04:55,1633718733281,325.82455,-4.266743,8.335921
ugur,1,2018-03-29 22:04:55,1633664340052,326.72375,-3.9022918,9.139655
ugur,1,2018-03-29 22:04:55,1633611395677,328.08923,-3.4201152,8.718596
ugur,1,2018-03-29 22:04:55,1633557974010,330.51215,-2.310837,7.65553
ugur,1,2018-03-29 22:04:55,1633505090260,332.97922,-1.5387018,7.8725924
ugur,1,2018-03-29 22:04:55,1633452500833,333.5356,-2.7509062,7.8860216
ugur,1,2018-03-29 22:04:55,1633398326042,333.76193,-4.258886,8.328356
ugur,1,2018-03-29 22:04:55,1633344717500,334.3445,-4.57538,7.336997
ugur,1,2018-03-29 22:04:55,1633292053698,335.25702,-4.5949545,7.5585227
ugur,1,2018-03-29 22:04:55,1633237926615,336.08795,-5.256943,7.8563967
ugur,1,2018-03-29 22:04:55,1633185423906,336.09857,-5.7684255,7.856847
ugur,1,2018-03-29 22:04:55,1633132679479,335.2032,-6.2654133,8.088513
ugur,1,2018-03-29 22:04:55,1633077050313,333.8594,-5.9034667,8.536271
ugur,1,2018-03-29 22:04:55,1633023833854,331.99454,-5.451193,9.231852
ugur,1,2018-03-29 22:04:55,1632969767604,329.87988,-4.64989,10.164169
ugur,1,2018-03-29 22:04:55,1632917361354,328.21585,-4.072632,9.634396
ugur,1,2018-03-29 22:04:55,1632864210677,328.61633,-2.5041344,9.208046
ugur,1,2018-03-29 22:04:55,1632808321771,328.48044,-3.0229151,9.09962
ugur,1,2018-03-29 22:04:55,1632755229636,327.24792,-5.2579994,8.63012
ugur,1,2018-03-29 22:04:55,1632700317240,326.58832,-6.1317806,7.9731426
ugur,1,2018-03-29 22:04:55,1632647564375,325.76678,-6.907875,6.6518497
ugur,1,2018-03-29 22:04:55,1632593519948,325.46512,-7.6178975,6.3926816
ugur,1,2018-03-29 22:04:55,1632539497136,325.5187,-7.9494143,5.763895
ugur,1,2018-03-29 22:04:55,1632485673959,326.1597,-7.54212,5.4641714
ugur,1,2018-03-29 22:04:55,1632432276511,327.3645,-6.8691826,5.835858
ugur,1,2018-03-29 22:04:55,1632378284636,328.59595,-6.147786,5.3705716
ugur,1,2018-03-29 22:04:55,1632324613855,329.52997,-5.2395663,3.802998
ugur,1,2018-03-29 22:04:55,1632269714636,330.7608,-3.5148394,4.445282
ugur,1,2018-03-29 22:04:55,1632217507136,331.0368,-3.1196697,6.7178392
ugur,1,2018-03-29 22:04:55,1632164977709,330.25287,-4.7891955,7.3240366
ugur,1,2018-03-29 22:04:55,1632110526094,330.6491,-4.5017047,7.000315
ugur,1,2018-03-29 22:04:55,1632058073855,331.12814,-4.178688,7.206389
ugur,1,2018-03-29 22:04:55,1632003011042,331.05994,-4.5239005,7.655618
ugur,1,2018-03-29 22:04:55,1631949454792,330.29813,-5.0379095,8.095662
ugur,1,2018-03-29 22:04:55,1631896105886,329.36603,-4.9165955,8.744753
ugur,1,2018-03-29 22:04:55,1631843297448,327.83035,-4.7770066,9.383913
ugur,1,2018-03-29 22:04:55,1631791222136,326.0635,-4.2801423,9.942754
ugur,1,2018-03-29 22:04:55,1631739739740,324.31827,-3.6071663,10.262059
ugur,1,2018-03-29 22:04:55,1631687899324,323.99286,-1.8159887,10.108117
ugur,1,2018-03-29 22:04:55,1631632357292,323.97363,-1.7695667,9.946105
ugur,1,2018-03-29 22:04:55,1631579302396,322.85355,-3.780043,9.079729
ugur,1,2018-03-29 22:04:55,1631526846771,321.93417,-4.702452,8.977694
ugur,1,2018-03-29 22:04:55,1631473005678,321.07047,-4.902242,7.505408
ugur,1,2018-03-29 22:04:55,1631419567605,320.4335,-5.34261,7.1456017
ugur,1,2018-03-29 22:04:55,1631366047657,320.2129,-5.4506965,6.502181
ugur,1,2018-03-29 22:04:55,1631311783438,320.41608,-5.146424,5.848109
ugur,1,2018-03-29 22:04:55,1631258796615,321.02448,-4.300744,6.1032205
ugur,1,2018-03-29 22:04:55,1631206755313,321.83664,-3.6789284,6.534699
ugur,1,2018-03-29 22:04:55,1631152065105,322.7094,-2.8755476,5.025965
ugur,1,2018-03-29 22:04:55,1631099009376,323.46774,-1.8341764,4.1159205
ugur,1,2018-03-29 22:04:55,1631046572761,324.16998,-0.69786584,4.9835677
ugur,1,2018-03-29 22:04:55,1630993814532,324.3311,-1.1364245,6.704802
ugur,1,2018-03-29 22:04:55,1630940146980,324.2378,-2.6006365,5.73267
ugur,1,2018-03-29 22:04:55,1630886644376,324.8589,-2.779268,5.1190033
ugur,1,2018-03-29 22:04:55,1630833095209,325.17462,-3.001617,5.4373393
ugur,1,2018-03-29 22:04:55,1630781560834,324.81964,-3.5076187,5.4959235
ugur,1,2018-03-29 22:04:55,1630729311824,323.70398,-4.3227453,5.824799
ugur,1,2018-03-29 22:04:55,1630677405886,322.2007,-4.1854596,6.569307
ugur,1,2018-03-29 22:04:55,1630625807449,320.3371,-4.108131,7.3497424
ugur,1,2018-03-29 22:04:55,1630571358491,317.8982,-3.643902,7.9176855
ugur,1,2018-03-29 22:04:55,1630519003907,316.21338,-3.156689,8.376602
ugur,1,2018-03-29 22:04:55,1630465478334,316.06042,-1.6720858,8.138047
ugur,1,2018-03-29 22:04:55,1630413592397,316.24222,-1.9553939,8.5353365
ugur,1,2018-03-29 22:04:55,1630360444897,315.49783,-3.978308,7.8957615
ugur,1,2018-03-29 22:04:55,1630307150939,315.0078,-5.2291675,7.52594
ugur,1,2018-03-29 22:04:55,1630254217241,314.75986,-5.494878,6.7385926
ugur,1,2018-03-29 22:04:55,1630202577449,314.5218,-5.735237,6.380383
ugur,1,2018-03-29 22:04:55,1630149607866,314.35043,-6.117461,6.281671
ugur,1,2018-03-29 22:04:55,1630094167501,314.56885,-6.20516,5.4295363
ugur,1,2018-03-29 22:04:55,1630041607657,315.2173,-5.8569307,5.1755323
ugur,1,2018-03-29 22:04:55,1629989575939,316.5057,-5.153005,5.731292
ugur,1,2018-03-29 22:04:55,1629935152814,317.76343,-4.885826,5.7029433
ugur,1,2018-03-29 22:04:55,1629881578491,319.15262,-4.5898438,4.383554
ugur,1,2018-03-29 22:04:55,1629828986772,320.82025,-3.7503695,4.4331355
ugur,1,2018-03-29 22:04:55,1629777232345,322.07352,-3.6518035,5.8829994
ugur,1,2018-03-29 22:04:55,1629722239116,323.3095,-5.170604,6.2887845
ugur,1,2018-03-29 22:04:55,1629668980522,325.271,-5.386251,5.728254
ugur,1,2018-03-29 22:04:55,1629614891928,327.0058,-5.3268194,5.8218384
ugur,1,2018-03-29 22:04:55,1629562811876,329.98386,-5.2330403,5.9485664
ugur,1,2018-03-29 22:04:55,1629508952345,334.24792,-5.7603755,6.1702094
ugur,1,2018-03-29 22:04:55,1629455096147,335.6825,-5.796215,6.770818
ugur,1,2018-03-29 22:04:55,1629401684168,336.91223,-5.4375553,7.279964
ugur,1,2018-03-29 22:04:55,1629349676512,337.35654,-4.901135,8.026855
ugur,1,2018-03-29 22:04:55,1629296372710,338.41208,-4.2811074,9.087692
ugur,1,2018-03-29 22:04:55,1629242553804,339.47134,-4.026517,8.72483
ugur,1,2018-03-29 22:04:55,1629189535887,340.8811,-3.3768067,8.830841
ugur,1,2018-03-29 22:04:55,1629137736147,342.0578,-4.397543,8.147673
ugur,1,2018-03-29 22:04:55,1629085529689,342.62845,-5.7184615,7.6304297
ugur,1,2018-03-29 22:04:55,1629033952033,343.80533,-5.716245,7.2675824
ugur,1,2018-03-29 22:04:55,1628981918752,344.26782,-5.554216,6.332111
ugur,1,2018-03-29 22:04:55,1628930291772,344.71753,-5.5865464,6.063343
ugur,1,2018-03-29 22:04:55,1628877978752,346.5374,-5.300508,5.339749
ugur,1,2018-03-29 22:04:55,1628825710783,348.26526,-4.8870854,4.8094077
ugur,1,2018-03-29 22:04:55,1628774352918,349.94385,-4.441106,5.226909
ugur,1,2018-03-29 22:04:55,1628721775314,351.34323,-4.572748,5.275071
ugur,1,2018-03-29 22:04:55,1628669281356,352.73682,-4.570032,4.42543
ugur,1,2018-03-29 22:04:55,1628617762398,354.3738,-4.185871,3.9019954
ugur,1,2018-03-29 22:04:55,1628566241460,355.41245,-3.7937813,4.9804516
ugur,1,2018-03-29 22:04:55,1628514135054,355.47354,-4.9458804,5.705141
ugur,1,2018-03-29 22:04:55,1628462580002,355.63126,-5.566007,5.5454044
ugur,1,2018-03-29 22:04:55,1628409616616,356.45483,-5.4650292,5.3114176
ugur,1,2018-03-29 22:04:55,1628356405887,357.16736,-5.3493958,5.73235
ugur,1,2018-03-29 22:04:55,1628302769429,357.30426,-5.535052,5.89162
ugur,1,2018-03-29 22:04:55,1628249651929,357.2266,-5.4583645,6.2601995
ugur,1,2018-03-29 22:04:55,1628197422867,356.6634,-4.7972417,7.2364187
ugur,1,2018-03-29 22:04:55,1628144843596,355.88275,-3.8840292,8.201183
ugur,1,2018-03-29 22:04:55,1628090412658,355.1831,-2.8756266,9.545056
ugur,1,2018-03-29 22:04:55,1628035913387,354.8748,-1.9666619,9.962568
ugur,1,2018-03-29 22:04:55,1627981925106,355.51157,-1.1534286,10.168072
ugur,1,2018-03-29 22:04:55,1627927913596,355.32352,-2.3846345,9.546042
ugur,1,2018-03-29 22:04:55,1627872995940,354.48672,-4.639769,8.588051
ugur,1,2018-03-29 22:04:55,1627817005158,354.3852,-4.850461,7.278286
ugur,1,2018-03-29 22:04:55,1627763374794,354.16138,-4.957978,6.8959327
ugur,1,2018-03-29 22:04:55,1627706962398,354.0571,-4.8459682,6.8131533
ugur,1,2018-03-29 22:04:55,1627649845002,354.00967,-4.610257,6.3600655
ugur,1,2018-03-29 22:04:55,1627594638908,354.4971,-3.8029673,6.2143397
ugur,1,2018-03-29 22:04:55,1627539723231,354.94385,-3.36944,6.6297565
ugur,1,2018-03-29 22:04:55,1627486610471,355.79492,-2.9094791,6.1959324
ugur,1,2018-03-29 22:04:55,1627430661252,356.73206,-2.7480724,5.456102
ugur,1,2018-03-29 22:04:55,1627377870627,358.5975,-1.4522616,6.0711737
ugur,1,2018-03-29 22:04:55,1627323766461,359.55142,-2.3128338,6.582961
ugur,1,2018-03-29 22:04:55,1627270445575,0.16088867,-3.6550655,6.025121
ugur,1,2018-03-29 22:04:55,1627216184534,1.5017395,-3.3664327,5.9029026
ugur,1,2018-03-29 22:04:55,1627164059586,2.355011,-3.2826874,6.5380898
ugur,1,2018-03-29 22:04:55,1627109441304,2.5907898,-3.5356507,7.1776066
ugur,1,2018-03-29 22:04:55,1627055404742,1.8025208,-3.7504666,8.044116
ugur,1,2018-03-29 22:04:55,1627002850471,0.5899658,-3.5507748,8.700295
ugur,1,2018-03-29 22:04:55,1626949100679,359.07016,-3.1798232,9.359865
ugur,1,2018-03-29 22:04:55,1626896497555,357.5466,-2.395566,10.445236
ugur,1,2018-03-29 22:04:55,1626844193336,356.22455,-2.0429118,10.989954
ugur,1,2018-03-29 22:04:55,1626789208336,356.0745,-1.2116095,10.771528
ugur,1,2018-03-29 22:04:55,1626735160888,355.5613,-2.197985,9.957336
ugur,1,2018-03-29 22:04:55,1626679997346,354.3244,-4.6839294,8.915786
ugur,1,2018-03-29 22:04:55,1626626149169,354.1977,-4.7312846,8.509788
ugur,1,2018-03-29 22:04:55,1626571885628,353.63892,-5.024828,7.2611737
ugur,1,2018-03-29 22:04:55,1626519706200,353.32947,-4.999679,7.124957
ugur,1,2018-03-29 22:04:55,1626468320628,353.29678,-4.722653,6.6639767
ugur,1,2018-03-29 22:04:55,1626415373284,353.55637,-4.199109,6.477171
ugur,1,2018-03-29 22:04:55,1626361558701,354.09576,-3.7809541,6.875788
ugur,1,2018-03-29 22:04:55,1626309411982,354.66354,-3.748404,6.268987
ugur,1,2018-03-29 22:04:55,1626256667711,355.70667,-3.716779,4.4863687
ugur,1,2018-03-29 22:04:55,1626202925211,357.33298,-2.6380522,3.904252
ugur,1,2018-03-29 22:04:55,1626145310576,358.35803,-2.4420104,5.847909
ugur,1,2018-03-29 22:04:55,1626091875315,358.15692,-3.7262454,6.1117907
ugur,1,2018-03-29 22:04:55,1626036972190,358.93713,-3.6084354,5.7163568
ugur,1,2018-03-29 22:04:55,1625984063284,359.74182,-3.6419106,5.617378
ugur,1,2018-03-29 22:04:55,1625931403805,0.10165405,-3.9918246,5.699929
ugur,1,2018-03-29 22:04:55,1625876125576,359.53244,-4.499574,6.0024695
ugur,1,2018-03-29 22:04:55,1625822574482,358.50598,-4.3763165,6.5925665
ugur,1,2018-03-29 22:04:55,1625769209378,357.2507,-4.0060644,7.159951
ugur,1,2018-03-29 22:04:55,1625717303961,355.94162,-3.2774074,7.870042
ugur,1,2018-03-29 22:04:55,1625663776930,354.86826,-2.4034102,8.866609
ugur,1,2018-03-29 22:04:55,1625608776097,354.66165,-1.3267505,8.863213
ugur,1,2018-03-29 22:04:55,1625556149118,354.27734,-1.1742034,8.4414015
ugur,1,2018-03-29 22:04:55,1625504418805,352.89432,-2.9804792,8.304678
ugur,1,2018-03-29 22:04:55,1625452011461,351.6452,-3.7762055,7.5390925
ugur,1,2018-03-29 22:04:55,1625398301305,350.622,-3.821611,5.926727
ugur,1,2018-03-29 22:04:55,1625343632295,349.97473,-3.7312682,5.593065
ugur,1,2018-03-29 22:04:55,1625289762138,349.44092,-3.6383696,5.153175
ugur,1,2018-03-29 22:04:55,1625235363441,349.22717,-3.522857,4.7523165
ugur,1,2018-03-29 22:04:55,1625181095732,349.4603,-3.1599424,5.301653
ugur,1,2018-03-29 22:04:55,1625128647347,349.79788,-3.1156862,5.5653195
ugur,1,2018-03-29 22:04:55,1625072829847,350.43576,-2.7082684,4.545512
ugur,1,2018-03-29 22:04:55,1625018761982,351.34653,-1.9743059,4.628844
ugur,1,2018-03-29 22:04:55,1624966296201,352.06088,-1.5634004,6.3364887
ugur,1,2018-03-29 22:04:55,1624913593024,351.29068,-3.378647,7.120041
ugur,1,2018-03-29 22:04:55,1624861427920,351.47842,-3.8560703,6.655408
ugur,1,2018-03-29 22:04:55,1624806907034,352.0431,-3.7495794,6.9315805
ugur,1,2018-03-29 22:04:55,1624754200993,352.6089,-3.9171927,7.5276723
ugur,1,2018-03-29 22:04:55,1624700938076,352.28333,-4.510224,7.4748173
ugur,1,2018-03-29 22:04:55,1624646894795,351.505,-4.7268324,7.5848446
ugur,1,2018-03-29 22:04:55,1624591561149,350.67624,-4.150181,8.126052
ugur,1,2018-03-29 22:04:55,1624536146462,349.38504,-3.3208861,8.370413
ugur,1,2018-03-29 22:04:55,1624481882712,347.91415,-2.5355015,9.500824
ugur,1,2018-03-29 22:04:55,1624429395108,347.14072,-1.5170925,8.581992
ugur,1,2018-03-29 22:04:55,1624376860420,347.70462,-0.3673225,8.78264
ugur,1,2018-03-29 22:04:55,1624324476670,347.61017,-1.5666901,8.922808
ugur,1,2018-03-29 22:04:55,1624269779639,347.17657,-3.3450499,8.253565
ugur,1,2018-03-29 22:04:55,1624215725212,347.4013,-3.798915,7.551049
ugur,1,2018-03-29 22:04:55,1624159909170,347.8563,-3.9753153,6.8516607
ugur,1,2018-03-29 22:04:55,1624107678701,348.21085,-4.3751197,6.696073
ugur,1,2018-03-29 22:04:55,1624054480837,348.7052,-4.5498896,6.225799
ugur,1,2018-03-29 22:04:55,1623999768962,349.37872,-4.260676,5.929685
ugur,1,2018-03-29 22:04:55,1623943226201,350.3806,-3.4976223,6.7164907
ugur,1,2018-03-29 22:04:55,1623888419222,351.25278,-2.9432786,7.0252385
ugur,1,2018-03-29 22:04:55,1623834959587,352.1506,-2.406371,5.8879704
ugur,1,2018-03-29 22:04:55,1623782438024,353.38693,-1.5137995,6.109455
ugur,1,2018-03-29 22:04:55,1623728180629,354.6344,-0.7342992,7.486264
ugur,1,2018-03-29 22:04:55,1623675787399,354.90497,-1.8962367,8.870095
ugur,1,2018-03-29 22:04:55,1623621996722,354.9281,-2.5557337,8.451843
ugur,1,2018-03-29 22:04:55,1623567155264,355.25308,-2.0391042,8.671579
ugur,1,2018-03-29 22:04:55,1623513590837,354.6824,-1.7507712,9.405715
ugur,1,2018-03-29 22:04:55,1623460194743,353.55432,-1.565104,9.923072
ugur,1,2018-03-29 22:04:55,1623404087868,352.10193,-1.1689231,10.412328
ugur,1,2018-03-29 22:04:55,1623350513181,350.64053,-0.5336394,10.491951
ugur,1,2018-03-29 22:04:55,1623294974066,349.20798,0.16214247,10.472201
ugur,1,2018-03-29 22:04:55,1623242948910,347.57874,0.6391666,10.720441
ugur,1,2018-03-29 22:04:55,1623189401879,346.1211,1.3177372,10.663364
ugur,1,2018-03-29 22:04:55,1623135380837,345.2295,2.5517645,10.718581
ugur,1,2018-03-29 22:04:55,1623080813025,344.90372,2.3633943,9.934511
ugur,1,2018-03-29 22:04:55,1623028249483,345.16254,1.8602427,8.644583
ugur,1,2018-03-29 22:04:55,1622974554275,344.73758,0.90268105,8.35717
ugur,1,2018-03-29 22:04:55,1622916076150,344.35217,0.9533919,7.5862083
ugur,1,2018-03-29 22:04:55,1622862627191,343.68692,1.0611684,7.3011827
ugur,1,2018-03-29 22:04:55,1622807689483,343.41885,1.3150412,7.2039514
ugur,1,2018-03-29 22:04:55,1622751360733,343.57007,1.4215674,6.7343884
ugur,1,2018-03-29 22:04:55,1622697843129,344.2947,1.5813812,6.2529488
ugur,1,2018-03-29 22:04:55,1622643054483,345.09592,1.5569842,6.305406
ugur,1,2018-03-29 22:04:55,1622589528442,345.50912,1.1915437,7.366765
ugur,1,2018-03-29 22:04:55,1622535851150,345.54712,0.6062451,7.4191527
ugur,1,2018-03-29 22:04:55,1622480363077,346.04037,0.97046715,7.1651945
ugur,1,2018-03-29 22:04:55,1622427904535,346.28064,1.3734057,7.658981
ugur,1,2018-03-29 22:04:55,1622373895265,346.47177,2.0559192,8.370287
ugur,1,2018-03-29 22:04:55,1622318112921,346.51425,2.4676704,8.096481
ugur,1,2018-03-29 22:04:55,1622265973806,345.72186,2.3890066,8.101053
ugur,1,2018-03-29 22:04:55,1622212634900,343.58917,2.297835,8.016416
ugur,1,2018-03-29 22:04:55,1622160957660,340.66357,2.2290177,7.72552
ugur,1,2018-03-29 22:04:55,1622107448338,336.116,1.5576361,7.3575974
ugur,1,2018-03-29 22:04:55,1622053723338,331.22134,1.1636142,6.5352874
ugur,1,2018-03-29 22:04:55,1622000695108,325.48856,1.4952363,6.5142145
ugur,1,2018-03-29 22:04:55,1621946840838,318.7883,0.76649064,6.823487
ugur,1,2018-03-29 22:04:55,1621890173494,309.4267,-0.67198366,5.6920357
