user,label,collection_datetime,device_timestamp,mag_x,mag_y,mag_z
ugur,1,2018-03-29 22:04:55,1110291002022,6.742859,19.981384,-32.546997
ugur,1,2018-03-29 22:04:55,1110235089262,7.5027466,20.700073,-33.26416
ugur,1,2018-03-29 22:04:55,1110178061710,7.53479,19.218445,-34.669495
ugur,1,2018-03-29 22:04:55,1110123570616,7.5195313,19.960022,-33.966064
ugur,1,2018-03-29 22:04:55,1110068332127,6.7733765,19.92035,-36.099243
ugur,1,2018-03-29 22:04:55,1110014447908,5.227661,20.657349,-35.398865
ugur,1,2018-03-29 22:04:55,1109960889210,5.19104,22.151184,-33.283997
ugur,1,2018-03-29 22:04:55,1109908370200,3.6773682,21.40503,-33.988953
ugur,1,2018-03-29 22:04:55,1109855553012,4.4387817,22.125244,-34.706116
ugur,1,2018-03-29 22:04:55,1109799946346,6.7581177,20.661926,-35.39734
ugur,1,2018-03-29 22:04:55,1109746171450,7.5286865,20.652771,-36.105347
ugur,1,2018-03-29 22:04:55,1109689092283,9.8602295,17.74292,-36.07025
ugur,1,2018-03-29 22:04:55,1109634775981,15.226746,17.019653,-36.764526
ugur,1,2018-03-29 22:04:55,1109579969679,15.219116,16.326904,-34.625244
ugur,1,2018-03-29 22:04:55,1109526213429,17.56897,13.381958,-36.7218
ugur,1,2018-03-29 22:04:55,1109472263689,19.13147,10.481262,-35.977173
ugur,1,2018-03-29 22:04:55,1109417026919,21.440125,9.747314,-36.676025
ugur,1,2018-03-29 22:04:55,1109362170044,23.762512,7.5683594,-36.64856
ugur,1,2018-03-29 22:04:55,1109309359731,23.001099,6.8481445,-35.931396
ugur,1,2018-03-29 22:04:55,1109254373950,21.51184,3.9260864,-35.902405
ugur,1,2018-03-29 22:04:55,1109198274106,23.864746,0.26245117,-37.280273
ugur,1,2018-03-29 22:04:55,1109144576606,23.110962,-0.4699707,-37.27417
ugur,1,2018-03-29 22:04:55,1109089501190,23.86322,-0.44250488,-35.85205
ugur,1,2018-03-29 22:04:55,1109037593377,21.575928,-1.8859863,-34.417725
ugur,1,2018-03-29 22:04:55,1108984237335,20.840454,-2.6535034,-36.543274
ugur,1,2018-03-29 22:04:55,1108931530669,20.06836,-1.2207031,-37.98065
ugur,1,2018-03-29 22:04:55,1108879073013,19.29779,-1.2115479,-37.27112
ugur,1,2018-03-29 22:04:55,1108826395304,20.840454,-2.6535034,-36.543274
ugur,1,2018-03-29 22:04:55,1108773696033,19.32373,-2.682495,-37.965393
ugur,1,2018-03-29 22:04:55,1108721298013,19.332886,-4.8339844,-35.810852
ugur,1,2018-03-29 22:04:55,1108667232023,18.556213,-3.390503,-36.538696
ugur,1,2018-03-29 22:04:55,1108612853586,18.603516,-5.6137085,-38.645935
ugur,1,2018-03-29 22:04:55,1108558984419,19.343567,-5.5633545,-35.803223
ugur,1,2018-03-29 22:04:55,1108505203846,18.56842,-4.837036,-35.812378
ugur,1,2018-03-29 22:04:55,1108452335044,17.810059,-4.852295,-36.523438
ugur,1,2018-03-29 22:04:55,1108397673586,20.126343,-7.020569,-35.786438
ugur,1,2018-03-29 22:04:55,1108345695148,19.372559,-7.751465,-35.77881
ugur,1,2018-03-29 22:04:55,1108293559159,20.13855,-7.043457,-37.20703
ugur,1,2018-03-29 22:04:55,1108239569627,20.137024,-9.172058,-33.631897
ugur,1,2018-03-29 22:04:55,1108185224575,20.904541,-8.46405,-35.058594
ugur,1,2018-03-29 22:04:55,1108129242127,21.672058,-9.178162,-34.339905
ugur,1,2018-03-29 22:04:55,1108075776763,23.973083,-9.182739,-35.046387
ugur,1,2018-03-29 22:04:55,1108023674419,23.200989,-9.173584,-34.336853
ugur,1,2018-03-29 22:04:55,1107971511450,23.950195,-8.428955,-33.633423
ugur,1,2018-03-29 22:04:55,1107919439367,22.436523,-9.176636,-34.33838
ugur,1,2018-03-29 22:04:55,1107867551450,22.407532,-6.9885254,-34.361267
ugur,1,2018-03-29 22:04:55,1107813855617,23.924255,-6.9595337,-32.939148
ugur,1,2018-03-29 22:04:55,1107759839315,21.653748,-7.7194214,-34.355164
ugur,1,2018-03-29 22:04:55,1107707029107,22.401428,-6.9763184,-33.651733
ugur,1,2018-03-29 22:04:55,1107652940878,22.40448,-6.2713623,-35.079956
ugur,1,2018-03-29 22:04:55,1107598664159,23.194885,-7.739258,-35.77423
ugur,1,2018-03-29 22:04:55,1107546315305,20.866394,-6.968689,-32.943726
ugur,1,2018-03-29 22:04:55,1107493663534,20.866394,-6.968689,-32.943726
ugur,1,2018-03-29 22:04:55,1107437712232,23.947144,-7.711792,-34.35211
ugur,1,2018-03-29 22:04:55,1107385438534,23.191833,-7.020569,-36.491394
ugur,1,2018-03-29 22:04:55,1107329601919,21.662903,-7.0266724,-36.494446
ugur,1,2018-03-29 22:04:55,1107276396607,23.194885,-7.739258,-35.77423
ugur,1,2018-03-29 22:04:55,1107223734836,22.407532,-5.5648804,-36.50818
ugur,1,2018-03-29 22:04:55,1107169087388,19.355774,-5.5877686,-37.223816
ugur,1,2018-03-29 22:04:55,1107117129367,20.878601,-5.570984,-36.51123
ugur,1,2018-03-29 22:04:55,1107063317336,20.137024,-7.748413,-35.77881
ugur,1,2018-03-29 22:04:55,1107009748742,23.187256,-6.303406,-37.210083
ugur,1,2018-03-29 22:04:55,1106957095774,23.953247,-7.723999,-35.061646
ugur,1,2018-03-29 22:04:55,1106905038170,23.965454,-7.748413,-36.48224
ugur,1,2018-03-29 22:04:55,1106852693638,23.968506,-8.465576,-35.765076
ugur,1,2018-03-29 22:04:55,1106799661815,25.479126,-8.424377,-33.63037
ugur,1,2018-03-29 22:04:55,1106747827545,23.950195,-7.006836,-35.780334
ugur,1,2018-03-29 22:04:55,1106693217284,24.70398,-6.274414,-35.786438
ugur,1,2018-03-29 22:04:55,1106639387857,24.736023,-7.7575684,-37.191772
ugur,1,2018-03-29 22:04:55,1106584372857,23.930359,-5.5480957,-35.795593
ugur,1,2018-03-29 22:04:55,1106528930305,24.707031,-5.569458,-37.216187
ugur,1,2018-03-29 22:04:55,1106476748066,23.942566,-5.57251,-37.216187
ugur,1,2018-03-29 22:04:55,1106423919836,24.681091,-4.0985107,-36.520386
ugur,1,2018-03-29 22:04:55,1106371551607,24.707031,-5.569458,-37.216187
ugur,1,2018-03-29 22:04:55,1106317599107,25.476074,-4.156494,-40.071106
ugur,1,2018-03-29 22:04:55,1106264414159,22.384644,-3.388977,-37.243652
ugur,1,2018-03-29 22:04:55,1106208307857,23.143005,-3.3752441,-36.531067
ugur,1,2018-03-29 22:04:55,1106155088430,24.699402,-4.135132,-38.65204
ugur,1,2018-03-29 22:04:55,1106101305566,23.94104,-4.1488647,-39.3631
ugur,1,2018-03-29 22:04:55,1106048493482,21.632385,-3.4164429,-38.664246
ugur,1,2018-03-29 22:04:55,1105996448066,22.38617,-1.2619019,-40.818787
ugur,1,2018-03-29 22:04:55,1105943337545,20.13092,-4.1870117,-40.789795
ugur,1,2018-03-29 22:04:55,1105890673795,20.858765,-2.6885986,-38.6734
ugur,1,2018-03-29 22:04:55,1105836521399,22.434998,-4.9072266,-40.779114
ugur,1,2018-03-29 22:04:55,1105782404576,23.196411,-5.6106567,-39.349365
ugur,1,2018-03-29 22:04:55,1105728627285,24.734497,-6.3339233,-39.338684
ugur,1,2018-03-29 22:04:55,1105676691399,23.960876,-5.607605,-39.34784
ugur,1,2018-03-29 22:04:55,1105623568014,24.745178,-7.0632935,-39.331055
ugur,1,2018-03-29 22:04:55,1105570135930,25.49591,-5.6152344,-40.055847
ugur,1,2018-03-29 22:04:55,1105517029889,23.19336,-4.8934937,-40.068054
ugur,1,2018-03-29 22:04:55,1105463885201,24.72229,-4.88739,-40.065002
ugur,1,2018-03-29 22:04:55,1105410444472,24.705505,-4.147339,-39.3631
ugur,1,2018-03-29 22:04:55,1105355229576,21.659851,-4.180908,-40.78827
ugur,1,2018-03-29 22:04:55,1105302279264,22.441101,-4.9194336,-41.490173
ugur,1,2018-03-29 22:04:55,1105248985462,23.947144,-4.161072,-40.074158
ugur,1,2018-03-29 22:04:55,1105195832701,23.214722,-5.647278,-41.481018
ugur,1,2018-03-29 22:04:55,1105141156608,23.220825,-5.657959,-42.19055
ugur,1,2018-03-29 22:04:55,1105084954733,23.208618,-5.635071,-40.76996
ugur,1,2018-03-29 22:04:55,1105032198795,23.976135,-4.927063,-42.19818
ugur,1,2018-03-29 22:04:55,1104978893170,23.98529,-5.656433,-42.189026
ugur,1,2018-03-29 22:04:55,1104925819941,22.427368,-3.4729004,-42.214966
