user,label,collection_datetime,device_timestamp,rotvecall_x,rotvecall_y,rotvecall_z
ugur,1,2018-03-29 22:04:56,1710123280544,0.05589257,-0.02989628,0.17009108
ugur,1,2018-03-29 22:04:56,1710071275439,0.048855837,-0.020097373,0.16042387
ugur,1,2018-03-29 22:04:56,1710017160856,0.03786396,-0.021578465,0.15056346
ugur,1,2018-03-29 22:04:56,1709963431637,0.02468624,-0.032802887,0.14116882
ugur,1,2018-03-29 22:04:56,1709909982783,0.03082892,-0.044450525,0.14195682
ugur,1,2018-03-29 22:04:56,1709857532419,0.031055162,-0.037409514,0.1426279
ugur,1,2018-03-29 22:04:56,1709803072367,0.027396033,-0.039812855,0.13947392
ugur,1,2018-03-29 22:04:56,1709747512002,0.02709387,-0.043560058,0.13861942
ugur,1,2018-03-29 22:04:56,1709693773929,0.03253756,-0.04259514,0.14398097
ugur,1,2018-03-29 22:04:56,1709639297992,0.03671892,-0.046554215,0.15083434
ugur,1,2018-03-29 22:04:56,1709586405023,0.037652418,-0.050979126,0.16002806
ugur,1,2018-03-29 22:04:56,1709530632419,0.03909119,-0.056805458,0.1735448
ugur,1,2018-03-29 22:04:56,1709479007211,0.04005223,-0.06825599,0.1845069
ugur,1,2018-03-29 22:04:56,1709427051377,0.033695757,-0.062753424,0.19207844
ugur,1,2018-03-29 22:04:56,1709372968356,0.025013836,-0.07058171,0.18519785
ugur,1,2018-03-29 22:04:56,1709318347158,0.037291493,-0.06409263,0.1921114
ugur,1,2018-03-29 22:04:56,1709267052419,0.05186755,-0.059033815,0.2026564
ugur,1,2018-03-29 22:04:56,1709212805492,0.05451776,-0.053936556,0.20855494
ugur,1,2018-03-29 22:04:56,1709159983929,0.052366957,-0.04357642,0.21434045
ugur,1,2018-03-29 22:04:56,1709108170231,0.05414199,-0.04159425,0.21803725
ugur,1,2018-03-29 22:04:56,1709056233304,0.05377949,-0.036431465,0.21979646
ugur,1,2018-03-29 22:04:56,1708999535284,0.048973326,-0.036234353,0.21715672
ugur,1,2018-03-29 22:04:56,1708948135492,0.046443336,-0.043066848,0.21238011
ugur,1,2018-03-29 22:04:56,1708894491169,0.043500487,-0.039008353,0.20567517
ugur,1,2018-03-29 22:04:56,1708841109034,0.03641955,-0.029462242,0.1953064
ugur,1,2018-03-29 22:04:56,1708788023721,0.03017763,-0.032412343,0.18429731
ugur,1,2018-03-29 22:04:56,1708736144450,0.026804488,-0.046372328,0.17711468
ugur,1,2018-03-29 22:04:56,1708684034398,0.040534552,-0.053276647,0.18265304
ugur,1,2018-03-29 22:04:56,1708627817003,0.03949324,-0.04714475,0.18176602
ugur,1,2018-03-29 22:04:56,1708571507732,0.033833288,-0.053267535,0.17352994
ugur,1,2018-03-29 22:04:56,1708519210232,0.0342656,-0.05821881,0.1689867
ugur,1,2018-03-29 22:04:56,1708465383565,0.04232967,-0.058644034,0.171801
ugur,1,2018-03-29 22:04:56,1708412271117,0.046287294,-0.06046618,0.17722857
ugur,1,2018-03-29 22:04:56,1708355122107,0.046671923,-0.06472103,0.18659157
ugur,1,2018-03-29 22:04:56,1708303363201,0.043227877,-0.07053686,0.19570147
ugur,1,2018-03-29 22:04:56,1708249797680,0.040502414,-0.083902076,0.20699814
ugur,1,2018-03-29 22:04:56,1708195506065,0.029856509,-0.08003163,0.21323727
ugur,1,2018-03-29 22:04:56,1708141925857,0.022097565,-0.08976901,0.2088572
ugur,1,2018-03-29 22:04:56,1708087823305,0.032748166,-0.084035,0.21615022
ugur,1,2018-03-29 22:04:56,1708033292836,0.047526047,-0.07440989,0.22889286
ugur,1,2018-03-29 22:04:56,1707976640597,0.04909598,-0.06944487,0.2344341
ugur,1,2018-03-29 22:04:56,1707923091117,0.048870444,-0.05834242,0.23724951
ugur,1,2018-03-29 22:04:56,1707869459034,0.05257038,-0.052189495,0.23741157
ugur,1,2018-03-29 22:04:56,1707814795909,0.05106605,-0.04553696,0.23229647
ugur,1,2018-03-29 22:04:56,1707762208044,0.047289763,-0.043226637,0.22026722
ugur,1,2018-03-29 22:04:56,1707708483826,0.042823326,-0.049529046,0.20054768
ugur,1,2018-03-29 22:04:56,1707637859190,0.03681441,-0.04150644,0.17917065
ugur,1,2018-03-29 22:04:56,1707581492315,0.031144174,-0.032481372,0.16550091
ugur,1,2018-03-29 22:04:56,1707529503409,0.024596928,-0.045532137,0.15274613
ugur,1,2018-03-29 22:04:56,1707473574295,0.03273429,-0.05945019,0.15039068
ugur,1,2018-03-29 22:04:56,1707418597003,0.043917917,-0.052941356,0.1551533
ugur,1,2018-03-29 22:04:56,1707365351899,0.04143615,-0.05274866,0.14768727
ugur,1,2018-03-29 22:04:56,1707311759659,0.041767463,-0.05360846,0.14225517
ugur,1,2018-03-29 22:04:56,1707260725076,0.048137497,-0.056414876,0.1447422
ugur,1,2018-03-29 22:04:56,1707207637993,0.055377536,-0.057382435,0.15385586
ugur,1,2018-03-29 22:04:56,1707153351743,0.056501187,-0.0588514,0.16653678
ugur,1,2018-03-29 22:04:56,1707099881743,0.053751003,-0.065774046,0.17642337
ugur,1,2018-03-29 22:04:56,1707047451951,0.048518147,-0.07445514,0.18630117
ugur,1,2018-03-29 22:04:56,1706992123982,0.048522428,-0.07884426,0.20069812
ugur,1,2018-03-29 22:04:56,1706937305701,0.036621623,-0.07622745,0.20084044
ugur,1,2018-03-29 22:04:56,1706883486222,0.035267588,-0.078395195,0.1979093
ugur,1,2018-03-29 22:04:56,1706827123149,0.052655414,-0.0659109,0.20641904
ugur,1,2018-03-29 22:04:56,1706775430649,0.059741642,-0.061467722,0.20870349
ugur,1,2018-03-29 22:04:56,1706722815909,0.0642348,-0.04995192,0.21128833
ugur,1,2018-03-29 22:04:56,1706670779712,0.06474078,-0.046884775,0.21229963
ugur,1,2018-03-29 22:04:56,1706616113566,0.06439376,-0.045236297,0.21117796
ugur,1,2018-03-29 22:04:56,1706562137316,0.059035424,-0.042013947,0.20305164
ugur,1,2018-03-29 22:04:56,1706508120337,0.05369816,-0.04506292,0.18985869
ugur,1,2018-03-29 22:04:56,1706455334139,0.04956342,-0.04684719,0.17641883
ugur,1,2018-03-29 22:04:56,1706401938826,0.045312557,-0.037575796,0.16288556
ugur,1,2018-03-29 22:04:56,1706347113514,0.038325086,-0.034374915,0.14825872
ugur,1,2018-03-29 22:04:56,1706292291795,0.031545796,-0.041263588,0.13769662
ugur,1,2018-03-29 22:04:56,1706240142889,0.03896161,-0.050213538,0.13470212
ugur,1,2018-03-29 22:04:56,1706185262056,0.044930264,-0.045970622,0.13505162
ugur,1,2018-03-29 22:04:56,1706133044139,0.042874385,-0.043424197,0.12946074
ugur,1,2018-03-29 22:04:56,1706079332056,0.043595195,-0.0449286,0.12329373
ugur,1,2018-03-29 22:04:56,1706023866847,0.0479056,-0.045892842,0.12217886
ugur,1,2018-03-29 22:04:56,1705971768983,0.052871767,-0.048091527,0.12749895
ugur,1,2018-03-29 22:04:56,1705919445389,0.053766064,-0.052756537,0.13582349
ugur,1,2018-03-29 22:04:56,1705866820545,0.05092387,-0.059465032,0.14309683
ugur,1,2018-03-29 22:04:56,1705807503826,0.044497985,-0.07426158,0.15144117
ugur,1,2018-03-29 22:04:56,1705754176899,0.040847603,-0.078823134,0.15858524
ugur,1,2018-03-29 22:04:56,1705700253566,0.03041476,-0.07894294,0.15571393
ugur,1,2018-03-29 22:04:56,1705646956691,0.03854907,-0.07384382,0.15696448
ugur,1,2018-03-29 22:04:56,1705594424035,0.05174019,-0.062584676,0.16188033
ugur,1,2018-03-29 22:04:56,1705541798097,0.053190105,-0.06149335,0.15824422
ugur,1,2018-03-29 22:04:56,1705485664764,0.053381182,-0.050885808,0.15842874
ugur,1,2018-03-29 22:04:56,1705434424868,0.054117594,-0.04681863,0.15420127
ugur,1,2018-03-29 22:04:56,1705380908618,0.053543963,-0.04168515,0.14670123
ugur,1,2018-03-29 22:04:56,1705327786848,0.050889798,-0.041081026,0.13995476
ugur,1,2018-03-29 22:04:56,1705273122733,0.04758061,-0.04668662,0.12880175
ugur,1,2018-03-29 22:04:56,1705219708723,0.047035918,-0.047696367,0.122157
ugur,1,2018-03-29 22:04:56,1705165127889,0.042652465,-0.040651917,0.11069814
ugur,1,2018-03-29 22:04:56,1705110354035,0.03168164,-0.04443018,0.09351748
ugur,1,2018-03-29 22:04:56,1705056498723,0.028561816,-0.05751195,0.080215305
ugur,1,2018-03-29 22:04:56,1705000324191,0.042675998,-0.060966942,0.07806288
ugur,1,2018-03-29 22:04:56,1704948828462,0.04487171,-0.055143014,0.06718903
ugur,1,2018-03-29 22:04:56,1704895869869,0.04590469,-0.0519451,0.05600998
ugur,1,2018-03-29 22:04:56,1704842853046,0.05435059,-0.052408297,0.051093917
ugur,1,2018-03-29 22:04:56,1704787743879,0.062281378,-0.051867016,0.05195364
ugur,1,2018-03-29 22:04:56,1704734244400,0.060295917,-0.057069253,0.053323604
ugur,1,2018-03-29 22:04:56,1704676082785,0.054076444,-0.06473623,0.059563052
ugur,1,2018-03-29 22:04:56,1704622283046,0.044018544,-0.071317695,0.0682968
ugur,1,2018-03-29 22:04:56,1704571409139,0.041116673,-0.07827863,0.07831739
ugur,1,2018-03-29 22:04:56,1704517532264,0.02491476,-0.07248859,0.07737316
ugur,1,2018-03-29 22:04:56,1704463105285,0.015121332,-0.07750426,0.06778138
ugur,1,2018-03-29 22:04:56,1704407278827,0.037879273,-0.07066491,0.08104017
ugur,1,2018-03-29 22:04:56,1704354210390,0.04433451,-0.06656353,0.080888145
ugur,1,2018-03-29 22:04:56,1704299232108,0.04362411,-0.058494005,0.08161355
ugur,1,2018-03-29 22:04:56,1704242217056,0.047898367,-0.057060238,0.08415951
ugur,1,2018-03-29 22:04:56,1704189935546,0.04919009,-0.055239018,0.0825268
ugur,1,2018-03-29 22:04:56,1704135709556,0.047088575,-0.05008515,0.078205295
ugur,1,2018-03-29 22:04:56,1704082011848,0.042894766,-0.052685443,0.07041745
ugur,1,2018-03-29 22:04:56,1704027101067,0.04097716,-0.05466924,0.06333844
ugur,1,2018-03-29 22:04:56,1703968411848,0.040619295,-0.049143244,0.056282572
ugur,1,2018-03-29 22:04:56,1703917580233,0.032256126,-0.046606425,0.045563962
ugur,1,2018-03-29 22:04:56,1703864447786,0.022953436,-0.058753703,0.034325704
ugur,1,2018-03-29 22:04:56,1703809681119,0.03390681,-0.07219949,0.035708327
ugur,1,2018-03-29 22:04:56,1703755622004,0.03695165,-0.067197576,0.03280222
ugur,1,2018-03-29 22:04:56,1703696485598,0.035387374,-0.070877284,0.025557484
ugur,1,2018-03-29 22:04:56,1703641456848,0.038157646,-0.076453686,0.020977871
ugur,1,2018-03-29 22:04:56,1703590446692,0.04555954,-0.078030564,0.023192039
ugur,1,2018-03-29 22:04:56,1703533140859,0.04836655,-0.08155944,0.028803693
ugur,1,2018-03-29 22:04:56,1703481828515,0.046516143,-0.08444863,0.03576877
ugur,1,2018-03-29 22:04:56,1703426736744,0.039552532,-0.08903414,0.04369186
ugur,1,2018-03-29 22:04:56,1703372720286,0.029187866,-0.09473499,0.051573545
ugur,1,2018-03-29 22:04:56,1703317612525,0.020897878,-0.095054045,0.06111524
ugur,1,2018-03-29 22:04:56,1703265539400,0.0031938916,-0.09209133,0.06328204
ugur,1,2018-03-29 22:04:56,1703213587630,-0.007581917,-0.08542959,0.05852888
ugur,1,2018-03-29 22:04:56,1703157787317,0.001745527,-0.08138217,0.06431399
ugur,1,2018-03-29 22:04:56,1703106653828,0.013607834,-0.07056144,0.07644127
ugur,1,2018-03-29 22:04:56,1703054074088,0.015130086,-0.06370323,0.082856566
ugur,1,2018-03-29 22:04:56,1702999458515,0.016612055,-0.058313303,0.08815715
ugur,1,2018-03-29 22:04:56,1702945871588,0.01588334,-0.054368336,0.08789828
ugur,1,2018-03-29 22:04:56,1702891416848,0.015716266,-0.05106831,0.08387406
ugur,1,2018-03-29 22:04:56,1702840606432,0.015812945,-0.045496095,0.07985311
ugur,1,2018-03-29 22:04:56,1702787349296,0.014172511,-0.048332296,0.07315304
ugur,1,2018-03-29 22:04:56,1702733211744,0.011724042,-0.053333115,0.06580973
ugur,1,2018-03-29 22:04:56,1702680296744,0.010989574,-0.04735615,0.05531325
ugur,1,2018-03-29 22:04:56,1702628156067,0.00569426,-0.035542015,0.037819054
ugur,1,2018-03-29 22:04:56,1702574159921,-0.005253144,-0.040223666,0.016099451
ugur,1,2018-03-29 22:04:56,1702520243099,-0.006392419,-0.04972299,0.007298582
ugur,1,2018-03-29 22:04:56,1702465989609,-0.009932067,-0.052278586,0.0063824295
ugur,1,2018-03-29 22:04:56,1702414727005,-0.013689414,-0.057687618,0.011197151
ugur,1,2018-03-29 22:04:56,1702360697474,-0.015052808,-0.058713675,0.020077284
ugur,1,2018-03-29 22:04:56,1702308570651,-0.014471359,-0.06385559,0.03243945
ugur,1,2018-03-29 22:04:56,1702256150651,-0.0071573253,-0.05957776,0.05384278
ugur,1,2018-03-29 22:04:56,1702203903567,0.0042173327,-0.0458776,0.0836175
ugur,1,2018-03-29 22:04:56,1702150775390,0.015054375,-0.03936643,0.121719845
ugur,1,2018-03-29 22:04:56,1702098904817,0.026561923,-0.03489126,0.17364502
ugur,1,2018-03-29 22:04:56,1702047726640,0.036009397,-0.043217957,0.22477292
ugur,1,2018-03-29 22:04:56,1701995253411,0.047563475,-0.04308337,0.28102902
ugur,1,2018-03-29 22:04:56,1701940928984,0.050522182,-0.030968191,0.3359559
ugur,1,2018-03-29 22:04:56,1701886185651,0.051488064,-0.027295914,0.37632436
ugur,1,2018-03-29 22:04:56,1701833563984,0.05561335,-0.029783089,0.41330183
ugur,1,2018-03-29 22:04:56,1701781151380,0.06790141,-0.030742917,0.44446924
ugur,1,2018-03-29 22:04:56,1701728917526,0.06622689,-0.025441239,0.47343782
ugur,1,2018-03-29 22:04:56,1701676043203,0.06446494,-0.03358071,0.48851222
ugur,1,2018-03-29 22:04:56,1701623707943,0.06348534,-0.041396864,0.5057764
ugur,1,2018-03-29 22:04:56,1701567802786,0.05549783,-0.052139837,0.51671875
ugur,1,2018-03-29 22:04:56,1701512877630,0.0487023,-0.06402322,0.5248227
ugur,1,2018-03-29 22:04:56,1701457418880,0.050467603,-0.06706535,0.5418243
ugur,1,2018-03-29 22:04:56,1701405904089,0.05654616,-0.06363345,0.5658511
ugur,1,2018-03-29 22:04:56,1701347199349,0.060688514,-0.05610526,0.59627104
ugur,1,2018-03-29 22:04:56,1701295848984,0.06324732,-0.050013926,0.62163734
ugur,1,2018-03-29 22:04:56,1701242443412,0.06511513,-0.042405047,0.64740926
ugur,1,2018-03-29 22:04:56,1701191759193,0.06770403,-0.037005965,0.6712367
ugur,1,2018-03-29 22:04:56,1701138264870,0.059945557,-0.034117866,0.6923137
ugur,1,2018-03-29 22:04:56,1701084555443,0.061868757,-0.04079427,0.70728135
ugur,1,2018-03-29 22:04:56,1701028570391,0.076894365,-0.035928644,0.72722554
ugur,1,2018-03-29 22:04:56,1700974394610,0.080954514,-0.009236853,0.75331753
ugur,1,2018-03-29 22:04:56,1700920799766,0.08181914,-0.0015529355,0.77109027
ugur,1,2018-03-29 22:04:56,1700864782578,0.07988582,0.008258343,0.78461015
ugur,1,2018-03-29 22:04:56,1700813192214,0.08322345,0.01630122,0.79388183
ugur,1,2018-03-29 22:04:56,1700757924037,0.08543498,0.02614985,0.80170494
ugur,1,2018-03-29 22:04:56,1700703978308,0.08824497,0.0335554,0.80505383
ugur,1,2018-03-29 22:04:56,1700652416589,0.08814815,0.03359226,0.80343884
ugur,1,2018-03-29 22:04:56,1700597845547,0.09443921,0.024828421,0.7963733
ugur,1,2018-03-29 22:04:56,1700542871954,0.09003986,0.023433827,0.7863423
ugur,1,2018-03-29 22:04:56,1700490363256,0.07876359,0.029480183,0.7754135
ugur,1,2018-03-29 22:04:56,1700435793829,0.07101185,0.024927828,0.76473635
ugur,1,2018-03-29 22:04:56,1700380264714,0.07475292,0.011377785,0.75526863
ugur,1,2018-03-29 22:04:56,1700325833777,0.08575045,0.011190381,0.7552008
ugur,1,2018-03-29 22:04:56,1700274368724,0.08829329,0.007809338,0.7551767
ugur,1,2018-03-29 22:04:56,1700220981224,0.08187618,0.0029941974,0.7507778
ugur,1,2018-03-29 22:04:56,1700168497995,0.08289351,-0.0008249767,0.7440291
ugur,1,2018-03-29 22:04:56,1700114455183,0.08996928,0.0019433921,0.7415556
ugur,1,2018-03-29 22:04:56,1700060719662,0.09857583,0.010284427,0.74374646
ugur,1,2018-03-29 22:04:56,1700005579037,0.1025276,0.01329875,0.7484039
ugur,1,2018-03-29 22:04:56,1699954094350,0.104647934,0.010040159,0.7523433
ugur,1,2018-03-29 22:04:56,1699899557162,0.10440607,0.0052161184,0.7578933
ugur,1,2018-03-29 22:04:56,1699846586433,0.10562432,0.0015569847,0.7661311
ugur,1,2018-03-29 22:04:56,1699793217787,0.09092178,-0.0043180794,0.7717215
ugur,1,2018-03-29 22:04:56,1699739057162,0.08520467,-0.02244191,0.7722442
ugur,1,2018-03-29 22:04:56,1699685853620,0.085753635,-0.018214107,0.7769439
ugur,1,2018-03-29 22:04:56,1699630439350,0.07690061,-0.0106073385,0.7810321
ugur,1,2018-03-29 22:04:56,1699573823360,0.0719755,-0.009382605,0.78200966
ugur,1,2018-03-29 22:04:56,1699521901173,0.06963304,-0.0017451778,0.78417635
ugur,1,2018-03-29 22:04:56,1699468146433,0.072724104,0.0052316436,0.78592706
ugur,1,2018-03-29 22:04:56,1699414536798,0.07466421,0.014442291,0.7880942
ugur,1,2018-03-29 22:04:56,1699359723725,0.07192856,0.016962267,0.78786623
ugur,1,2018-03-29 22:04:56,1699308390079,0.07457484,0.008270126,0.78326416
ugur,1,2018-03-29 22:04:56,1699254909350,0.07556506,0.0008639962,0.7772945
ugur,1,2018-03-29 22:04:56,1699198091017,0.06798596,0.0037638084,0.7703792
ugur,1,2018-03-29 22:04:56,1699146644246,0.057823744,0.007399903,0.7653083
ugur,1,2018-03-29 22:04:56,1699089773777,0.058648232,-0.0018015907,0.7590612
ugur,1,2018-03-29 22:04:56,1699032266746,0.069217764,-0.0036258323,0.75791204
ugur,1,2018-03-29 22:04:56,1698979229610,0.072019584,0.0008317789,0.7569484
ugur,1,2018-03-29 22:04:56,1698924869142,0.068812355,0.0006271023,0.75281006
ugur,1,2018-03-29 22:04:56,1698869276590,0.07017325,-0.0003119469,0.7480945
ugur,1,2018-03-29 22:04:56,1698814473412,0.0728089,0.0047696065,0.74759674
ugur,1,2018-03-29 22:04:56,1698758168777,0.07911193,0.009136528,0.752677
ugur,1,2018-03-29 22:04:56,1698705037475,0.0807957,0.005676935,0.7577809
ugur,1,2018-03-29 22:04:56,1698649335496,0.083892435,-0.00091227493,0.76626587
ugur,1,2018-03-29 22:04:56,1698594952006,0.08727357,-0.008777561,0.7738541
