1000082531960,1.0,0.0,0.0,-76.0,-65.0,0.0,0.0,0.0,-77.0,0.0,0.0,0.0,0.0,-78.0,0.0,-63.0,0.0,0.0,-67.0,0.0,-78.0,-63.0,0.0,0.0,0.0,0.0,0.0,-73.0,0.0,-77.0,0.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,0.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,0.0,0.0,0.0,0.0,0.0,-75.0,-65.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,0.0,-71.0,0.0,0.0,-78.0,-54.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-71.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1000584176075,1.0,0.0,0.0,-76.0,-65.0,0.0,0.0,0.0,-77.0,0.0,0.0,0.0,0.0,-78.0,0.0,-63.0,0.0,0.0,-67.0,0.0,-78.0,-63.0,0.0,0.0,0.0,0.0,0.0,-73.0,0.0,-77.0,0.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,0.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,0.0,0.0,0.0,0.0,0.0,-75.0,-65.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,0.0,-71.0,0.0,0.0,-78.0,-54.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-70.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1003802966959,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,0.0,-62.0,0.0,0.0,-67.0,0.0,-78.0,-62.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,-71.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-69.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1004105271803,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,0.0,-62.0,0.0,0.0,-49.0,0.0,-78.0,-62.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,-71.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-67.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1004606141073,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,0.0,-62.0,0.0,0.0,-49.0,0.0,-78.0,-62.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,-71.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-65.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1005098225604,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,0.0,-62.0,0.0,0.0,-49.0,0.0,-78.0,-62.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,-71.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-62.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1005592534250,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,0.0,-62.0,0.0,0.0,-49.0,0.0,-78.0,-62.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-52.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,-71.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-69.0,0.0,-78.0,-61.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-69.0,-71.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1008856843311,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,-82.0,-54.0,0.0,0.0,-49.0,0.0,-78.0,-54.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,-71.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-76.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,-71.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,-81.0,0.0,0.0,0.0,-59.0,0.0,-78.0,-69.0,0.0,0.0,0.0,-77.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-59.0,-71.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1009109207530,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,-82.0,-54.0,0.0,0.0,-49.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-76.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,0.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,0.0,0.0,0.0,0.0,-59.0,0.0,0.0,-56.0,0.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-59.0,0.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
1009609101905,1.0,0.0,0.0,-76.0,-60.0,0.0,0.0,0.0,-77.0,-76.0,0.0,0.0,0.0,-78.0,-82.0,-54.0,0.0,0.0,-49.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,-74.0,0.0,-77.0,-78.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,0.0,-75.0,0.0,-52.0,0.0,-76.0,-70.0,-51.0,-76.0,-72.0,0.0,0.0,0.0,0.0,-75.0,-60.0,-77.0,0.0,0.0,0.0,-87.0,-79.0,0.0,0.0,-77.0,0.0,0.0,0.0,-78.0,-65.0,0.0,-73.0,0.0,0.0,0.0,0.0,-59.0,0.0,0.0,-53.0,0.0,0.0,0.0,0.0,-66.0,0.0,0.0,0.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-59.0,0.0,0.0,-77.0,0.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,-78.0,-72.0,0.0,-84.0,0.0,0.0,0.0,0.0,0.0
