1521794943144,metadata_log_format,wifi-ble-imu-cell collection
1521794943145,metadata_system_time,1521794943145
1521794943145,metadata_surveyName,/storage/emulated/0/FIND-IT/log.csv
1521794943145,metadata_notes,new collection
1521794943146,metadata_deviceInfo,Boarduniversal7870Brand,samsungDevice,a3y17lteHardware,samsungexynos7870Manufacturer,samsungModel,SM-A320FLProduct,a3y17ltexc
237947489242418,label,1,latMapApp,0,longMapApp,0,floorMapApp,0
237948172028494,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.054800864,0.013110461,0.0065663867,0.99838966,3
237948173810379,gyro,K6DS3TR Gyroscope,-0.05681047,0.010995574,-0.014660766,3
237948226145917,compass,AK09916C Magnetometer,-5.3399997,-18.6,-31.679998,3
237948227089725,rotVectorAll,Samsung Rotation Vector Sensor,0.020334389,-0.061134644,-0.9834324,0.16943957,0.0,3
237948228077033,linAccel,Samsung Linear Acceleration Sensor,-9.188056E-5,6.15716E-4,0.004798889,3
237948228839071,accel,K6DS3TR Accelerometer,-0.18914193,1.2473791,9.730036,3
237948229668340,orientation,Samsung Orientation Sensor,160.51866,-7.304035,-1.1136394,3
237948230603033,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06362136,0.010161253,0.00786729,0.9978914,3
237948231543417,gyro,K6DS3TR Gyroscope,-0.059864793,0.010995574,0.019547688,3
237948283004686,compass,AK09916C Magnetometer,-6.06,-18.84,-33.3,3
237948284632109,rotVectorAll,Samsung Rotation Vector Sensor,0.016042085,-0.059343968,-0.9799444,0.18955241,0.0,3
237948287085225,linAccel,Samsung Linear Acceleration Sensor,0.0024667382,-0.016919494,-0.12475586,3
237948288508879,accel,K6DS3TR Accelerometer,-0.18914193,1.3000516,9.591172,3
237948289782802,orientation,Samsung Orientation Sensor,156.51811,-7.717778,-1.1297886,3
237948291698571,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06720067,0.010470599,0.010064848,0.99763376,3
237948293286225,gyro,K6DS3TR Gyroscope,-0.029932396,0.13133603,0.09590584,3
237948345424648,compass,AK09916C Magnetometer,-5.22,-18.24,-33.3,3
237948347091417,rotVectorAll,Samsung Rotation Vector Sensor,0.034695685,-0.052597556,-0.9711528,0.22998266,0.0,3
237948348835763,linAccel,Samsung Linear Acceleration Sensor,-1.6006827E-4,4.3845177E-4,0.0036497116,3
237948350270071,accel,K6DS3TR Accelerometer,-0.4237737,1.1587936,9.7324295,3
237948351763532,orientation,Samsung Orientation Sensor,153.50009,-6.783577,-2.4932165,3
237948353147609,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.05891029,0.02236277,0.012186595,0.9979384,3
237948354817379,gyro,K6DS3TR Gyroscope,-0.14721853,-0.014049901,0.19853121,3
237948406889917,compass,AK09916C Magnetometer,-6.3599997,-18.359999,-33.239998,3
237948408873571,rotVectorAll,Samsung Rotation Vector Sensor,0.007939001,-0.07008855,-0.9822772,0.17365526,0.0,3
237948410794032,linAccel,Samsung Linear Acceleration Sensor,-0.0067592487,-0.10841787,-0.764328,3
237948412363302,accel,K6DS3TR Accelerometer,-0.045489833,1.4796166,9.0716305,3
237948413856956,orientation,Samsung Orientation Sensor,159.91357,-8.073891,0.50612605,3
237948415234148,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.07047384,-0.0030112688,0.019422503,0.99732,3
237948416745917,gyro,K6DS3TR Gyroscope,-0.14172074,0.09896017,0.15027285,3
237948468716763,compass,AK09916C Magnetometer,-5.7,-17.94,-34.32,3
237948473653917,rotVectorAll,Samsung Rotation Vector Sensor,0.038217593,-0.057884917,-0.9804472,0.18415228,0.0,3
237948475537263,linAccel,Samsung Linear Acceleration Sensor,-0.029608667,0.07044804,0.5468683,3
237948477824455,accel,K6DS3TR Accelerometer,-0.110133275,0.91697925,9.92636,3
237948482299263,orientation,Samsung Orientation Sensor,150.4488,-5.277584,-0.63567644,3
237948485282148,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.045889914,0.0066615543,0.024595274,0.99862146,3
237948488407225,gyro,K6DS3TR Gyroscope,0.14966199,-0.008552114,-0.02687807,3
237948538677340,ble,24:0A:C4:00:98:A0,BEACON_2,-85
237948541982032,compass,AK09916C Magnetometer,-5.8199997,-17.22,-33.239998,3
237948542947032,rotVectorAll,Samsung Rotation Vector Sensor,-0.008624981,-0.083666496,-0.98043835,0.17794974,0.0,3
237948544195455,linAccel,Samsung Linear Acceleration Sensor,-0.019727588,-0.06803191,-0.41670132,3
237948545144148,accel,K6DS3TR Accelerometer,0.4381389,1.5107412,9.251195,3
237948546220532,orientation,Samsung Orientation Sensor,159.21048,-9.264367,2.711472,3
237948548505378,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.081398636,-0.021183508,0.02757226,0.99607503,3
237948549863648,gyro,K6DS3TR Gyroscope,0.03359759,-0.22907446,-0.037873644,3
237948557111878,ble,E9:D4:77:A3:2B:B5,Adafruit Bluefruit LE,-70
237948560851532,ble,F5:01:88:73:80:AB,Adafruit Bluefruit LE,-63
237948602120686,compass,AK09916C Magnetometer,-6.18,-17.52,-33.12,3
237948603045071,rotVectorAll,Samsung Rotation Vector Sensor,0.033444222,-0.08691622,-0.9543684,0.2837395,0.0,3
237948603857802,linAccel,Samsung Linear Acceleration Sensor,0.21654499,-1.0660536,0.28981495,3
237948604473340,accel,K6DS3TR Accelerometer,0.19393034,0.62488663,9.799467,3
237948605038994,orientation,Samsung Orientation Sensor,146.96165,-10.654083,-0.8461553,3
237948605605763,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.09265554,0.009375401,0.022402827,0.9954021,3
237948606259071,gyro,K6DS3TR Gyroscope,0.1282817,-0.022602014,0.07880162,3
237948637627032,ble,24:0A:C4:00:98:A0,BEACON_2,-80
237948657655071,compass,AK09916C Magnetometer,-6.24,-18.18,-32.7,3
237948659918571,rotVectorAll,Samsung Rotation Vector Sensor,0.030441558,-0.087726235,-0.9622282,0.255919,0.0,3
237948662124878,linAccel,Samsung Linear Acceleration Sensor,0.46217853,-0.33597565,-0.005660057,3
237948663874455,accel,K6DS3TR Accelerometer,0.23463176,1.400608,9.593566,3
237948665177340,orientation,Samsung Orientation Sensor,150.28438,-10.62653,-0.7976152,3
237948666371148,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.09241334,0.009075038,0.02372338,0.9953968,3
237948667773455,gyro,K6DS3TR Gyroscope,0.089186326,-0.29993483,-0.06536258,3
237948700744378,ble,FC:A2:46:3D:2C:8A,Adafruit Bluefruit LE,-63
237948719957417,compass,AK09916C Magnetometer,-6.96,-18.18,-31.38,3
237948721379071,rotVectorAll,Samsung Rotation Vector Sensor,0.025262142,-0.08728478,-0.9558698,0.27938524,0.0,3
237948722660455,linAccel,Samsung Linear Acceleration Sensor,0.18445903,-0.5178664,0.08772278,3
237948723781148,accel,K6DS3TR Accelerometer,0.18914193,1.2234371,9.792285,3
237948724960571,orientation,Samsung Orientation Sensor,147.41196,-10.426934,0.027819429,3
237948725950071,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.09085043,0.001733385,0.021624155,0.9956283,3
237948727114148,gyro,K6DS3TR Gyroscope,-0.030543262,-0.13805555,-0.029932396,3
237948778866609,compass,AK09916C Magnetometer,-7.5,-18.66,-33.54,3
237948780524571,rotVectorAll,Samsung Rotation Vector Sensor,0.017372152,-0.086673684,-0.9632873,0.25350255,0.0,3
237948782153532,linAccel,Samsung Linear Acceleration Sensor,0.110356785,-0.5483686,0.33043098,3
237948783431763,accel,K6DS3TR Accelerometer,0.21308395,1.1755531,9.983821,3
237948784736571,orientation,Samsung Orientation Sensor,150.45956,-10.124698,0.60969377,3
237948785988955,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.08833044,-0.0034421762,0.020487273,0.9958746,3
237948787378186,gyro,K6DS3TR Gyroscope,0.12156218,-0.14966199,6.1086525E-4,3
237948805051224,ble,24:0A:C4:00:98:A0,BEACON_2,-78
237948839356609,compass,AK09916C Magnetometer,-7.08,-19.08,-32.46,3
237948840998609,rotVectorAll,Samsung Rotation Vector Sensor,0.011178192,-0.08627261,-0.96347976,0.2532569,0.0,3
237948842569532,linAccel,Samsung Linear Acceleration Sensor,0.103523895,-0.42646945,-0.39744663,3
237948843893571,accel,K6DS3TR Accelerometer,0.32561144,1.2569559,9.291897,3
237948845248301,orientation,Samsung Orientation Sensor,150.43625,-9.898642,1.2888736,3
237948846464494,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.08649008,-0.009348037,0.020447766,0.99599904,3
237948847847532,gyro,K6DS3TR Gyroscope,-0.0067195175,-0.13439035,0.010995574,3
237948899945263,compass,AK09916C Magnetometer,-8.04,-18.42,-32.04,3
237948901710263,rotVectorAll,Samsung Rotation Vector Sensor,0.0071685854,-0.08220153,-0.96397585,0.25286788,0.0,3
237948903461340,linAccel,Samsung Linear Acceleration Sensor,-0.06385437,-0.34473193,-0.05081749,3
237948905482724,accel,K6DS3TR Accelerometer,0.20829555,1.2449849,9.622296,3
237948906831109,orientation,Samsung Orientation Sensor,150.47426,-9.329157,1.611573,3
237948908267186,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.08160176,-0.012233054,0.020674221,0.99637556,3
237948909732917,gyro,K6DS3TR Gyroscope,-0.06658431,-0.061086524,0.040927973,3
237948965285917,compass,AK09916C Magnetometer,-8.099999,-18.84,-32.28,3
237948967715224,rotVectorAll,Samsung Rotation Vector Sensor,0.004870406,-0.07813381,-0.96492344,0.25058794,0.0,3
237948968778417,ble,24:0A:C4:00:98:A0,BEACON_2,-79
237948969638340,linAccel,Samsung Linear Acceleration Sensor,0.060105234,-0.06851876,-0.05218029,3
237948972048455,accel,K6DS3TR Accelerometer,0.58897364,1.3694834,9.919178,3
237948973699301,orientation,Samsung Orientation Sensor,150.7199,-8.703513,1.7526554,3
237948975192763,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.07621225,-0.013439168,0.02258015,0.99674535,3
237948976783494,gyro,K6DS3TR Gyroscope,-0.08368854,0.03848451,0.06536258,3
237949028721340,compass,AK09916C Magnetometer,-7.8599997,-18.66,-31.92,3
237949030293994,rotVectorAll,Samsung Rotation Vector Sensor,0.0041868403,-0.07648787,-0.96488285,0.251263,0.0,3
237949032039763,linAccel,Samsung Linear Acceleration Sensor,0.2362014,-0.21096146,-0.40413094,3
237949033397955,accel,K6DS3TR Accelerometer,0.4261679,1.2593501,9.287108,3
237949034600186,orientation,Samsung Orientation Sensor,150.67938,-8.622872,1.7577202,3
237949035862494,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.075534455,-0.013373841,0.02426373,0.9967583,3
237949037362955,gyro,K6DS3TR Gyroscope,0.0018325958,0.076358154,0.018325957,3
237949059860301,ble,F5:01:88:73:80:AB,Adafruit Bluefruit LE,-61
237949089548070,compass,AK09916C Magnetometer,-8.28,-18.84,-32.399998,3
237949091130455,rotVectorAll,Samsung Rotation Vector Sensor,0.004620584,-0.07458297,-0.96518475,0.25082827,0.0,3
237949093354532,linAccel,Samsung Linear Acceleration Sensor,0.17789742,-0.20136404,-0.13387108,3
237949094618955,accel,K6DS3TR Accelerometer,0.45250413,1.2234371,9.564836,3
237949095915993,orientation,Samsung Orientation Sensor,150.74844,-8.354031,1.6218247,3
237949097294301,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.0731811,-0.012169622,0.025538618,0.9969174,3
237949098750993,gyro,K6DS3TR Gyroscope,-0.07819075,0.093462385,0.015271631,3
237949133471878,ble,24:0A:C4:00:98:A0,BEACON_2,-79
237949150882070,compass,AK09916C Magnetometer,-7.68,-18.24,-32.399998,3
237949152513609,rotVectorAll,Samsung Rotation Vector Sensor,0.0047148103,-0.07274093,-0.96530277,0.25075328,0.0,3
237949154420224,linAccel,Samsung Linear Acceleration Sensor,0.033186704,-0.19848609,-0.16154194,3
237949155894686,accel,K6DS3TR Accelerometer,0.33279404,1.1994951,9.488221,3
237949157216801,orientation,Samsung Orientation Sensor,150.76476,-8.209818,1.5850662,3
237949158487070,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.071925536,-0.011840448,0.02619342,0.9969958,3
237949160121878,gyro,K6DS3TR Gyroscope,0.055588737,0.02076942,0.04153884,3
237949211979070,compass,AK09916C Magnetometer,-7.9199996,-18.24,-32.219997,3
237949212894493,rotVectorAll,Samsung Rotation Vector Sensor,0.0057973894,-0.071073346,-0.9654189,0.25076157,0.0,3
237949213833301,linAccel,Samsung Linear Acceleration Sensor,0.076251164,-0.17479539,0.025513649,3
237949214601224,accel,K6DS3TR Accelerometer,0.31603462,1.1994951,9.7324295,3
237949215329570,orientation,Samsung Orientation Sensor,150.781,-8.055868,1.4150516,3
237949216141570,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.070561446,-0.010301759,0.027692156,0.9970698,3
237949217097186,gyro,K6DS3TR Gyroscope,-0.023823744,0.1001819,0.040317107,3
237949225374955,ble,FC:A2:46:3D:2C:8A,Adafruit Bluefruit LE,-63
237949268979109,compass,AK09916C Magnetometer,-8.099999,-18.24,-32.76,3
237949269858840,rotVectorAll,Samsung Rotation Vector Sensor,0.0064200265,-0.070578784,-0.9653264,0.25124142,0.0,3
237949271497724,linAccel,Samsung Linear Acceleration Sensor,0.2142958,-0.039138675,-0.476099,3
237949272854070,accel,K6DS3TR Accelerometer,0.3854665,1.292869,9.289502,3
237949274136801,orientation,Samsung Orientation Sensor,150.73392,-8.000278,1.3455894,3
237949275835955,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.07007129,-0.00963702,0.028802766,0.9970796,3
237949277314416,gyro,K6DS3TR Gyroscope,-0.052534413,0.020158553,-0.01038471,3
237949297969801,ble,24:0A:C4:00:98:A0,BEACON_2,-78
237949329254263,compass,AK09916C Magnetometer,-7.7999997,-19.02,-31.439999,3
237949330906532,rotVectorAll,Samsung Rotation Vector Sensor,0.005153971,-0.06877648,-0.96576345,0.25008854,0.0,3
237949332662378,linAccel,Samsung Linear Acceleration Sensor,-0.06731087,-0.2011435,0.1453619,3
237949334221570,accel,K6DS3TR Accelerometer,0.16998832,1.1228806,9.859323,3
237949335459647,orientation,Samsung Orientation Sensor,150.93018,-7.7593646,1.3993816,3
237949336795647,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.0679783,-0.010237382,0.027798405,0.997247,3
237949338192686,gyro,K6DS3TR Gyroscope,0.01282817,0.03970624,-0.02321288,3
237949390278724,compass,AK09916C Magnetometer,-7.44,-18.539999,-32.1,3
237949391796801,rotVectorAll,Samsung Rotation Vector Sensor,0.0051288325,-0.06796814,-0.96648276,0.24751559,0.0,3
237949393525493,linAccel,Samsung Linear Acceleration Sensor,0.035080597,-0.15024245,-0.04053688,3
237949394957070,accel,K6DS3TR Accelerometer,0.2657564,1.163582,9.674969,3
237949396263916,orientation,Samsung Orientation Sensor,151.18047,-7.699227,1.3601214,3
237949397497032,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06744242,-0.009931355,0.02753101,0.9972938,3
237949398889801,gyro,K6DS3TR Gyroscope,-0.05681047,0.07452556,-0.032375857,3
237949451242647,compass,AK09916C Magnetometer,-7.5,-18.539999,-32.94,3
237949453597993,rotVectorAll,Samsung Rotation Vector Sensor,0.006367969,-0.06672869,-0.96847993,0.23990272,0.0,3
237949455258647,linAccel,Samsung Linear Acceleration Sensor,-0.025423199,-0.109956264,-0.20157051,3
237949456574839,accel,K6DS3TR Accelerometer,0.12210429,1.1803415,9.543288,3
237949457831686,orientation,Samsung Orientation Sensor,152.10002,-7.6028776,1.1377885,3
237949459012993,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.066544935,-0.008065575,0.026999827,0.99738544,3
237949460589609,gyro,K6DS3TR Gyroscope,-0.023823744,0.07574729,-0.030543262,3
237949512688147,compass,AK09916C Magnetometer,-6.66,-17.64,-32.219997,3
237949514249762,rotVectorAll,Samsung Rotation Vector Sensor,0.007135276,-0.06552252,-0.9704682,0.23205017,0.0,3
237949515773570,linAccel,Samsung Linear Acceleration Sensor,-0.016350895,-0.1064769,-0.34575367,3
237949517066032,accel,K6DS3TR Accelerometer,0.06943185,1.1803415,9.414001,3
237949518296993,orientation,Samsung Orientation Sensor,153.04298,-7.497708,0.9570395,3
237949519522378,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06557993,-0.006588266,0.026048625,0.9974856,3
237949521066378,gyro,K6DS3TR Gyroscope,-0.03848451,0.0030543262,-0.061086524,3
237949572942339,compass,AK09916C Magnetometer,-7.5,-18.48,-32.94,3
237949573810532,rotVectorAll,Samsung Rotation Vector Sensor,0.007290937,-0.064392574,-0.9714957,0.22802785,0.0,3
237949574782839,linAccel,Samsung Linear Acceleration Sensor,-0.04850828,-0.12949598,-0.11156368,3
237949575487416,accel,K6DS3TR Accelerometer,0.10055647,1.1300632,9.61272,3
237949576188839,orientation,Samsung Orientation Sensor,153.52562,-7.379414,0.8782254,3
237949576917839,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06452528,-0.0060065817,0.024922803,0.9975867,3
237949577792839,gyro,K6DS3TR Gyroscope,0.032986723,-0.0012217305,0.004886922,3
237949629078070,compass,AK09916C Magnetometer,-6.6,-18.96,-33.0,3
237949630194570,rotVectorAll,Samsung Rotation Vector Sensor,0.0069768354,-0.064571135,-0.97314644,0.2208347,0.0,3
237949631355878,linAccel,Samsung Linear Acceleration Sensor,-4.6630204E-4,-0.14457083,-0.015431404,3
237949632993916,accel,K6DS3TR Accelerometer,0.19393034,1.1300632,9.739613,3
237949634794685,orientation,Samsung Orientation Sensor,154.65375,-7.382102,0.8415106,3
237949635453301,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06453951,-0.0056996765,0.024737205,0.9975923,3
237949636204301,gyro,K6DS3TR Gyroscope,-0.0012217305,0.02565634,-0.004886922,3
237949687425108,compass,AK09916C Magnetometer,-6.6,-17.52,-32.64,3
237949688080339,rotVectorAll,Samsung Rotation Vector Sensor,0.0073328856,-0.06461124,-0.97424,0.21593557,0.0,3
237949688686378,linAccel,Samsung Linear Acceleration Sensor,0.010127217,-0.099675536,-0.2929573,3
237949689178647,accel,K6DS3TR Accelerometer,0.16280572,1.2162545,9.411607,3
237949689701839,orientation,Samsung Orientation Sensor,154.95512,-7.4153094,0.7867291,3
237949690318108,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.064816244,-0.0052216826,0.024667941,0.9975786,3
237949690906378,gyro,K6DS3TR Gyroscope,0.064751714,-0.02565634,0.009773844,3
237949741717108,compass,AK09916C Magnetometer,-6.6,-18.84,-32.16,3
237949742226955,rotVectorAll,Samsung Rotation Vector Sensor,0.0070531927,-0.065108106,-0.97410256,0.21641524,0.0,3
237949742804531,linAccel,Samsung Linear Acceleration Sensor,0.08584401,-0.17251945,-0.23670578,3
237949743233647,accel,K6DS3TR Accelerometer,0.2705448,1.0726024,9.507375,3
237949743639185,orientation,Samsung Orientation Sensor,154.89455,-7.463628,0.8344332,3
237949744140108,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06524704,-0.0056265183,0.024632104,0.99754924,3
237949744689108,gyro,K6DS3TR Gyroscope,-0.017715093,0.04642576,-0.015271631,3
237949776519378,ble,FC:A2:46:3D:2C:8A,Adafruit Bluefruit LE,-62
237949795829378,compass,AK09916C Magnetometer,-6.3599997,-19.26,-32.76,3
237949797277801,rotVectorAll,Samsung Rotation Vector Sensor,0.006849412,-0.06503067,-0.9759526,0.20794374,0.0,3
237949798788955,linAccel,Samsung Linear Acceleration Sensor,-0.023982853,-0.17139673,-0.062182426,3
237949800552185,accel,K6DS3TR Accelerometer,0.090979666,1.1228806,9.607931,3
237949801830301,orientation,Samsung Orientation Sensor,155.8932,-7.457012,0.79028803,3
237949803109647,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.065176986,-0.005280387,0.024096312,0.9975688,3
237949804603762,gyro,K6DS3TR Gyroscope,0.05375614,-0.023823744,-0.017104227,3
237949856856685,compass,AK09916C Magnetometer,-7.08,-18.72,-33.0,3
237949858286724,rotVectorAll,Samsung Rotation Vector Sensor,0.0063920296,-0.06534756,-0.97619116,0.20673597,0.0,3
237949860195608,linAccel,Samsung Linear Acceleration Sensor,0.06331563,-0.0081573725,-0.14768124,3
237949861513570,accel,K6DS3TR Accelerometer,0.19871874,1.2569559,9.631873,3
237949862881531,orientation,Samsung Orientation Sensor,156.03117,-7.482672,0.84024847,3
237949864119493,rotVectorGyro,Samsung Game Rotation Vector Sensor,0.06540833,-0.0057386467,0.023624506,0.99756235,3
237949865777531,gyro,K6DS3TR Gyroscope,-0.07086037,-0.0061086523,-0.029932396,3
237949917682339,compass,AK09916C Magnetometer,-7.62,-18.539999,-32.7,3
237949919551301,rotVectorAll,Samsung Rotation Vector Sensor,0.005748794,-0.06465499,-0.976421,0.20588548,0.0,3
