user,label,collection_datetime,device_timestamp,gyro_x,gyro_y,gyro_z
ugur,1,2018-03-23 10:34:21,238248897005779,0.07880162,0.055588737,0.028099801
ugur,1,2018-03-23 10:34:21,238248837345779,-0.015882496,0.08368854,-0.02565634
ugur,1,2018-03-23 10:34:21,238248777396125,0.04153884,0.10751228,-0.044593163
ugur,1,2018-03-23 10:34:21,238248717554202,0.04886922,0.037873644,-0.029932396
ugur,1,2018-03-23 10:34:21,238248657880318,-0.002443461,-0.02321288,-0.043982297
ugur,1,2018-03-23 10:34:21,238248602532472,0.0012217305,-0.0012217305,-0.01038471
ugur,1,2018-03-23 10:34:21,238248548319549,-0.04337143,-0.035430185,-0.03848451
ugur,1,2018-03-23 10:34:21,238248493669549,0.021380283,0.018936822,-0.021380283
ugur,1,2018-03-23 10:34:21,238248435661741,0.02321288,0.018325957,-0.023823744
ugur,1,2018-03-23 10:34:21,238248376088510,0.043982297,-0.017104227,-0.0036651916
ugur,1,2018-03-23 10:34:21,238248315994549,0.021380283,-0.012217305,-0.015882496
ugur,1,2018-03-23 10:34:21,238248256134164,-0.014049901,0.00061086525,-0.02565634
ugur,1,2018-03-23 10:34:21,238248196601664,0.01160644,-0.008552114,-0.01038471
ugur,1,2018-03-23 10:34:21,238248137226433,-0.015882496,-0.00061086525,-0.01038471
ugur,1,2018-03-23 10:34:21,238248078018280,-0.031154128,0.05131268,0.013439035
ugur,1,2018-03-23 10:34:21,238248018923010,-0.0030543262,0.019547688,0.026267206
ugur,1,2018-03-23 10:34:21,238247959361472,0.004886922,0.0,0.032986723
ugur,1,2018-03-23 10:34:21,238247899873818,-0.002443461,0.0,-0.014660766
ugur,1,2018-03-23 10:34:21,238247840262741,0.03726278,-0.002443461,0.039095376
ugur,1,2018-03-23 10:34:21,238247780495241,0.004276057,-0.042760566,0.028099801
ugur,1,2018-03-23 10:34:21,238247721386126,0.004276057,-0.03848451,0.007330383
ugur,1,2018-03-23 10:34:21,238247662070318,-0.031154128,-0.009162978,0.005497787
ugur,1,2018-03-23 10:34:21,238247602459934,-0.057421334,0.026267206,-0.0012217305
ugur,1,2018-03-23 10:34:21,238247542960703,0.015271631,-0.028099801,0.017104227
ugur,1,2018-03-23 10:34:21,238247482330242,-0.023823744,0.01160644,-0.01282817
ugur,1,2018-03-23 10:34:21,238247424731665,-0.0421497,0.013439035,-0.02565634
ugur,1,2018-03-23 10:34:21,238247367173319,0.017715093,-0.03604105,0.029321533
ugur,1,2018-03-23 10:34:21,238247309924280,-0.009162978,-0.007330383,0.015882496
ugur,1,2018-03-23 10:34:21,238247256196165,-0.028710667,-0.02076942,-0.0061086523
ugur,1,2018-03-23 10:34:21,238247200959203,0.02687807,0.017715093,0.023823744
ugur,1,2018-03-23 10:34:21,238247143169050,-0.007330383,-0.009162978,0.015882496
ugur,1,2018-03-23 10:34:21,238247083695703,-0.0012217305,0.065973446,0.06414085
ugur,1,2018-03-23 10:34:21,238247022989973,0.032375857,-0.00061086525,0.04642576
ugur,1,2018-03-23 10:34:21,238246963135473,-0.026267206,0.03726278,0.013439035
ugur,1,2018-03-23 10:34:21,238246903618780,0.01038471,-0.00061086525,0.014049901
ugur,1,2018-03-23 10:34:21,238246843989242,0.004886922,0.030543262,-0.018325957
ugur,1,2018-03-23 10:34:21,238246783226934,0.018325957,0.0061086523,0.0061086523
ugur,1,2018-03-23 10:34:21,238246723960319,0.022602014,-0.022602014,0.04337143
ugur,1,2018-03-23 10:34:21,238246664149165,-0.059864793,0.12522738,-0.051923547
ugur,1,2018-03-23 10:34:21,238246604494550,0.058643065,0.032375857,0.014660766
ugur,1,2018-03-23 10:34:21,238246542692627,0.06963864,0.026267206,-0.026267206
ugur,1,2018-03-23 10:34:21,238246481381281,-0.12034045,0.09468412,-0.02076942
ugur,1,2018-03-23 10:34:21,238246421927319,0.03726278,0.05497787,0.018936822
ugur,1,2018-03-23 10:34:21,238246362253704,-0.07147124,-0.07269296,-0.02443461
ugur,1,2018-03-23 10:34:21,238246302568742,-0.05497787,0.022602014,-0.03481932
ugur,1,2018-03-23 10:34:21,238246242926704,-0.0012217305,-0.10751228,-0.09101892
ugur,1,2018-03-23 10:34:21,238246182643243,0.044593163,0.042760566,-0.03726278
ugur,1,2018-03-23 10:34:21,238246122499166,-0.004276057,0.007941248,-0.06414085
ugur,1,2018-03-23 10:34:21,238246062851550,0.007330383,0.034208454,-0.015271631
ugur,1,2018-03-23 10:34:21,238246003342089,-0.086132,-0.012217305,-0.054367006
ugur,1,2018-03-23 10:34:21,238245943691550,-0.036651913,0.017104227,-0.07574729
ugur,1,2018-03-23 10:34:21,238245883977704,-0.10140363,0.08002335,-0.073303826
ugur,1,2018-03-23 10:34:21,238245824288512,0.053145275,0.029932396,-0.016493361
ugur,1,2018-03-23 10:34:21,238245764486089,0.017715093,0.057421334,0.02076942
ugur,1,2018-03-23 10:34:21,238245704637743,0.17165314,-0.10445796,0.01160644
ugur,1,2018-03-23 10:34:21,238245644792051,-0.03970624,0.032986723,0.034208454
ugur,1,2018-03-23 10:34:21,238245585166589,0.050701816,0.004886922,0.1301143
ugur,1,2018-03-23 10:34:21,238245525709820,-0.027488936,-0.017104227,0.14294247
ugur,1,2018-03-23 10:34:21,238245466284474,0.070249505,-0.06780604,0.21197024
ugur,1,2018-03-23 10:34:21,238245406380551,0.01038471,0.032986723,0.14782938
ugur,1,2018-03-23 10:34:21,238245346599166,0.27916542,-0.26206118,0.08002335
ugur,1,2018-03-23 10:34:21,238245287064666,-0.028099801,0.3408628,0.064751714
ugur,1,2018-03-23 10:34:21,238245226566782,-0.344528,0.45265114,-0.10934488
ugur,1,2018-03-23 10:34:21,238245166473089,-0.04642576,0.18509217,-0.19914207
ugur,1,2018-03-23 10:34:21,238245106881205,-0.19792034,-0.029321533,-0.3213151
ugur,1,2018-03-23 10:34:21,238245046653551,-0.070249505,-0.23945917,-0.29749137
ugur,1,2018-03-23 10:34:21,238244987061897,-0.23579398,-0.13622294,-0.4783075
ugur,1,2018-03-23 10:34:21,238244929558205,-0.44593164,0.41905355,-0.5467244
ugur,1,2018-03-23 10:34:21,238244869213936,0.1881465,-0.42332962,-0.44104472
ugur,1,2018-03-23 10:34:21,238244808438051,0.029321533,-0.44715336,-0.25289822
ugur,1,2018-03-23 10:34:21,238244748668936,-0.03359759,0.014660766,-0.1966986
ugur,1,2018-03-23 10:34:21,238244689551167,0.017715093,0.15515977,-0.029321533
ugur,1,2018-03-23 10:34:21,238244630560321,0.20158553,-0.015882496,0.12522738
ugur,1,2018-03-23 10:34:21,238244571426090,0.37751472,0.18753563,0.30298916
ugur,1,2018-03-23 10:34:21,238244512093436,0.36896262,0.24556783,0.38545597
ugur,1,2018-03-23 10:34:21,238244452879628,0.4202753,0.23579398,0.61208695
ugur,1,2018-03-23 10:34:21,238244393066244,-0.24801129,0.0421497,0.42394048
ugur,1,2018-03-23 10:34:21,238244333815705,-0.33169982,0.0030543262,0.51251596
ugur,1,2018-03-23 10:34:21,238244274588436,-0.04886922,0.19486602,0.6389651
ugur,1,2018-03-23 10:34:21,238244215263705,-0.02321288,0.34391713,0.70921457
ugur,1,2018-03-23 10:34:21,238244156066936,-0.2321288,0.22602014,0.5369505
ugur,1,2018-03-23 10:34:21,238244096305321,-0.2443461,0.007941248,0.25534168
ugur,1,2018-03-23 10:34:21,238244036886936,-0.2779437,0.09896017,-0.096516706
ugur,1,2018-03-23 10:34:21,238243977509552,-0.014049901,0.11178834,-0.26206118
ugur,1,2018-03-23 10:34:21,238243918250590,0.106901415,0.2144137,-0.44593164
ugur,1,2018-03-23 10:34:21,238243858916513,0.2284636,0.1282817,-0.39767328
ugur,1,2018-03-23 10:34:21,238243799652937,0.5522222,-0.31764993,0.027488936
ugur,1,2018-03-23 10:34:21,238243740582513,0.4605924,0.16920967,0.09896017
ugur,1,2018-03-23 10:34:21,238243681386129,-0.7635816,-0.24312437,-0.41722095
ugur,1,2018-03-23 10:34:21,238243624744552,-0.015271631,-0.13255776,-0.15577064
ugur,1,2018-03-23 10:34:21,238243567935898,-0.10262536,-0.30970868,-0.16982053
ugur,1,2018-03-23 10:34:21,238243509581898,-0.14355333,-0.051923547,-0.18203785
ugur,1,2018-03-23 10:34:21,238243449387552,-0.1001819,-0.21319197,-0.13255776
ugur,1,2018-03-23 10:34:21,238243389833629,0.077579886,-0.13927728,0.10934488
ugur,1,2018-03-23 10:34:21,238243329783706,0.32436943,0.11301007,0.37323865
ugur,1,2018-03-23 10:34:21,238243270673860,0.056199603,-0.03176499,0.34330627
ugur,1,2018-03-23 10:34:21,238243211546745,-0.03359759,-0.19792034,0.29749137
ugur,1,2018-03-23 10:34:21,238243151987552,0.21380283,-0.028710667,0.24678956
ugur,1,2018-03-23 10:34:21,238243092262283,0.18448131,0.1282817,0.106901415
ugur,1,2018-03-23 10:34:21,238243032495629,-0.31948254,0.076358154,-0.09468412
ugur,1,2018-03-23 10:34:21,238242973246014,-0.010995574,0.14477506,0.24251351
ugur,1,2018-03-23 10:34:21,238242915559245,0.04886922,0.122783914,0.3145956
ugur,1,2018-03-23 10:34:21,238242857093245,-0.118507855,0.19425514,0.22235495
ugur,1,2018-03-23 10:34:21,238242796718130,-0.19242255,0.14049901,0.021991149
ugur,1,2018-03-23 10:34:21,238242737299822,-0.093462385,0.0983493,-0.09896017
ugur,1,2018-03-23 10:34:21,238242678067283,0.15515977,0.02443461,-0.13622294
ugur,1,2018-03-23 10:34:21,238242618636514,0.16432275,0.16371189,-0.3830125
ugur,1,2018-03-23 10:34:21,238242559473899,0.17959438,0.12889257,-0.4147775
ugur,1,2018-03-23 10:34:21,238242500390399,0.68783426,-0.17898351,0.16554448
ugur,1,2018-03-23 10:34:21,238242442124361,0.39706242,0.1777618,0.20708331
ugur,1,2018-03-23 10:34:21,238242383673976,-0.91751957,-0.4184427,-0.37384954
ugur,1,2018-03-23 10:34:21,238242324202784,0.06291912,0.06658431,0.055588737
ugur,1,2018-03-23 10:34:21,238242264761707,-0.204029,-0.23457226,-0.054367006
ugur,1,2018-03-23 10:34:21,238242205293476,-0.10140363,-0.095294975,-0.043982297
ugur,1,2018-03-23 10:34:21,238242146111630,-0.1142318,-0.12217305,-0.0030543262
ugur,1,2018-03-23 10:34:21,238242086570207,-0.0012217305,-0.13072516,0.11362094
ugur,1,2018-03-23 10:34:21,238242027353399,0.14172074,0.02443461,0.19792034
ugur,1,2018-03-23 10:34:21,238241969552976,0.002443461,-0.021991149,0.16798794
ugur,1,2018-03-23 10:34:21,238241909778092,0.14966199,-0.15149458,0.2724459
ugur,1,2018-03-23 10:34:21,238241850611823,0.49174652,0.0018325958,0.52839845
ugur,1,2018-03-23 10:34:21,238241790979053,0.15210545,0.21991149,0.3481932
ugur,1,2018-03-23 10:34:21,238241731686246,-0.6053675,0.0421497,-0.048258353
ugur,1,2018-03-23 10:34:21,238241672624938,0.045814894,0.15699236,0.24678956
ugur,1,2018-03-23 10:34:21,238241613007323,-0.09468412,0.026267206,0.1001819
ugur,1,2018-03-23 10:34:21,238241553283746,-0.100792766,-0.0012217305,-0.09162979
ugur,1,2018-03-23 10:34:21,238241493807054,-0.0842994,-0.08307768,-0.267559
ugur,1,2018-03-23 10:34:21,238241433969169,-0.093462385,-0.11301007,-0.52595496
ugur,1,2018-03-23 10:34:21,238241374115554,0.1441642,-0.07574729,-0.5766568
ugur,1,2018-03-23 10:34:21,238241314560938,-0.081855945,-0.18875736,-0.838718
ugur,1,2018-03-23 10:34:21,238241256878746,0.20586158,-0.04153884,-0.74281216
ugur,1,2018-03-23 10:34:21,238241200620208,0.54428095,-0.30543262,-0.43982297
ugur,1,2018-03-23 10:34:21,238241142408054,0.4428773,-0.03726278,-0.47036624
ugur,1,2018-03-23 10:34:21,238241082410092,-0.73364913,-0.5448918,-1.0158689
ugur,1,2018-03-23 10:34:21,238241020921477,0.19425514,-0.34697145,-0.7281514
ugur,1,2018-03-23 10:34:21,238240961150631,-0.1301143,-0.42760566,-0.9193522
ugur,1,2018-03-23 10:34:21,238240901286554,-0.20586158,-0.43188173,-0.95172805
ugur,1,2018-03-23 10:34:21,238240841690669,-0.19058995,-0.25473082,-1.0012082
ugur,1,2018-03-23 10:34:21,238240781779631,-0.108123146,-0.22907446,-1.0085385
ugur,1,2018-03-23 10:34:21,238240722245823,0.047036625,-0.1423316,-0.9193522
ugur,1,2018-03-23 10:34:21,238240662943977,0.13439035,-0.10262536,-0.77518797
ugur,1,2018-03-23 10:34:21,238240603395900,0.2919936,-0.19364429,-0.61941737
ugur,1,2018-03-23 10:34:21,238240544116977,0.2302962,-0.23518312,-0.5143485
ugur,1,2018-03-23 10:34:21,238240484377131,0.32803464,0.37201694,-0.46486846
ugur,1,2018-03-23 10:34:21,238240424305400,-0.7666359,-0.03970624,-0.70554936
ugur,1,2018-03-23 10:34:21,238240366839747,-0.1301143,-0.037873644,-0.22785273
ugur,1,2018-03-23 10:34:21,238240307380939,0.14966199,0.20647246,-0.20647246
ugur,1,2018-03-23 10:34:21,238240246574631,0.06719518,0.26511553,-0.36774087
ugur,1,2018-03-23 10:34:21,238240186360939,-0.013439035,0.077579886,-0.5717699
ugur,1,2018-03-23 10:34:21,238240126232055,-0.062308256,0.09712757,-0.7128797
ugur,1,2018-03-23 10:34:21,238240066242670,0.2180789,0.1423316,-0.6957755
ugur,1,2018-03-23 10:34:21,238240005960247,0.019547688,0.16432275,-0.77579886
ugur,1,2018-03-23 10:34:21,238239946057978,0.15943582,0.33658674,-0.6310238
ugur,1,2018-03-23 10:34:21,238239886329785,0.39706242,-0.07574729,-0.11484267
ugur,1,2018-03-23 10:34:21,238239826046247,0.099571034,0.3115413,-0.08552113
ugur,1,2018-03-23 10:34:21,238239766063939,-0.7324274,0.106901415,-0.5687156
ugur,1,2018-03-23 10:34:21,238239705797824,-0.007330383,0.06169739,-0.17959438
ugur,1,2018-03-23 10:34:21,238239645741401,-0.062308256,-0.14905111,-0.043982297
ugur,1,2018-03-23 10:34:21,238239585234132,-0.15454891,0.077579886,0.02321288
ugur,1,2018-03-23 10:34:21,238239525121940,0.0036651916,0.021380283,0.22052236
ugur,1,2018-03-23 10:34:21,238239465479093,0.10567969,0.14477506,0.4654793
ugur,1,2018-03-23 10:34:21,238239405303017,0.19486602,0.14049901,0.7153232
ugur,1,2018-03-23 10:34:21,238239345080978,0.12461651,-0.11178834,0.93279123
ugur,1,2018-03-23 10:34:21,238239285652824,-0.029321533,-0.00061086525,0.95478237
ugur,1,2018-03-23 10:34:21,238239226368132,0.10140363,0.5552765,0.71837753
ugur,1,2018-03-23 10:34:21,238239167054517,-0.054367006,0.6096435,0.5027421
ugur,1,2018-03-23 10:34:21,238239107671440,-0.321926,-0.06352998,0.4990769
ugur,1,2018-03-23 10:34:21,238239050215594,0.14049901,0.2284636,0.9285152
ugur,1,2018-03-23 10:34:21,238238992808055,0.16126843,0.3652974,1.119716
ugur,1,2018-03-23 10:34:21,238238933450594,-0.12522738,0.23762658,1.0677924
ugur,1,2018-03-23 10:34:21,238238874199479,-0.15332718,0.34025195,0.9828822
ugur,1,2018-03-23 10:34:21,238238814898171,0.092240654,0.4465425,0.8961393
ugur,1,2018-03-23 10:34:21,238238755404825,0.27000242,0.39706242,0.7305948
ugur,1,2018-03-23 10:34:21,238238695379632,0.2321288,0.32436943,0.44898596
ugur,1,2018-03-23 10:34:21,238238637461863,0.5522222,-0.053145275,0.62858033
ugur,1,2018-03-23 10:34:21,238238581760440,0.88331115,-0.10995574,0.956615
ugur,1,2018-03-23 10:34:21,238238525858940,-0.26267207,-0.16126843,0.22724187
ugur,1,2018-03-23 10:34:21,238238463852671,-0.85154617,-0.48197266,-0.16126843
ugur,1,2018-03-23 10:34:21,238238403237017,0.021991149,-0.321926,0.070249505
ugur,1,2018-03-23 10:34:21,238238344435133,-0.051923547,-0.26328292,-0.017715093
ugur,1,2018-03-23 10:34:21,238238284226748,-0.045814894,-0.21991149,0.04153884
ugur,1,2018-03-23 10:34:21,238238223399633,0.0580322,-0.2657264,0.17104226
ugur,1,2018-03-23 10:34:21,238238164134364,0.1020145,-0.009773844,0.24740042
ugur,1,2018-03-23 10:34:21,238238107175556,0.3145956,0.23945917,0.34574974
ugur,1,2018-03-23 10:34:21,238238053382633,0.07086037,0.005497787,0.25961772
ugur,1,2018-03-23 10:34:21,238237995483787,0.17470746,-0.28710666,0.4801401
ugur,1,2018-03-23 10:34:21,238237939716364,0.31642818,-0.124005646,0.6017023
ugur,1,2018-03-23 10:34:21,238237885159479,0.3323107,0.29810223,0.5876524
ugur,1,2018-03-23 10:34:21,238237831647248,-0.16615535,0.1282817,0.27855456
ugur,1,2018-03-23 10:34:21,238237777178672,-0.23151793,0.19853121,0.2443461
ugur,1,2018-03-23 10:34:21,238237720968672,-0.004276057,0.16676621,0.3145956
ugur,1,2018-03-23 10:34:21,238237665855633,0.11911872,0.2883284,0.23823744
ugur,1,2018-03-23 10:34:21,238237612747826,0.064751714,0.22113322,0.09590584
ugur,1,2018-03-23 10:34:21,238237559188479,-0.03481932,0.11484267,-0.059864793
ugur,1,2018-03-23 10:34:21,238237505909633,-0.035430185,0.050701816,-0.10751228
ugur,1,2018-03-23 10:34:21,238237452564441,0.099571034,-0.050701816,-0.03481932
ugur,1,2018-03-23 10:34:21,238237399017480,-0.08857546,-0.06291912,-0.15882497
ugur,1,2018-03-23 10:34:21,238237345195557,-0.059864793,0.073303826,-0.21197024
ugur,1,2018-03-23 10:34:21,238237291598826,-0.21074851,-0.09101892,-0.33414328
ugur,1,2018-03-23 10:34:21,238237238232749,-0.064751714,-0.039095376,-0.28344148
ugur,1,2018-03-23 10:34:21,238237184767864,0.002443461,-0.2144137,-0.20647246
ugur,1,2018-03-23 10:34:21,238237129483903,-0.12950343,-0.23273966,-0.06658431
ugur,1,2018-03-23 10:34:21,238237072111826,-0.0842994,0.049480084,0.12950343
ugur,1,2018-03-23 10:34:21,238237015250941,-0.01160644,-0.08246681,0.30787608
ugur,1,2018-03-23 10:34:21,238236959262749,0.07513642,0.029321533,0.5357288
ugur,1,2018-03-23 10:34:21,238236900555288,-0.031154128,0.28405234,0.83260936
ugur,1,2018-03-23 10:34:21,238236840350249,0.037873644,0.32620203,0.9230174
ugur,1,2018-03-23 10:34:21,238236780427942,0.059864793,0.4184427,1.2455542
ugur,1,2018-03-23 10:34:21,238236720387288,0.16554448,0.42149702,1.5766432
ugur,1,2018-03-23 10:34:21,238236660386711,0.17287487,0.49235737,1.9016235
ugur,1,2018-03-23 10:34:21,238236599766096,0.24617869,0.46181414,2.2748623
ugur,1,2018-03-23 10:34:21,238236538470249,0.15393804,0.4972443,2.4776695
ugur,1,2018-03-23 10:34:21,238236478478749,0.11056661,0.571159,2.3762658
ugur,1,2018-03-23 10:34:21,238236422501403,0.052534413,0.46486846,2.4104743
ugur,1,2018-03-23 10:34:21,238236360330903,0.18875736,0.5045747,2.3188446
ugur,1,2018-03-23 10:34:21,238236297662596,0.06047566,0.49663344,1.9113973
ugur,1,2018-03-23 10:34:21,238236236707211,0.042760566,0.2669481,1.5045611
ugur,1,2018-03-23 10:34:21,238236176627211,-0.05375614,0.13255776,1.0726794
ugur,1,2018-03-23 10:34:21,238236117325211,-0.07513642,0.16737708,0.6010914
ugur,1,2018-03-23 10:34:21,238236057810865,0.31703907,-0.017715093,0.48991394
ugur,1,2018-03-23 10:34:21,238235998138134,0.31948254,-0.014049901,0.5467244
ugur,1,2018-03-23 10:34:21,238235941818404,0.043982297,0.029321533,0.46609017
ugur,1,2018-03-23 10:34:21,238235888189404,-0.1863139,0.093462385,0.16982053
ugur,1,2018-03-23 10:34:21,238235832417404,-0.2773328,-0.72509706,-0.15943582
ugur,1,2018-03-23 10:34:21,238235773285558,0.28955013,-0.02443461,0.004886922
ugur,1,2018-03-23 10:34:21,238235713902019,-0.17104226,-0.3213151,-0.172264
ugur,1,2018-03-23 10:34:21,238235654613789,-0.19303341,-0.070249505,-0.06719518
ugur,1,2018-03-23 10:34:21,238235596075942,-0.20708331,-0.19058995,0.012217305
ugur,1,2018-03-23 10:34:21,238235537098981,-0.018325957,-0.09468412,0.21380283
ugur,1,2018-03-23 10:34:21,238235477423212,0.11301007,-0.03359759,0.26145032
ugur,1,2018-03-23 10:34:21,238235417955519,0.089186326,-0.092240654,0.2828306
ugur,1,2018-03-23 10:34:21,238235358371096,0.048258353,-0.1704314,0.30115658
ugur,1,2018-03-23 10:34:21,238235298515481,0.43554693,-0.01038471,0.29626966
ugur,1,2018-03-23 10:34:21,238235238820058,0.028099801,0.1020145,0.051923547
ugur,1,2018-03-23 10:34:21,238235179120789,-0.5027421,0.19486602,-0.032375857
ugur,1,2018-03-23 10:34:21,238235119468020,0.14782938,0.13927728,0.28893927
ugur,1,2018-03-23 10:34:21,238235063855250,0.11178834,0.31398472,0.3475823
ugur,1,2018-03-23 10:34:21,238234995147212,-0.20158553,0.16554448,0.048258353
ugur,1,2018-03-23 10:34:21,238234935500366,-0.06291912,0.16737708,-0.089186326
ugur,1,2018-03-23 10:34:21,238234876032404,0.23823744,0.12461651,-0.20525073
ugur,1,2018-03-23 10:34:21,238234816743712,0.13500121,0.42394048,-0.49541172
ugur,1,2018-03-23 10:34:21,238234757207520,0.13072516,0.03604105,-0.54367006
ugur,1,2018-03-23 10:34:21,238234698108905,0.7861836,-0.13255776,0.11911872
ugur,1,2018-03-23 10:34:21,238234638356251,0.45631635,0.2003638,0.21868975
ugur,1,2018-03-23 10:34:21,238234580943635,-0.61086524,-0.28527406,-0.33292156
ugur,1,2018-03-23 10:34:21,238234523628905,-0.070249505,-0.16493362,-0.14538592
ugur,1,2018-03-23 10:34:21,238234465177482,-0.13133603,-0.30909783,-0.1282817
ugur,1,2018-03-23 10:34:21,238234405143366,-0.25717425,-0.1337795,-0.2284636
ugur,1,2018-03-23 10:34:21,238234345714174,-0.01282817,-0.1337795,-0.027488936
ugur,1,2018-03-23 10:34:21,238234286108059,0.042760566,-0.16493362,0.116675265
ugur,1,2018-03-23 10:34:21,238234226502136,0.08857546,-0.032375857,0.31703907
ugur,1,2018-03-23 10:34:21,238234166603251,0.11178834,-0.12889257,0.41355577
ugur,1,2018-03-23 10:34:21,238234106817405,0.27183503,-0.10873401,0.44898596
ugur,1,2018-03-23 10:34:21,238234046680020,0.12950343,0.028710667,0.2602286
ugur,1,2018-03-23 10:34:21,238233986349636,-0.15332718,0.30970868,0.062308256
ugur,1,2018-03-23 10:34:21,238233928891136,-0.22174409,-0.070249505,0.08552113
ugur,1,2018-03-23 10:34:21,238233871577790,0.22357668,0.14294247,0.2968805
ugur,1,2018-03-23 10:34:21,238233811964636,-0.1966986,0.15210545,0.059253927
ugur,1,2018-03-23 10:34:21,238233751149790,-0.32375857,0.15760323,-0.19425514
ugur,1,2018-03-23 10:34:21,238233691992559,-0.04520403,0.18753563,-0.24129178
ugur,1,2018-03-23 10:34:21,238233635691175,0.14538592,0.12461651,-0.26450464
ugur,1,2018-03-23 10:34:21,238233582355636,0.15393804,0.21563543,-0.27122417
ugur,1,2018-03-23 10:34:21,238233527185828,0.19730948,-0.2125811,-0.05681047
ugur,1,2018-03-23 10:34:21,238233468254944,0.50885075,-0.2846632,0.2144137
ugur,1,2018-03-23 10:34:21,238233410604598,0.13500121,-0.095294975,0.058643065
ugur,1,2018-03-23 10:34:21,238233353000367,-0.5540548,-0.1826487,-0.32375857
ugur,1,2018-03-23 10:34:21,238233295349559,-0.15393804,-0.07696902,-0.16371189
ugur,1,2018-03-23 10:34:21,238233236739444,-0.24007004,-0.35308012,-0.267559
ugur,1,2018-03-23 10:34:21,238233177580329,-0.14355333,-0.10567969,-0.19730948
ugur,1,2018-03-23 10:34:21,238233118287829,0.012217305,-0.19425514,-0.017104227
ugur,1,2018-03-23 10:34:21,238233058786367,0.226631,0.03176499,0.14110987
ugur,1,2018-03-23 10:34:21,238232998891829,0.2864958,0.21685717,0.24190263
ugur,1,2018-03-23 10:34:21,238232938644867,0.062308256,0.06047566,0.25045475
ugur,1,2018-03-23 10:34:21,238232878580790,0.10873401,0.031154128,0.33292156
ugur,1,2018-03-23 10:34:21,238232818561098,0.2761111,-0.08857546,0.26939157
ugur,1,2018-03-23 10:34:21,238232756682560,-0.2706133,0.23273966,0.025045475
ugur,1,2018-03-23 10:34:21,238232698590098,-0.22174409,-0.27488935,0.15454891
ugur,1,2018-03-23 10:34:21,238232641066598,-0.025045475,0.007941248,0.21930063
ugur,1,2018-03-23 10:34:21,238232582615445,-0.20463985,-0.04520403,0.027488936
ugur,1,2018-03-23 10:34:21,238232523734098,-0.15027285,0.01160644,-0.062308256
