user,label,collection_datetime,device_timestamp,rotvecgyro_x,rotvecgyro_y,rotvecgyro_z
ugur,1,2018-03-23 10:34:21,238244154689475,0.035746686,-0.084687255,-0.7529324
ugur,1,2018-03-23 10:34:21,238244094945782,0.035015836,-0.09375194,-0.75912404
ugur,1,2018-03-23 10:34:21,238244035583321,0.034985755,-0.10284188,-0.7583197
ugur,1,2018-03-23 10:34:21,238243976218206,0.0328115,-0.108812936,-0.75408274
ugur,1,2018-03-23 10:34:21,238243916973398,0.029022833,-0.11182107,-0.7471789
ugur,1,2018-03-23 10:34:21,238243857664129,0.025920857,-0.11178475,-0.7392995
ugur,1,2018-03-23 10:34:21,238243798400090,0.028881826,-0.10262527,-0.73627007
ugur,1,2018-03-23 10:34:21,238243739169206,0.01984802,-0.09090067,-0.7407235
ugur,1,2018-03-23 10:34:21,238243679995975,0.025822563,-0.09729978,-0.7356927
ugur,1,2018-03-23 10:34:21,238243623906667,0.03834367,-0.098680705,-0.7285286
ugur,1,2018-03-23 10:34:21,238243567124321,0.04185429,-0.09579339,-0.72577727
ugur,1,2018-03-23 10:34:21,238243508332091,0.04576411,-0.093922295,-0.7214704
ugur,1,2018-03-23 10:34:21,238243448136860,0.049975973,-0.09319971,-0.71749324
ugur,1,2018-03-23 10:34:21,238243388511206,0.052995257,-0.087672345,-0.71770513
ugur,1,2018-03-23 10:34:21,238243328443783,0.050703913,-0.082139015,-0.7234896
ugur,1,2018-03-23 10:34:21,238243269215937,0.04488439,-0.08219148,-0.7321671
ugur,1,2018-03-23 10:34:21,238243210165783,0.051528417,-0.083730385,-0.73778605
ugur,1,2018-03-23 10:34:21,238243149948399,0.055582967,-0.082882166,-0.74247974
ugur,1,2018-03-23 10:34:21,238243090917937,0.051825874,-0.08151866,-0.74682236
ugur,1,2018-03-23 10:34:21,238243031159168,0.055296607,-0.08719901,-0.7450962
ugur,1,2018-03-23 10:34:21,238242972179091,0.05655173,-0.08890268,-0.7476555
ugur,1,2018-03-23 10:34:21,238242914462014,0.05323279,-0.08728238,-0.75365627
ugur,1,2018-03-23 10:34:21,238242855776130,0.04959974,-0.08966279,-0.75855607
ugur,1,2018-03-23 10:34:21,238242795461206,0.04812312,-0.09740513,-0.7603948
ugur,1,2018-03-23 10:34:21,238242736024707,0.043538455,-0.10553358,-0.7588805
ugur,1,2018-03-23 10:34:21,238242676809283,0.039969154,-0.10775193,-0.75668514
ugur,1,2018-03-23 10:34:21,238242617375091,0.03460797,-0.110379405,-0.75200826
ugur,1,2018-03-23 10:34:21,238242558160207,0.030584894,-0.10873572,-0.7445392
ugur,1,2018-03-23 10:34:21,238242499022014,0.031645205,-0.09789766,-0.7422583
ugur,1,2018-03-23 10:34:21,238242441069014,0.021817701,-0.089175895,-0.74862814
ugur,1,2018-03-23 10:34:21,238242382337245,0.03675014,-0.09936652,-0.74348265
ugur,1,2018-03-23 10:34:21,238242322877130,0.046301026,-0.100791536,-0.7405317
ugur,1,2018-03-23 10:34:21,238242263383707,0.05057687,-0.09899385,-0.7396783
ugur,1,2018-03-23 10:34:21,238242203928053,0.044327006,-0.09572942,-0.7385522
ugur,1,2018-03-23 10:34:21,238242144733399,0.04392981,-0.090658575,-0.7375158
ugur,1,2018-03-23 10:34:21,238242085301053,0.04605537,-0.086397976,-0.73863477
ugur,1,2018-03-23 10:34:21,238242026338669,0.045931466,-0.08417229,-0.74181414
ugur,1,2018-03-23 10:34:21,238241968273207,0.044457797,-0.08630256,-0.7458739
ugur,1,2018-03-23 10:34:21,238241908460553,0.047620337,-0.086075604,-0.74997383
ugur,1,2018-03-23 10:34:21,238241848955130,0.047503427,-0.07961062,-0.7583783
ugur,1,2018-03-23 10:34:21,238241789518669,0.03808808,-0.076750346,-0.7677062
ugur,1,2018-03-23 10:34:21,238241730373746,0.041308556,-0.086944036,-0.7687851
ugur,1,2018-03-23 10:34:21,238241671250900,0.04760322,-0.09361474,-0.7695769
ugur,1,2018-03-23 10:34:21,238241611713630,0.03625294,-0.090507865,-0.77324665
ugur,1,2018-03-23 10:34:21,238241551902361,0.032754447,-0.0917762,-0.772417
ugur,1,2018-03-23 10:34:21,238241492548015,0.031681526,-0.09471202,-0.76710147
ugur,1,2018-03-23 10:34:21,238241432700746,0.031444628,-0.09288617,-0.75874174
ugur,1,2018-03-23 10:34:21,238241372768169,0.029639762,-0.09071671,-0.74808586
ugur,1,2018-03-23 10:34:21,238241313190977,0.03225293,-0.089824185,-0.7330117
ugur,1,2018-03-23 10:34:21,238241256121785,0.034393467,-0.08765668,-0.71970063
ugur,1,2018-03-23 10:34:21,238241199577708,0.035631698,-0.078439124,-0.70744
ugur,1,2018-03-23 10:34:21,238241140970823,0.028540047,-0.06928721,-0.6995221
ugur,1,2018-03-23 10:34:21,238241080535631,0.03815743,-0.070967145,-0.6810429
ugur,1,2018-03-23 10:34:21,238241019297900,0.04941911,-0.060174346,-0.6614127
ugur,1,2018-03-23 10:34:21,238240959566592,0.053286843,-0.05366339,-0.6411298
ugur,1,2018-03-23 10:34:21,238240899878708,0.061144337,-0.04657643,-0.61861324
ugur,1,2018-03-23 10:34:21,238240840357823,0.07026976,-0.043829784,-0.5938006
ugur,1,2018-03-23 10:34:21,238240780461862,0.07476433,-0.040510233,-0.569758
ugur,1,2018-03-23 10:34:21,238240720969362,0.082319885,-0.037870843,-0.54439557
ugur,1,2018-03-23 10:34:21,238240661481593,0.082834184,-0.03512016,-0.5241015
ugur,1,2018-03-23 10:34:21,238240602060747,0.085513875,-0.031176958,-0.50601625
ugur,1,2018-03-23 10:34:21,238240542774477,0.08762187,-0.025132338,-0.49139658
ugur,1,2018-03-23 10:34:21,238240482995093,0.082790114,-0.023474602,-0.48013237
ugur,1,2018-03-23 10:34:21,238240422952170,0.08936678,-0.029419146,-0.46517593
ugur,1,2018-03-23 10:34:21,238240366083747,0.10491426,-0.027838336,-0.452692
ugur,1,2018-03-23 10:34:21,238240305622401,0.100019045,-0.02886695,-0.44938913
ugur,1,2018-03-23 10:34:21,238240245308054,0.09133548,-0.032528654,-0.44281438
ugur,1,2018-03-23 10:34:21,238240185077478,0.08748639,-0.038223892,-0.43089828
ugur,1,2018-03-23 10:34:21,238240124896478,0.08726049,-0.04121416,-0.4126708
ugur,1,2018-03-23 10:34:21,238240064869632,0.08169024,-0.044034123,-0.39422548
ugur,1,2018-03-23 10:34:21,238240004611824,0.078527525,-0.046344105,-0.37429437
ugur,1,2018-03-23 10:34:21,238239944689285,0.07702371,-0.047276035,-0.35625106
ugur,1,2018-03-23 10:34:21,238239885057978,0.077866696,-0.04171006,-0.34587795
ugur,1,2018-03-23 10:34:21,238239824697978,0.06948026,-0.04110694,-0.34585953
ugur,1,2018-03-23 10:34:21,238239764700516,0.07901662,-0.047476836,-0.33532593
ugur,1,2018-03-23 10:34:21,238239704436093,0.090491876,-0.048943233,-0.32370484
ugur,1,2018-03-23 10:34:21,238239644334593,0.09277738,-0.043817185,-0.31961185
ugur,1,2018-03-23 10:34:21,238239583881132,0.09251452,-0.043264292,-0.32060423
ugur,1,2018-03-23 10:34:21,238239523577363,0.09424001,-0.043283157,-0.32506108
ugur,1,2018-03-23 10:34:21,238239463981017,0.0920461,-0.04404189,-0.33679676
ugur,1,2018-03-23 10:34:21,238239403813978,0.086408526,-0.043697163,-0.35566095
ugur,1,2018-03-23 10:34:21,238239343651363,0.0865578,-0.040806007,-0.37938032
ugur,1,2018-03-23 10:34:21,238239284315594,0.08738633,-0.03744099,-0.40189803
ugur,1,2018-03-23 10:34:21,238239225024017,0.08737386,-0.04300219,-0.42461905
ugur,1,2018-03-23 10:34:21,238239165720594,0.081755035,-0.06126846,-0.44184974
ugur,1,2018-03-23 10:34:21,238239106321863,0.08751272,-0.07343445,-0.45389524
ugur,1,2018-03-23 10:34:21,238239049337440,0.08657031,-0.07241738,-0.47604513
ugur,1,2018-03-23 10:34:21,238238991494709,0.08028194,-0.07340784,-0.50433224
ugur,1,2018-03-23 10:34:21,238238932114248,0.078885294,-0.07989868,-0.5328427
ugur,1,2018-03-23 10:34:21,238238872892055,0.079634786,-0.08704716,-0.5585223
ugur,1,2018-03-23 10:34:21,238238813542709,0.07507256,-0.09573682,-0.5811888
ugur,1,2018-03-23 10:34:21,238238754047171,0.06446379,-0.10405555,-0.59847385
ugur,1,2018-03-23 10:34:21,238238694084056,0.055380832,-0.11443077,-0.61281055
ugur,1,2018-03-23 10:34:21,238238636652094,0.04963986,-0.11200143,-0.6270486
ugur,1,2018-03-23 10:34:21,238238581053825,0.04162661,-0.097578526,-0.6471796
ugur,1,2018-03-23 10:34:21,238238525080940,0.03596063,-0.10482113,-0.6630906
ugur,1,2018-03-23 10:34:21,238238462550363,0.05376962,-0.11336805,-0.65955514
ugur,1,2018-03-23 10:34:21,238238401907710,0.06757808,-0.11046912,-0.6569645
ugur,1,2018-03-23 10:34:21,238238343287364,0.072311945,-0.105652586,-0.65639645
ugur,1,2018-03-23 10:34:21,238238282255171,0.07643755,-0.09946432,-0.6563757
ugur,1,2018-03-23 10:34:21,238238222017748,0.08191649,-0.094141684,-0.6583526
ugur,1,2018-03-23 10:34:21,238238162773556,0.08197501,-0.090162314,-0.6636829
ugur,1,2018-03-23 10:34:21,238238106634671,0.07543134,-0.0901226,-0.67036575
ugur,1,2018-03-23 10:34:21,238238052848287,0.071856566,-0.09336394,-0.6760936
ugur,1,2018-03-23 10:34:21,238237994885864,0.07688193,-0.09089393,-0.68354654
ugur,1,2018-03-23 10:34:21,238237939077595,0.081359036,-0.084521994,-0.6952911
ugur,1,2018-03-23 10:34:21,238237884682979,0.07753859,-0.0821972,-0.70697755
ugur,1,2018-03-23 10:34:21,238237831004056,0.0788081,-0.09355727,-0.7154735
ugur,1,2018-03-23 10:34:21,238237776164749,0.08079415,-0.09974223,-0.718746
ugur,1,2018-03-23 10:34:21,238237719848133,0.08069185,-0.10536168,-0.7243972
ugur,1,2018-03-23 10:34:21,238237665426864,0.075114906,-0.10799355,-0.7294471
ugur,1,2018-03-23 10:34:21,238237612295364,0.06718204,-0.10869425,-0.7330461
ugur,1,2018-03-23 10:34:21,238237558724210,0.057502832,-0.107946485,-0.7335072
ugur,1,2018-03-23 10:34:21,238237505371787,0.048102412,-0.099921994,-0.7328307
ugur,1,2018-03-23 10:34:21,238237452076018,0.03438039,-0.0861202,-0.7325966
ugur,1,2018-03-23 10:34:21,238237398452210,0.021273464,-0.07254354,-0.7311581
ugur,1,2018-03-23 10:34:21,238237344727249,0.020158373,-0.06945038,-0.7276768
ugur,1,2018-03-23 10:34:21,238237291122557,0.021010943,-0.06978141,-0.7227459
ugur,1,2018-03-23 10:34:21,238237237774172,0.024567619,-0.06621965,-0.7162139
ugur,1,2018-03-23 10:34:21,238237184264980,0.02751537,-0.06265679,-0.71181977
ugur,1,2018-03-23 10:34:21,238237127478672,0.035332914,-0.05437656,-0.709448
ugur,1,2018-03-23 10:34:21,238237071088634,0.038023308,-0.048160695,-0.7116659
ugur,1,2018-03-23 10:34:21,238237014382018,0.044495944,-0.044769336,-0.715234
ugur,1,2018-03-23 10:34:21,238236958085441,0.046704214,-0.039334804,-0.7248581
ugur,1,2018-03-23 10:34:21,238236898496672,0.048780266,-0.0371987,-0.7460304
ugur,1,2018-03-23 10:34:21,238236838978865,0.04766907,-0.037299052,-0.7520959
ugur,1,2018-03-23 10:34:21,238236778946403,0.043684352,-0.038674653,-0.77792
ugur,1,2018-03-23 10:34:21,238236718943442,0.03835466,-0.038877334,-0.80050576
ugur,1,2018-03-23 10:34:21,238236658725211,0.033961195,-0.041583966,-0.83670866
ugur,1,2018-03-23 10:34:21,238236598252249,0.032280266,-0.041838042,-0.8708399
ugur,1,2018-03-23 10:34:21,238236536180326,0.029396353,-0.04637397,-0.90448785
ugur,1,2018-03-23 10:34:21,238236477706788,0.023887213,-0.05239597,-0.93317586
ugur,1,2018-03-23 10:34:21,238236421731519,0.019490864,-0.061303135,-0.95264995
ugur,1,2018-03-23 10:34:21,238236358762826,0.009419763,-0.067241155,-0.9740684
ugur,1,2018-03-23 10:34:21,238236296255557,-0.0065399604,-0.077165924,-0.98510164
ugur,1,2018-03-23 10:34:21,238236235270673,-0.021662444,-0.08613642,-0.990618
ugur,1,2018-03-23 10:34:21,238236175305211,-0.03254799,-0.09471653,-0.9926596
ugur,1,2018-03-23 10:34:21,238236116039596,-0.041496772,-0.101472676,-0.9929823
ugur,1,2018-03-23 10:34:21,238236056471250,-0.042664807,-0.1014088,-0.99349445
ugur,1,2018-03-23 10:34:21,238235996774327,-0.040793005,-0.0968461,-0.99437326
ugur,1,2018-03-23 10:34:21,238235941369365,0.04055865,0.09651771,0.9945036
ugur,1,2018-03-23 10:34:21,238235887628058,0.041952215,0.10250968,0.99380875
ugur,1,2018-03-23 10:34:21,238235831540019,0.0366804,0.11605449,0.99255216
ugur,1,2018-03-23 10:34:21,238235771977712,0.03008211,0.110144615,0.99345
ugur,1,2018-03-23 10:34:21,238235712463096,-0.023279713,-0.106893204,-0.993998
ugur,1,2018-03-23 10:34:21,238235653159058,-0.02045059,-0.1055494,-0.9941936
ugur,1,2018-03-23 10:34:21,238235595056865,-0.0160551,-0.10851364,-0.9939473
ugur,1,2018-03-23 10:34:21,238235535661366,-0.010527157,-0.10978375,-0.9938971
ugur,1,2018-03-23 10:34:21,238235476105058,0.008939432,0.10727903,0.9941755
ugur,1,2018-03-23 10:34:21,238235416665096,0.0076813684,0.10984824,0.9938472
ugur,1,2018-03-23 10:34:21,238235357101058,0.005023683,0.11159619,0.99353456
ugur,1,2018-03-23 10:34:21,238235297214173,4.1534404e-06,0.10796512,0.9937232
ugur,1,2018-03-23 10:34:21,238235237555173,0.003099593,0.100399554,0.9943065
ugur,1,2018-03-23 10:34:21,238235177864058,0.008573757,0.11032771,0.99324197
ugur,1,2018-03-23 10:34:21,238235118693250,0.011057916,0.1107372,0.99291205
ugur,1,2018-03-23 10:34:21,238235062013020,0.018179059,0.10635459,0.9927817
ugur,1,2018-03-23 10:34:21,238234993793943,0.027979085,0.106392935,0.9921887
ugur,1,2018-03-23 10:34:21,238234934239366,0.035134513,0.105729274,0.9920936
ugur,1,2018-03-23 10:34:21,238234874640520,0.042173386,0.10167621,0.9925122
ugur,1,2018-03-23 10:34:21,238234815097366,0.052728806,0.095963165,0.99308157
ugur,1,2018-03-23 10:34:21,238234755910674,0.054539427,0.09580342,0.9935464
ugur,1,2018-03-23 10:34:21,238234696787097,0.048259005,0.085791335,0.99487305
ugur,1,2018-03-23 10:34:21,238234637102828,0.049693733,0.06768098,0.99594355
ugur,1,2018-03-23 10:34:21,238234579673674,0.048785172,0.07189838,0.9957795
ugur,1,2018-03-23 10:34:21,238234522553559,0.041759036,0.083253466,0.9954433
ugur,1,2018-03-23 10:34:21,238234463068482,0.03583785,0.084160306,0.9956657
ugur,1,2018-03-23 10:34:21,238234403855482,0.03049137,0.08903797,0.9955132
ugur,1,2018-03-23 10:34:21,238234344397136,0.024955818,0.089199625,0.99568135
ugur,1,2018-03-23 10:34:21,238234284668597,0.019483835,0.08847109,0.9958562
ugur,1,2018-03-23 10:34:21,238234224925520,0.01622241,0.085761815,0.99605685
ugur,1,2018-03-23 10:34:21,238234165053174,0.012276202,0.08479956,0.9959396
ugur,1,2018-03-23 10:34:21,238234105501867,0.009590026,0.081942424,0.99575454
ugur,1,2018-03-23 10:34:21,238234044308444,0.009337889,0.078704245,0.9955655
ugur,1,2018-03-23 10:34:21,238233985017520,0.014376515,0.07891009,0.99528533
ugur,1,2018-03-23 10:34:21,238233928111713,0.0148937665,0.088516526,0.99455065
ugur,1,2018-03-23 10:34:21,238233870271944,0.018736169,0.085032955,0.99428403
ugur,1,2018-03-23 10:34:21,238233809669482,0.023469266,0.083580285,0.9939903
ugur,1,2018-03-23 10:34:21,238233749786251,0.03037272,0.0884762,0.99356115
ugur,1,2018-03-23 10:34:21,238233690622598,0.03607514,0.08896412,0.99373555
ugur,1,2018-03-23 10:34:21,238233635250405,0.040766004,0.085506134,0.99426866
ugur,1,2018-03-23 10:34:21,238233581581713,0.04625987,0.08150527,0.99464166
ugur,1,2018-03-23 10:34:21,238233525383752,0.043547805,0.07906552,0.9952617
ugur,1,2018-03-23 10:34:21,238233467294713,0.03986346,0.07678263,0.99554104
ugur,1,2018-03-23 10:34:21,238233409450982,0.036642727,0.06728699,0.99610555
ugur,1,2018-03-23 10:34:21,238233351894175,0.033736452,0.07709977,0.9957315
ugur,1,2018-03-23 10:34:21,238233294122944,0.030218571,0.08672025,0.9953375
ugur,1,2018-03-23 10:34:21,238233235414752,0.02497134,0.09081731,0.99528813
ugur,1,2018-03-23 10:34:21,238233176320213,0.020042105,0.09245181,0.9953845
ugur,1,2018-03-23 10:34:21,238233117025367,0.014050008,0.09350039,0.99544895
ugur,1,2018-03-23 10:34:21,238233057470829,0.009983749,0.089487396,0.99584824
ugur,1,2018-03-23 10:34:21,238232997447829,0.0152298575,0.08116401,0.9963821
ugur,1,2018-03-23 10:34:21,238232937371406,0.018832024,0.07971591,0.99625146
ugur,1,2018-03-23 10:34:21,238232877245790,0.020543337,0.0803005,0.99589205
ugur,1,2018-03-23 10:34:21,238232817302137,0.019781,0.08020241,0.9955492
ugur,1,2018-03-23 10:34:21,238232754722444,0.025988843,0.07888758,0.9952001
ugur,1,2018-03-23 10:34:21,238232697833868,0.022226542,0.09289048,0.99409854
ugur,1,2018-03-23 10:34:21,238232639589829,0.019725563,0.09441552,0.9936749
