user,label,collection_datetime,device_timestamp,linaccel_x,linaccel_y,linaccel_z
ugur,1,2018-03-23 10:34:21,238248138323087,-0.03692074,-0.049315214,-0.30137825
ugur,1,2018-03-23 10:34:21,238248079113395,0.011180881,-0.05192232,0.08697891
ugur,1,2018-03-23 10:34:21,238248020133587,0.18148704,-0.040083885,-0.25588894
ugur,1,2018-03-23 10:34:21,238247960868318,-0.11324754,-0.1220119,0.17046452
ugur,1,2018-03-23 10:34:21,238247901137318,0.46479356,-0.19936442,-0.57845116
ugur,1,2018-03-23 10:34:21,238247841399395,0.03406316,0.060406327,0.09575176
ugur,1,2018-03-23 10:34:21,238247781671241,0.041286245,0.05330324,-0.05400181
ugur,1,2018-03-23 10:34:21,238247722529972,-0.102871686,0.010528445,0.08107662
ugur,1,2018-03-23 10:34:21,238247663241780,-0.020054728,0.041126728,-0.1367836
ugur,1,2018-03-23 10:34:21,238247603727895,-0.034285054,-0.014415979,-0.0945673
ugur,1,2018-03-23 10:34:21,238247544134818,-0.14240737,-0.051865816,0.0067853928
ugur,1,2018-03-23 10:34:21,238247483557780,0.098271936,0.077806115,-0.45457172
ugur,1,2018-03-23 10:34:21,238247425531626,-0.027156964,0.011987209,-0.015215874
ugur,1,2018-03-23 10:34:21,238247368278126,0.041751307,0.1191597,-0.23093796
ugur,1,2018-03-23 10:34:21,238247310394126,-0.016340606,-0.017182708,-0.014842033
ugur,1,2018-03-23 10:34:21,238247256694588,0.03718224,0.092003465,-0.15776348
ugur,1,2018-03-23 10:34:21,238247201723626,-0.0018090978,0.026318073,0.14606285
ugur,1,2018-03-23 10:34:21,238247144441319,0.11292605,0.124210835,-0.29063988
ugur,1,2018-03-23 10:34:21,238247084862819,-0.07143156,0.05803621,-0.21613026
ugur,1,2018-03-23 10:34:21,238247024134665,-0.052965276,0.04604745,-0.025054932
ugur,1,2018-03-23 10:34:21,238246964323550,-0.020620108,0.07160461,-0.3286667
ugur,1,2018-03-23 10:34:21,238246904836204,-0.15264578,-0.034018397,-0.042149544
ugur,1,2018-03-23 10:34:21,238246845121857,-0.0359348,0.032155156,-0.1670065
ugur,1,2018-03-23 10:34:21,238246784367319,0.0032235645,0.060799003,-0.074383736
ugur,1,2018-03-23 10:34:21,238246725064781,0.108002335,0.09622872,-0.34662724
ugur,1,2018-03-23 10:34:21,238246665285050,0.31037456,0.04646218,0.23522472
